Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin
13155202183300022,13,15,52,2,18330,22,2,3,548,1,,1,2.0,1.0,20.0,6.0,1.95,1.3759,1.95,1.3759,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,1.3759,100.0,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,,,1,1.95,1.3759,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,1.3759,,,,4.5454545454545485,1.3759,1.3759,1.3759,1,35.4094958157646
13155202183300024,13,15,52,2,18330,24,3,1,548,1,,0,2.0,1.0,20.0,7.0,5.0,5.0,5.0,5.0,,375.0,35.0,100.0,2.0,6.0,375.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,800.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,3.0,5.0,2.0,,,,,,,10.0,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,17.0454545454545,0.0,,,,,,,,,5.0,,,,17.0454545454545,,5.0,5.0,1,20.9421294724274
13155202183300028,13,15,52,2,18330,28,1,1,548,1,,1,2.0,1.0,20.0,6.0,1.25,1.25,1.25,1.25,,80.0,35.0,100.0,2.0,1.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,75.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,,1.25,,,,3.63636363636364,,1.25,1.25,1,72.74188202348
13155202185140001,13,15,52,2,18514,1,1,1,548,1,,1,3.0,1.0,20.0,6.0,8.5,5.9976,8.5,5.9976,,420.0,35.0,100.0,2.0,1.0,420.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,1200.0,2.0,1200.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,4.0,10.0,5.0,3.0,,,,,,,10.0,,1,8.5,5.9976,1.0,1.0,548.0,,548.0,,2.0,,4.0,19.0909090909091,0.0,,,,,,,,,,5.9976,,,19.0909090909091,,5.9976,5.9976,1,7.20722502683247
13155202185140001,13,15,52,2,18514,1,2,2,548,1,,1,3.0,1.0,20.0,6.0,10.0,7.056,10.0,7.056,,490.0,35.0,100.0,2.0,1.0,490.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,1500.0,2.0,1500.0,2.0,,,,,1,0.0,,,1.0,12.5,5.0,4.0,12.5,5.0,3.0,,,,,,,10.0,,1,10.0,7.056,1.0,1.0,548.0,,548.0,,2.0,,4.0,22.2727272727273,0.0,,,,,,,,,,7.056,,,22.2727272727273,,7.056,7.056,1,1.23174731944065
13155202185140002,13,15,52,2,18514,2,2,1,548,1,,1,3.0,1.0,20.0,6.0,1.5,1.0584,1.5,1.0584,,110.0,35.0,100.0,2.0,6.0,110.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,3.0,,,,,,,,,1,1.5,1.0584,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.0,0.0,,,,,,,,,,1.0584,,,5.0,,1.0584,1.0584,1,135.138339147273
13155202185140003,13,15,52,2,18514,3,1,1,548,1,,0,3.0,1.0,20.0,7.0,10.0,7.056,10.0,7.056,,600.0,35.0,100.0,2.0,1.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,1500.0,2.0,400.0,2.0,400.0,2.0,,,1,0.0,,,1.0,6.0,5.0,2.0,2.5,5.0,3.0,,,,,,,15.0,,1,10.0,7.056,1.0,1.0,548.0,,548.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,,7.056,,,27.2727272727273,,7.056,7.056,1,22.1681430848981
13155202185140005,13,15,52,2,18514,5,1,1,548,1,,1,2.0,2.0,20.0,7.0,8.0,5.6448,8.0,5.6448,,640.0,35.0,100.0,2.0,1.0,640.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,640.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,3.0,5.0,2.0,,,,,,,20.0,,1,8.0,5.6448,2.0,1.0,548.0,,548.0,,2.0,,4.0,29.0909090909091,0.0,,,,,,,,,5.6448,,,,29.0909090909091,,5.6448,5.6448,1,3.68251444646339
13155202185140006,13,15,52,2,18514,6,1,1,548,1,,1,3.0,1.0,20.0,7.0,13.0,9.1728,13.0,9.1728,,910.0,35.0,100.0,2.0,1.0,910.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,650.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,2.0,5.0,2.0,,,,,,,20.0,,1,13.0,9.1728,1.0,1.0,548.0,,548.0,,2.0,,4.0,41.363636363636395,0.0,,,,,,,,,,9.1728,,,41.363636363636395,,9.1728,9.1728,1,9.110453007926472
13155202185140009,13,15,52,2,18514,9,1,1,548,1,,1,3.0,2.0,20.0,7.0,1.5,1.0584,1.5,1.0584,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,4.0,2.0,3.0,2.0,5.0,2.0,,,,,,,3.0,,1,1.5,1.0584,2.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,,1.0584,,,4.5454545454545485,,1.0584,1.0584,1,83.85247559114471
13155202185140010,13,15,52,2,18514,10,1,1,548,1,,1,3.0,1.0,20.0,7.0,11.0,7.7616,11.0,7.7616,,550.0,35.0,100.0,2.0,1.0,550.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,0.5,5.0,2.0,,,,,,,12.0,,1,11.0,7.7616,1.0,1.0,548.0,,548.0,,2.0,,4.0,25.0,0.0,,,,,,,,,,7.7616,,,25.0,,7.7616,7.7616,1,24.364722994010002
13165002226360002,13,16,50,2,22636,2,1,1,548,1,,1,3.0,1.0,20.0,7.0,10.0,10.0,10.0,10.0,,250.0,35.0,100.0,2.0,2.0,250.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,,,,,,,5.0,2.0,1,10.0,10.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,11.3636363636364,0.0,,,,,,,,,,10.0,,,11.3636363636364,,10.0,10.0,1,16.9306007821267
13165004002920001,13,16,50,4,292,1,1,1,548,1,,1,3.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,360.0,35.0,100.0,2.0,6.0,360.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,800.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,4.0,,,,,,,12.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,16.363636363636402,0.0,,,,,,,,,,3.0,,,16.363636363636402,,3.0,3.0,1,26.9109468823885
13165004002920013,13,16,50,4,292,13,1,1,548,1,,1,1.0,2.0,20.0,6.0,0.99,0.99,0.99,0.99,,80.0,35.0,100.0,2.0,1.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,1.0,,,,,,,,,1,0.99,0.99,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,0.99,,,,,3.63636363636364,,0.99,0.99,1,12.0564134879584
13165102236020001,13,16,51,2,23602,1,1,1,548,2,1.0,1,2.0,1.0,20.0,6.0,2.0,1.4112,2.0,1.4112,,110.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,1.5,5.0,5.0,0.75,5.0,5.0,,,,,,,2.0,,1,2.0,1.4112,1.0,0.0,548.0,530.0,548.0,,2.0,,4.0,5.0,0.0,,,,,,,,,1.4112,,,,4.5454545454545485,,1.4112,1.4112,0,21.0235688582501
13165102236020004,13,16,51,2,23602,4,1,1,548,1,,0,2.0,1.0,20.0,7.0,3.0,3.0,3.0,3.0,,100.0,35.0,100.0,2.0,4.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,800.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,5.0,1.0,5.0,1.0,,,,,,,1.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,3.0,,,,4.5454545454545485,,3.0,3.0,1,25.395084089302607
13165102236020005,13,16,51,2,23602,5,2,1,548,1,,1,2.0,1.0,20.0,6.0,3.0,2.1168,3.0,2.1168,,100.0,35.0,100.0,2.0,4.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,1.0,5.0,1.0,,,,,,,5.0,,1,3.0,2.1168,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,2.1168,,,,4.5454545454545485,,2.1168,2.1168,1,78.28279018965091
13165102237450004,13,16,51,2,23745,4,2,2,548,1,,0,1.0,1.0,20.0,6.0,2.98,2.1027,2.98,2.1027,,175.0,35.0,100.0,2.0,6.0,175.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,0.5,5.0,5.0,,,,,,,6.0,,1,2.98,2.1027,1.0,1.0,548.0,,548.0,,2.0,,4.0,7.9545454545454515,0.0,,,,,,,,2.1027,,,,,7.9545454545454515,,2.1027,2.1027,1,71.4136727234068
13165102237450013,13,16,51,2,23745,13,1,1,548,1,,0,1.0,1.0,20.0,5.0,0.16,0.1129,0.16,0.1129,,4.0,35.0,100.0,2.0,6.0,4.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,5.0,0.25,5.0,3.0,,,,,,,,,1,0.16,0.1129,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.181818181818182,0.0,,,,,,,,0.1129,,,,,0.181818181818182,,0.1129,0.1129,1,109.12107692316401
13165103024960004,13,16,51,3,2496,4,2,1,548,1,,0,1.0,1.0,20.0,5.0,0.5,0.5,0.5,0.5,,25.0,35.0,100.0,2.0,2.0,,,,,,,10.0,,,15.0,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,0.5,,,,,,,,0.5,1,61.0578532114729
13165202247480002,13,16,52,2,24748,2,1,1,548,2,1.0,1,1.0,1.0,20.0,5.0,0.71,0.71,0.71,0.71,,70.0,35.0,100.0,2.0,1.0,70.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,1.0,1.5,5.0,2.0,,,,,,,2.0,,1,0.71,0.71,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,0.71,,,,,3.18181818181818,,0.71,0.71,0,104.409611329282
13165202247480005,13,16,52,2,24748,5,4,2,548,2,1.0,0,1.0,1.0,20.0,10.0,6.0,6.0,6.0,6.0,,150.0,35.0,100.0,2.0,2.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,6.0,,,,,6.81818181818182,,,,0,10.2080089176586
13165202247480012,13,16,52,2,24748,12,1,1,548,2,1.0,1,2.0,1.0,20.0,7.0,0.6,0.6,0.15,0.15,1.0,3.0,35.0,100.0,2.0,6.0,,,,,,,,,,3.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,25.0,1.0,25.0,1.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,0.136363636363636,0.45,0.45,0.45,,,,,,,0.6,,,,,,0.6,,0,32.2760344558115
13165203025180001,13,16,52,3,2518,1,1,1,548,1,,1,1.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,70.0,35.0,100.0,2.0,2.0,70.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,400.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,5.0,2.0,5.0,5.0,,,,,,,,2.0,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,2.0,,,,,3.18181818181818,,2.0,2.0,1,84.21776413605909
13165302241790002,13,16,53,2,24179,2,1,1,548,2,1.0,0,3.0,1.0,20.0,8.0,0.75,0.75,0.75,0.75,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,0.75,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,,,,1.5,5.0,5.0,,,,,,,2.0,,1,0.75,0.75,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,,0.75,,,4.5454545454545485,0.75,0.75,0.75,0,47.029813807948294
13165302241790002,13,16,53,2,24179,2,2,2,548,2,2.0,0,3.0,1.0,20.0,7.0,0.75,0.75,0.75,0.75,,100.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,,,,1.5,5.0,5.0,,,,,,,2.0,,1,0.75,0.75,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,,0.75,,,4.5454545454545485,,0.75,0.75,0,79.580626934126
13175002007060001,13,17,50,2,706,1,1,1,548,1,,1,1.0,1.0,20.0,5.0,1.5,1.5,1.5,1.5,,25.0,35.0,100.0,2.0,6.0,,,,,,,,,,25.0,,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,5.0,,,,,,,,,,,2.0,1,1.5,1.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,1.5,,,,,,,,1.5,1,71.495679558148
13175002011760001,13,17,50,2,1176,1,4,1,548,1,,0,1.0,1.0,20.0,4.0,0.25,0.25,0.25,0.25,,5.0,35.0,100.0,2.0,6.0,,,,,,,,,,5.0,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.5,5.0,5.0,,,,,,,,,,,2.0,1,0.25,0.25,2.0,1.0,548.0,,548.0,,2.0,,4.0,0.22727272727272704,0.0,,,,,,,,0.25,,,,,,,,0.25,1,68.0809236429097
13175102012160003,13,17,51,2,1216,3,2,1,548,1,,1,3.0,1.0,20.0,8.0,6.99,6.99,6.99,6.99,,150.0,35.0,100.0,2.0,2.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,3.0,3.0,,,,,1,0.0,,,1.0,7.0,5.0,4.0,,,,,,,,,,12.0,,0,,,,,,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,,6.99,,,6.81818181818182,,6.99,6.99,1,10.070205740476199
13185002232110004,13,18,50,2,23211,4,3,1,548,1,,0,2.0,6.0,20.0,11.0,0.75,0.75,0.5,0.5,3.0,40.0,35.0,100.0,2.0,6.0,20.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,6,1,0.75,100.0,,,,,,1,0,,,,,,,1,50.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,0.5,5.0,5.0,,,,,,,,,1,0.75,0.75,4.0,1.0,548.0,,548.0,,2.0,,4.0,1.81818181818182,0.25,0.25,,,0.25,,,,,0.75,,,,0.9090909090909092,0.75,0.75,0.75,1,55.978920234412
13185002232110010,13,18,50,2,23211,10,2,1,548,1,,0,2.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,80.0,35.0,100.0,2.0,6.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.0,5.0,4.0,,,,,,,1.0,,1,100.0,100.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,,1.0,,,,3.63636363636364,,1.0,1.0,1,17.9917890778332
13185002232530002,13,18,50,2,23253,2,6,1,548,2,1.0,1,1.0,1.0,20.0,6.0,0.25,0.1764,0.25,0.1764,,20.0,35.0,100.0,2.0,6.0,,,,,,,,,,15.0,5.0,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,0.5,3.0,,,,,1,0.0,,,1.0,0.5,5.0,2.0,,,,,,,,,,,,1,0.25,0.1764,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.9090909090909092,0.0,,,,,,,,0.1764,,,,,,,0.1764,0.1764,0,121.72638438409099
13185002232530003,13,18,50,2,23253,3,1,1,548,1,,1,1.0,1.0,20.0,6.0,2.0,1.4112,2.0,1.4112,,105.0,35.0,100.0,2.0,6.0,97.0,35.0,100.0,2.0,100.0,,,,,8.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,0.5,5.0,2.0,1.5,5.0,5.0,,,,,,,22.0,,1,1.5,1.0584,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.77272727272727,0.0,,,,,,,,1.4112,,,,,4.40909090909091,,1.4112,1.4112,1,69.4806224073027
13185002232530006,13,18,50,2,23253,6,1,2,548,2,1.0,1,2.0,1.0,20.0,8.0,1.0,1.0,1.0,1.0,,80.0,35.0,100.0,2.0,2.0,70.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,4.0,0.5,5.0,3.0,,,,,,,2.0,1.0,0,,,,,,,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,,1.0,,,,3.18181818181818,,1.0,1.0,0,43.138777041092
13185002233450001,13,18,50,2,23345,1,3,1,548,1,,1,4.0,1.0,20.0,7.0,2.0,2.0,2.0,2.0,,50.0,35.0,100.0,2.0,2.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,3.0,,,,,,,,,,5.0,3.0,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,,,2.0,,2.2727272727272703,,2.0,2.0,1,24.501522216322694
13185002233450002,13,18,50,2,23345,2,2,1,548,1,,1,2.0,1.0,20.0,4.0,2.0,2.0,2.0,2.0,,30.0,35.0,100.0,2.0,2.0,20.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,5.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,,2.0,,,,0.9090909090909092,,2.0,,1,50.461201628870896
13185002233450003,13,18,50,2,23345,3,2,1,548,1,,1,2.0,2.0,20.0,5.0,4.0,4.0,4.0,4.0,,180.0,35.0,100.0,2.0,6.0,180.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,1,6,0,,,,,,,,1,0,,,,,,,1,16.0,5.0,8.0,3.0,,,,,1,0.0,,,1.0,1.0,5.0,3.0,1.0,5.0,3.0,,,,,,,12.0,3.0,1,4.0,4.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,,4.0,,,,8.18181818181818,,4.0,4.0,1,35.6557807587565
13185002233450005,13,18,50,2,23345,5,1,1,548,1,,1,4.0,2.0,20.0,7.0,2.0,2.0,1.0,1.0,4.0,60.0,35.0,100.0,2.0,2.0,50.0,35.0,100.0,2.0,100.0,,5.0,,,5.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,1.0,1.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,1.0,1.0,,,,1.0,,,,,,2.0,,2.2727272727272703,,2.0,,1,29.179726469019798
13185002234590002,13,18,50,2,23459,2,1,2,548,1,,0,1.0,6.0,20.0,9.0,3.0,3.0,3.0,3.0,,120.0,35.0,100.0,2.0,5.0,119.0,35.0,100.0,2.0,100.0,,1.0,,,,,,,,0,0,6,1,3.0,100.0,,,,,,1,0,,,,,,,1,,,750.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,2.0,5.0,5.0,2.0,,,,,,,3.0,,1,3.0,3.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,5.4545454545454515,0.0,,,,,,,,3.0,,,,,5.40909090909091,3.0,3.0,3.0,1,8.50243909627717
13185002236510011,13,18,50,2,23651,11,1,1,548,1,,1,2.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,92.0,35.0,100.0,2.0,1.0,70.0,35.0,100.0,2.0,100.0,,,,,22.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,600.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,1.0,1.0,5.0,5.0,,,,,,,3.0,,0,,,,,,,548.0,,2.0,,4.0,4.18181818181818,0.0,,,,,,,,,1.5,,,,3.18181818181818,,1.5,1.5,1,66.83136517189611
13185003024930001,13,18,50,3,2493,1,1,1,548,1,,1,1.0,1.0,20.0,7.0,10.0,10.0,10.0,10.0,,400.0,35.0,100.0,2.0,5.0,350.0,35.0,100.0,2.0,100.0,,,50.0,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,3.0,8.0,2.0,3.0,,,,,,,3.0,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,10.0,,,,,15.909090909090901,,10.0,10.0,1,10.259112913014699
13185003024930002,13,18,50,3,2493,2,2,2,548,1,,0,1.0,6.0,20.0,11.0,1.49,1.49,1.49,1.49,,200.0,35.0,100.0,2.0,6.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,1.49,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,,,,,,,2.0,1.0,1,1.49,1.49,2.0,1.0,548.0,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,1.49,,,,,9.09090909090909,1.49,1.49,1.49,1,13.9838603744276
13185003024930004,13,18,50,3,2493,4,3,3,548,1,,1,3.0,6.0,20.0,9.0,1.0,1.0,1.0,1.0,,50.0,35.0,100.0,2.0,2.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,1.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,1.0,2.0,,,,,,,3.0,1.0,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,,1.0,,,2.2727272727272703,1.0,1.0,1.0,1,45.948874267021104
13185003024930004,13,18,50,3,2493,4,3,2,548,1,,1,3.0,1.0,20.0,5.0,1.0,1.0,1.0,1.0,,50.0,35.0,100.0,2.0,2.0,50.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,1.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,1.0,1.0,2.0,,,,,,,3.0,1.0,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,,,1.0,,,2.2727272727272703,1.0,1.0,1.0,1,45.948874267021104
