Identificador,ual_parr,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cg_k100,cg_k101,cg_k102,eu_k1301,cp_k409ha,cp_k411ha,cp_afecta_prod,cp_riego,cp_aferti,ventas,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,cp_prod,cp_cantidad_npk_fq
9025004001020012,50,0.0,0.0,0.0,0.0,0.0,1,62,1,8,6.0,6.0,7.0,1,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,
13135302227470003,53,0.0,0.0,,0.0,0.0,0,65,7,1,5.0,5.0,7.0,0,0,3.40909090909091,0.0,0.0,0.0,3.40909090909091,
13135302227470003,53,0.0,0.0,,0.0,0.0,0,65,7,1,2.0,,,0,0,,0.0,0.0,0.0,,
22035804000520010,58,0.0,0.0,,0.0,0.0,1,68,1,5,1.0,1.0,7.0,0,1,1.6363636363636398,0.0,0.0,0.0,1.6363636363636398,4.0
12055002029470003,50,0.0,0.0,,,0.0,1,48,1,3,1.0,1.0,7.0,0,0,0.681818181818182,,1.0,1.0,0.681818181818182,
12055002029470003,50,0.0,0.0,,,0.0,1,48,1,3,2.5,2.5,7.0,0,0,1.59090909090909,,1.0,1.0,1.59090909090909,
13025003019020004,50,0.0,0.0,,,0.0,1,68,1,2,2.48,2.0,2.0,0,0,0.545454545454545,,1.0,1.0,0.545454545454545,
13025003019020004,50,0.0,0.0,,,0.0,1,68,1,2,0.5,0.5,7.0,0,0,0.136363636363636,,1.0,1.0,0.136363636363636,
13175002008670002,50,0.0,0.0,,,0.0,0,63,7,4,1.0,1.0,7.0,0,0,0.0954545454545455,1.0,1.0,1.0,0.0954545454545455,
12105102004850008,51,0.0,0.0,,,0.0,1,62,7,3,8.0,8.0,7.0,0,1,14.5454545454545,,1.0,1.0,14.5454545454545,250.0
13155202178060007,52,0.0,0.0,,,0.0,1,55,1,3,3.3,,,1,1,,0.0,0.0,0.0,,150.0
12055502028520001,55,0.0,0.0,,,0.0,1,37,2,3,3.98,3.98,7.0,1,1,1.6363636363636398,0.0,0.0,0.0,1.6363636363636398,150.0
2065001094930003,50,0.0,0.0,,,0.0,1,76,1,3,2.0,2.0,2.0,0,0,0.545454545454545,0.0,0.0,0.0,0.545454545454545,
23015702018060006,57,0.0,0.0,,,0.0,0,44,1,3,3.0,3.0,7.0,0,1,6.5454545454545485,,1.0,1.0,6.5454545454545485,1000.0
13135004002550002,50,0.0,0.0,,0.0,0.0,1,63,1,3,1.99,1.99,2.0,0,1,0.8636363636363641,1.0,1.0,1.0,0.8636363636363641,50.0
13115002198790001,50,0.0,0.0,,0.0,0.0,1,68,7,7,1.0,1.0,7.0,1,1,1.09090909090909,0.0,0.0,0.0,1.09090909090909,250.0
13115002198790001,50,0.0,0.0,,0.0,0.0,1,68,7,7,1.0,1.0,7.0,1,1,1.09090909090909,0.0,0.0,0.0,1.09090909090909,250.0
22035002004320008,50,0.0,0.0,,0.0,0.0,0,41,3,3,3.0,,,0,1,,,1.0,,,
12095002051510001,50,0.0,0.0,,,0.0,0,63,7,1,2.0,2.0,7.0,0,0,1.3636363636363602,1.0,1.0,1.0,1.3636363636363602,
9105002099970002,50,0.0,0.0,,,0.0,0,57,1,2,0.98,0.98,2.0,1,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,
23015302013510003,53,0.0,0.0,,,0.0,1,84,7,4,6.0,6.0,7.0,0,1,2.18181818181818,0.0,0.0,0.0,2.18181818181818,500.0
23015503000010007,55,0.0,0.0,,,0.0,1,40,1,2,0.74,0.74,7.0,0,1,0.818181818181818,0.0,0.0,0.0,0.818181818181818,
23015501001510002,55,0.0,0.0,0.0,0.0,1.0,1,63,7,2,3.0,3.0,2.0,0,0,2.86363636363636,0.0,0.0,0.0,2.95454545454545,
12135002052260017,50,0.0,0.0,,,0.0,0,40,1,4,2.98,2.98,7.0,1,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,600.0
13115103015820009,51,0.0,0.0,,0.0,0.0,0,37,1,3,1.0,0.25,7.0,0,1,0.0245454545454545,1.0,1.0,1.0,0.0245454545454545,1.0
12035001020170001,50,0.0,0.0,,,0.0,0,53,2,5,4.99,4.99,7.0,1,0,5.454545454545452,0.0,0.0,0.0,5.454545454545452,
9115102138240014,51,0.0,0.0,,,0.0,0,64,1,3,1.0,1.0,7.0,1,1,1.59090909090909,0.0,0.0,0.0,1.59090909090909,15.0
9115102138240014,51,0.0,0.0,,,0.0,0,64,1,3,4.0,4.0,7.0,1,1,6.36363636363636,0.0,0.0,0.0,6.36363636363636,45.0
12095002075620001,50,0.0,0.0,,0.0,0.0,1,67,1,9,1.0,1.0,7.0,0,1,0.272727272727273,,1.0,1.0,0.272727272727273,100.0
9235002097750001,50,0.0,0.0,,,0.0,1,53,1,2,1.99,1.99,6.0,1,0,2.54545454545455,0.0,0.0,0.0,2.54545454545455,
9025004001020018,50,0.0,0.0,0.0,0.0,0.0,1,71,1,6,6.55,6.55,7.0,1,1,13.090909090909099,0.0,0.0,0.0,13.090909090909099,
23015001056650002,50,0.0,0.0,,,0.0,0,60,7,1,0.99,0.99,7.0,0,0,0.590909090909091,0.0,0.0,0.0,0.590909090909091,
5025002001640007,50,0.0,0.0,,,0.0,1,69,1,4,1.0,1.0,2.0,0,1,1.09090909090909,,1.0,1.0,1.09090909090909,4.0
13015602209080002,56,0.0,0.0,,,0.0,1,55,1,2,1.5,,,1,1,,0.0,0.0,0.0,,
9115402129580003,54,0.0,0.0,0.0,0.0,0.0,1,45,2,5,2.0,2.0,5.0,0,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,15.0
5025003004630012,50,0.0,0.0,,,1.0,1,70,1,12,14.0,14.0,5.0,0,0,7.72727272727273,0.0,0.0,0.0,7.72727272727273,
5035101227890003,51,0.0,0.0,,,0.0,1,77,1,2,3.0,3.0,7.0,0,0,0.272727272727273,0.0,0.0,0.0,0.272727272727273,
12085102115980019,51,0.0,0.0,,0.0,0.0,1,69,1,2,2.0,2.0,7.0,0,0,2.95454545454545,0.0,0.0,0.0,2.95454545454545,
21015502025640005,55,1.0,0.0,1.0,0.0,1.0,1,64,7,5,4.0,4.0,7.0,0,1,2.7272727272727297,,1.0,1.0,2.7272727272727297,10.0
13135302220800002,53,0.0,0.0,,,0.0,1,29,2,1,1.0,1.0,2.0,1,1,1.90909090909091,,,1.0,1.90909090909091,150.0
5035104000950014,51,0.0,0.0,,,0.0,1,50,1,2,2.5,2.0,2.0,0,0,0.9090909090909092,,1.0,1.0,0.9090909090909092,
12125002048380012,50,0.0,0.0,0.0,0.0,0.0,1,45,1,3,0.5,0.5,7.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,
23015501007980004,55,0.0,0.0,,,0.0,0,63,7,4,3.5,3.5,2.0,0,0,3.40909090909091,0.0,0.0,0.0,3.40909090909091,
13135302225390010,53,0.0,0.0,,,0.0,1,52,1,1,1.0,1.0,7.0,0,0,1.27272727272727,,1.0,1.0,1.27272727272727,
12065102106640022,51,0.0,0.0,,,0.0,0,50,2,2,0.74,0.74,2.0,0,1,0.681818181818182,1.0,1.0,,0.681818181818182,50.0
13115002205250007,50,0.0,0.0,,,0.0,1,82,7,7,3.5,3.5,5.0,0,1,1.81818181818182,1.0,1.0,1.0,1.81818181818182,
13075002197320007,50,0.0,0.0,,,0.0,1,34,1,2,0.2,0.2,7.0,1,1,0.136363636363636,0.0,0.0,0.0,0.181818181818182,50.0
13075002197320007,50,0.0,0.0,,,0.0,1,34,1,2,0.6,0.6,7.0,1,1,0.409090909090909,0.0,0.0,0.0,0.454545454545455,100.0
12025002135820010,50,0.0,0.0,,,0.0,1,35,1,2,2.0,2.0,7.0,0,1,0.9090909090909092,0.0,0.0,0.0,0.9090909090909092,100.0
13055002092500001,50,0.0,0.0,,0.0,0.0,1,63,1,4,6.0,6.0,2.0,0,1,0.818181818181818,1.0,1.0,1.0,0.818181818181818,48.0
23015403000380003,54,0.0,0.0,,,0.0,1,65,1,4,1.85,1.85,7.0,0,1,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,10.0
23015403000380003,54,0.0,0.0,,,0.0,1,65,1,4,2.0,2.0,7.0,0,1,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,10.0
9235002097750004,50,0.0,0.0,,,0.0,1,34,1,3,2.49,2.49,7.0,0,1,3.63636363636364,0.0,0.0,0.0,3.63636363636364,375.0
9115402128680004,54,0.0,0.0,,,0.0,1,45,2,1,4.4,4.4,5.0,1,1,3.63636363636364,0.0,0.0,0.0,3.63636363636364,4.0
15015601061250017,56,0.0,0.0,,,1.0,1,56,2,5,0.7,0.7,2.0,0,0,0.272727272727273,1.0,1.0,1.0,0.272727272727273,
22035604000120012,56,0.0,0.0,,,0.0,1,48,1,3,5.0,5.0,2.0,0,0,0.818181818181818,,1.0,1.0,0.818181818181818,
13115002205880005,50,0.0,0.0,,0.0,1.0,1,56,1,5,0.5,0.48,1.0,0,1,0.363636363636364,0.0,0.0,0.0,0.363636363636364,50.0
12075203002130021,52,0.0,0.0,,,1.0,0,58,1,2,4.0,4.0,7.0,0,0,1.72727272727273,0.0,0.0,0.0,1.72727272727273,
12075202052520006,52,0.0,0.0,,0.0,0.0,0,53,3,43,10.0,10.0,7.0,1,1,18.181818181818198,0.0,0.0,0.0,18.181818181818198,3000.0
5035104000950006,51,0.0,0.0,,,0.0,1,51,1,5,3.0,3.0,7.0,0,1,0.272727272727273,,1.0,1.0,0.272727272727273,
5035104000950006,51,0.0,0.0,,,0.0,1,51,1,5,3.5,3.5,7.0,0,1,0.9090909090909092,,1.0,1.0,0.9090909090909092,
12105002011770004,50,0.0,0.0,,,0.0,1,61,1,1,0.75,0.75,2.0,0,0,0.545454545454545,,1.0,1.0,0.545454545454545,
12095002060260002,50,0.0,0.0,,0.0,0.0,1,46,1,12,3.0,3.0,2.0,1,1,1.81818181818182,1.0,1.0,1.0,1.81818181818182,
9115102139290004,51,0.0,0.0,,,1.0,1,47,2,4,1.0,1.0,7.0,1,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,15.0
13135302227470005,53,0.0,0.0,,,0.0,1,67,7,1,1.0,1.0,7.0,0,1,1.90909090909091,,1.0,,1.90909090909091,
13015604002020009,56,0.0,0.0,,,0.0,1,59,1,1,0.1,0.1,5.0,0,1,0.0909090909090909,,1.0,1.0,0.0909090909090909,50.0
13045002108610003,50,0.0,0.0,,,0.0,1,78,1,2,7.95,7.0,2.0,0,1,1.90909090909091,0.0,0.0,0.0,1.90909090909091,200.0
12065102100500003,51,0.0,0.0,,,0.0,0,78,1,3,3.0,3.0,2.0,0,0,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,
9055102039440004,51,0.0,0.0,,,0.0,1,50,1,4,2.0,2.0,5.0,1,1,1.59090909090909,,1.0,1.0,1.59090909090909,5.0
23015302016110004,53,0.0,0.0,,,0.0,1,47,3,1,5.0,5.0,7.0,0,1,2.18181818181818,0.0,0.0,0.0,2.18181818181818,300.0
12105003000760012,50,0.0,0.0,,,0.0,1,65,2,2,0.99,0.99,7.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,50.0
12105002009340008,50,0.0,0.0,,,0.0,0,58,1,1,3.0,3.0,1.0,0,0,6.13636363636364,1.0,1.0,1.0,6.13636363636364,
5035102003970003,51,0.0,0.0,,,0.0,1,64,1,3,8.6,8.6,7.0,0,0,1.18181818181818,,1.0,1.0,1.18181818181818,
12075202036970007,52,0.0,0.0,,,0.0,1,36,2,3,3.0,3.0,2.0,1,0,4.09090909090909,0.0,0.0,0.0,4.09090909090909,
12125002037680006,50,0.0,0.0,,,0.0,1,69,1,2,2.0,2.0,7.0,0,1,2.0454545454545503,0.0,0.0,0.0,2.0454545454545503,100.0
12075203002130022,52,0.0,0.0,,,1.0,0,41,1,2,6.0,4.0,7.0,0,1,0.681818181818182,1.0,1.0,1.0,0.681818181818182,200.0
23015402010150002,54,0.0,0.0,,,0.0,1,45,7,2,0.6,0.6,7.0,0,1,0.9090909090909092,,1.0,,0.9090909090909092,50.0
13135002225320002,50,0.0,0.0,,,0.0,1,39,1,2,1.0,1.0,7.0,1,1,2.18181818181818,,1.0,,2.18181818181818,
13135002225320002,50,0.0,0.0,,,0.0,1,39,1,2,0.41,0.41,7.0,1,1,0.818181818181818,,1.0,,0.818181818181818,
12095002054210004,50,0.0,0.0,,0.0,1.0,1,42,2,6,1.764,1.764,7.0,1,0,0.9090909090909092,1.0,1.0,1.0,0.9090909090909092,
5035104000950039,51,0.0,0.0,,,0.0,0,39,2,1,3.5,,,0,1,,0.0,0.0,0.0,,
12075002074730004,50,0.0,0.0,,0.0,1.0,0,56,1,1,4.0,3.0,7.0,1,1,5.90909090909091,0.0,0.0,0.0,5.90909090909091,900.0
12075202059360010,52,0.0,0.0,1.0,0.0,1.0,1,50,2,1,2.0,2.0,7.0,0,1,1.1363636363636398,0.0,0.0,0.0,1.1363636363636398,600.0
23015203001820014,52,0.0,0.0,,0.0,0.0,1,75,3,6,6.95,6.95,2.0,0,0,13.6363636363636,1.0,1.0,1.0,13.6363636363636,
13045202050730006,52,0.0,0.0,,,0.0,1,57,1,6,1.99,1.99,7.0,0,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,
17095002001510005,50,0.0,0.0,,,0.0,0,35,2,3,2.5,2.0,2.0,0,1,3.18181818181818,0.0,0.0,0.0,3.18181818181818,200.0
23015001035100001,50,0.0,0.0,,,1.0,1,53,1,1,3.0,3.0,7.0,0,0,5.454545454545452,0.0,0.0,0.0,5.454545454545452,
12105003000610006,50,0.0,0.0,,,0.0,1,69,1,3,1.0,1.0,6.0,0,1,0.22727272727272704,,1.0,1.0,0.22727272727272704,50.0
12105003000610006,50,0.0,0.0,,,0.0,1,69,1,3,0.99,0.99,6.0,0,1,0.22727272727272704,,1.0,1.0,0.22727272727272704,50.0
12075202052520008,52,0.0,0.0,,,0.0,1,66,1,7,2.96,2.96,7.0,1,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,400.0
12075202052520008,52,0.0,0.0,,,0.0,1,66,1,7,8.0,8.0,7.0,1,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,600.0
5035101230170006,51,0.0,0.0,,,0.0,1,46,2,1,2.82,2.82,7.0,0,0,0.363636363636364,,1.0,1.0,0.363636363636364,
9125002088820003,50,0.0,0.0,0.0,,0.0,1,99,2,2,4.5,4.5,2.0,1,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,6.0
9115202137030006,52,0.0,0.0,,,0.0,0,56,2,4,2.22,2.22,7.0,1,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,3.0
9055002036860004,50,0.0,0.0,,0.0,0.0,1,50,4,3,0.5,,,0,1,,,1.0,1.0,,12.0
2016003000450017,60,0.0,0.0,,,1.0,1,61,1,1,8.4672,8.4672,5.0,0,0,3.86363636363636,,1.0,1.0,3.86363636363636,
12105102003750005,51,0.0,0.0,,,0.0,1,85,7,6,11.0,11.0,1.0,0,0,20.4545454545455,1.0,1.0,1.0,20.4545454545455,
13035102113380002,51,0.0,0.0,,0.0,0.0,1,86,7,1,0.75,0.75,1.0,0,0,,0.0,0.0,0.0,0.31818181818181795,
23015501009760003,55,0.0,0.0,,0.0,0.0,1,72,1,5,0.5,0.5,2.0,0,1,0.181818181818182,0.0,0.0,0.0,0.181818181818182,1.0
12095002064280005,50,0.0,0.0,,0.0,0.0,1,66,1,5,1.0,,,0,1,,0.0,0.0,0.0,,100.0
12105003000610010,50,0.0,0.0,,,0.0,1,36,1,3,3.0,3.0,7.0,0,1,2.81818181818182,,1.0,1.0,2.81818181818182,200.0
12105003000610010,50,0.0,0.0,,,0.0,1,36,1,3,1.0,,,0,1,,,1.0,1.0,,50.0
12015302146160003,53,0.0,0.0,1.0,0.0,0.0,1,90,1,3,0.5645,0.5645,2.0,0,1,0.31818181818181795,0.0,0.0,0.0,0.31818181818181795,50.0
23015301090490003,53,0.0,0.0,,0.0,0.0,1,82,1,5,2.0,2.0,6.0,0,0,4.36363636363636,0.0,0.0,0.0,4.36363636363636,
21045002044560003,50,0.0,0.0,,0.0,1.0,1,46,2,1,2.0,2.0,7.0,0,1,0.681818181818182,,1.0,1.0,0.681818181818182,2.0
12025002131400018,50,0.0,0.0,,,1.0,0,66,1,2,10.0,10.0,7.0,0,0,2.2727272727272703,1.0,1.0,1.0,2.2727272727272703,
13135302225390003,53,0.0,0.0,,,0.0,1,58,7,1,2.0,2.0,7.0,0,0,2.86363636363636,,1.0,,2.86363636363636,
22015003002880009,50,0.0,0.0,,0.0,0.0,0,33,2,2,2.0,2.0,7.0,0,0,2.2727272727272703,1.0,1.0,1.0,2.2727272727272703,
21065303017530007,53,0.0,0.0,,0.0,1.0,1,37,2,1,2.0,2.0,2.0,0,1,0.272727272727273,,1.0,1.0,0.272727272727273,3.0
9095002122420002,50,0.0,0.0,,,0.0,1,42,2,2,5.0,5.0,7.0,1,1,7.9545454545454515,0.0,0.0,0.0,7.9545454545454515,35.0
12075202052520007,52,0.0,0.0,,0.0,0.0,1,56,2,8,2.98,2.98,7.0,1,1,0.363636363636364,0.0,0.0,0.0,0.363636363636364,400.0
23015302016110003,53,0.0,0.0,,0.0,1.0,1,99,2,3,3.0,3.0,7.0,0,0,2.2727272727272703,,1.0,1.0,2.2727272727272703,
13115202214890001,52,0.0,0.0,,,0.0,1,54,1,3,5.0,,,1,1,,1.0,1.0,1.0,,150.0
12025102121130011,51,0.0,0.0,,,0.0,1,53,1,3,0.4,0.4,7.0,0,1,0.181818181818182,0.0,0.0,0.0,0.181818181818182,100.0
12025102121130011,51,0.0,0.0,,,0.0,1,53,1,3,0.1,0.1,7.0,0,1,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,50.0
13035002153000017,50,0.0,0.0,,,0.0,1,37,2,1,1.75,1.75,7.0,0,0,3.63636363636364,0.0,0.0,0.0,3.63636363636364,
13135302220800008,53,0.0,0.0,,,0.0,1,49,1,3,1.99,1.99,7.0,0,1,1.3636363636363602,,1.0,1.0,1.3636363636363602,100.0
13045002078310010,50,0.0,0.0,,,0.0,1,42,2,2,4.98,4.0,2.0,0,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,100.0
9055002034910004,50,0.0,0.0,,,0.0,1,75,2,3,1.0,1.0,7.0,0,1,0.9090909090909092,,1.0,1.0,0.9090909090909092,8.0
13045102055890001,51,0.0,0.0,,,0.0,0,50,3,3,8.0,8.0,2.0,0,0,3.2727272727272703,,1.0,1.0,3.2727272727272703,
13035002150550001,50,0.0,0.0,,,0.0,1,81,1,2,12.5,12.5,7.0,0,0,21.818181818181802,0.0,0.0,0.0,21.818181818181802,
23015503000210012,55,0.0,0.0,,,0.0,1,25,1,1,0.5,0.5,6.0,0,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,
13135202212670001,52,0.0,0.0,,,0.0,1,76,1,1,6.0,6.0,2.0,0,0,6.59090909090909,,1.0,1.0,6.59090909090909,
13135202212670001,52,0.0,0.0,,,0.0,1,76,1,1,4.73,4.73,2.0,0,0,4.09090909090909,,1.0,1.0,4.09090909090909,
13185002232530001,50,0.0,0.0,,,0.0,0,69,7,2,2.0,2.0,2.0,0,0,0.181818181818182,1.0,1.0,1.0,0.181818181818182,
13045202050730005,52,0.0,0.0,,,1.0,0,49,2,7,1.0,1.0,2.0,0,1,0.681818181818182,,1.0,1.0,0.681818181818182,150.0
9025003008490003,50,0.0,0.0,0.0,0.0,0.0,1,56,1,1,6.8,6.8,7.0,1,1,1.81818181818182,0.0,0.0,0.0,1.81818181818182,12.0
13025103016930009,51,0.0,0.0,,,0.0,1,80,7,1,1.5,1.5,7.0,1,1,0.136363636363636,,1.0,,0.136363636363636,50.0
13015602209080004,56,0.0,0.0,,,0.0,1,83,1,2,1.0,1.0,7.0,0,0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,
9025002075560010,50,0.0,0.0,,,0.0,0,50,1,2,4.0,4.0,2.0,1,1,3.7272727272727297,0.0,0.0,0.0,3.7272727272727297,400.0
2075002001300004,50,0.0,0.0,,,0.0,1,50,1,2,2.1097,2.1097,7.0,0,1,0.818181818181818,,1.0,1.0,0.818181818181818,100.0
12115002016630002,50,0.0,0.0,,,0.0,0,46,7,3,8.0,8.0,7.0,0,0,3.90909090909091,,1.0,1.0,3.90909090909091,
8045102110220002,51,0.0,0.0,,,1.0,1,50,1,3,5.0,2.0,2.0,0,0,0.590909090909091,,1.0,1.0,0.590909090909091,
13045302154750001,53,0.0,0.0,,,0.0,1,85,1,6,9.0,9.0,2.0,0,0,0.954545454545455,0.0,0.0,0.0,0.954545454545455,
13035202171370002,52,0.0,0.0,,,0.0,1,50,1,1,1.0,1.0,7.0,0,0,1.72727272727273,0.0,0.0,0.0,1.72727272727273,
23015301094130001,53,0.0,0.0,,0.0,0.0,1,50,2,3,4.0,4.0,7.0,0,1,8.72727272727273,0.0,0.0,0.0,8.72727272727273,50.0
13035102133570006,51,0.0,0.0,,0.0,0.0,1,54,1,8,2.1168,2.1168,1.0,0,0,2.63636363636364,1.0,,,2.63636363636364,
13115102167090001,51,0.0,0.0,,0.0,0.0,1,78,1,4,1.0,,,1,1,,,1.0,1.0,,0.3
23015601100360003,56,0.0,0.0,,,0.0,1,71,1,1,3.0,3.0,7.0,0,0,1.6363636363636398,0.0,0.0,0.0,1.6363636363636398,
22015003002880010,50,0.0,0.0,,,0.0,1,35,2,1,1.0,1.0,7.0,0,0,1.1363636363636398,,1.0,1.0,1.1363636363636398,
8045402093420006,54,0.0,0.0,,,1.0,1,40,3,1,1.94,1.94,2.0,0,1,0.9090909090909092,1.0,1.0,1.0,0.9090909090909092,150.0
8045402093420006,54,0.0,0.0,,,1.0,1,40,3,1,0.5,,,0,1,,1.0,1.0,1.0,,100.0
12015302146160007,53,0.0,0.0,,,0.0,1,71,1,4,9.5,9.5,2.0,0,1,0.8636363636363641,1.0,1.0,1.0,0.8636363636363641,950.0
21045002032190006,50,0.0,0.0,,,1.0,1,56,1,2,0.95,,,0,0,,,1.0,1.0,,
21045002032190006,50,0.0,0.0,,,1.0,1,56,1,2,1.0,1.0,7.0,0,0,2.18181818181818,,1.0,1.0,2.18181818181818,
12045002083840009,50,0.0,0.0,,,1.0,1,39,2,1,1.0,1.0,7.0,1,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,400.0
13045202049430002,52,0.0,0.0,,,0.0,1,32,2,1,0.5,0.5,7.0,0,0,0.454545454545455,0.0,0.0,0.0,0.454545454545455,
13045302149860005,53,0.0,0.0,,,1.0,1,44,2,1,8.0,8.0,2.0,0,1,10.909090909090901,0.0,0.0,0.0,10.909090909090901,1000.0
13115202210590003,52,0.0,0.0,,,0.0,1,80,7,6,2.48,1.5,7.0,0,1,0.363636363636364,0.0,0.0,0.0,0.363636363636364,300.0
13045302130120001,53,0.0,0.0,,,0.0,1,63,2,3,4.0,4.0,2.0,0,1,3.63636363636364,,1.0,1.0,3.63636363636364,
13045303014940025,53,0.0,0.0,,,1.0,1,49,1,4,0.95,0.95,2.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,50.0
13045402125120011,54,0.0,0.0,,,0.0,0,51,2,2,1.95,1.95,7.0,0,1,0.454545454545455,0.0,0.0,0.0,0.454545454545455,200.0
2075002001300003,50,0.0,0.0,,,0.0,1,47,1,1,1.9686,1.9686,2.0,0,0,1.27272727272727,,1.0,1.0,1.27272727272727,
12055502028520003,55,0.0,0.0,,,0.0,1,60,2,5,3.0,3.0,7.0,0,1,3.81818181818182,0.0,0.0,0.0,3.81818181818182,200.0
23015503000210003,55,0.0,0.0,,,1.0,1,46,2,5,4.99,4.99,7.0,0,1,5.68181818181818,,1.0,1.0,5.68181818181818,15.0
23015503000210003,55,0.0,0.0,,,1.0,1,46,2,5,6.0,6.0,7.0,0,1,8.18181818181818,,1.0,1.0,8.18181818181818,19.0
12085002068770005,50,0.0,0.0,,0.0,0.0,1,76,1,3,0.7,,,0,0,,0.0,0.0,0.0,,
13135502218160005,55,0.0,0.0,,,0.0,1,59,7,1,0.99,0.99,2.0,0,1,1.59090909090909,1.0,1.0,1.0,1.59090909090909,
9085102001380003,51,0.0,0.0,,,0.0,1,57,2,3,3.98,3.98,7.0,0,1,1.27272727272727,0.0,0.0,0.0,1.27272727272727,100.0
23015501007980001,55,0.0,0.0,,0.0,0.0,0,80,1,2,1.0,1.0,7.0,0,1,1.27272727272727,0.0,0.0,0.0,1.27272727272727,50.0
12115002018500006,50,0.0,0.0,,,0.0,1,87,7,3,4.5,4.5,7.0,0,1,1.90909090909091,0.0,0.0,0.0,1.90909090909091,250.0
12115002018500006,50,0.0,0.0,,,0.0,1,87,7,3,4.5,4.5,7.0,0,1,1.90909090909091,0.0,0.0,0.0,1.90909090909091,250.0
12115002018500006,50,0.0,0.0,,,0.0,1,87,7,3,10.0,10.0,7.0,0,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,600.0
12115002018500006,50,0.0,0.0,,,0.0,1,87,7,3,8.99,,,0,1,,0.0,0.0,0.0,,500.0
13175102010280001,51,0.0,0.0,,,0.0,1,40,7,1,8.0,8.0,7.0,0,0,17.4545454545455,1.0,1.0,1.0,17.4545454545455,
12135002046710004,50,0.0,0.0,,,0.0,1,42,1,4,16.98,16.98,7.0,1,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,1680.0
23015503000010011,55,0.0,0.0,,,0.0,1,48,2,2,1.0,1.0,7.0,0,1,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,1.0
12085002064940004,50,0.0,0.0,0.0,0.0,0.0,1,61,1,3,1.0,0.5,7.0,0,0,1.09090909090909,1.0,1.0,1.0,1.09090909090909,
12085002069670018,50,0.0,0.0,,0.0,0.0,1,37,1,4,2.1097,,,0,1,,0.0,0.0,0.0,,100.0
5035101196490002,51,0.0,0.0,,,0.0,0,69,1,2,2.5,2.5,7.0,0,0,0.31818181818181795,,1.0,1.0,0.31818181818181795,
5035101196490002,51,0.0,0.0,,,0.0,0,69,1,2,3.05,3.05,7.0,0,0,0.5,,1.0,1.0,0.5,
13025003019020015,50,0.0,0.0,,0.0,0.0,0,51,1,4,2.1168,2.1168,2.0,0,0,0.818181818181818,0.0,0.0,0.0,0.818181818181818,
2055101126780003,51,0.0,0.0,,,0.0,0,55,1,1,0.3528,0.3528,2.0,0,0,0.0454545454545455,0.0,0.0,0.0,0.0454545454545455,
21045002041600007,50,1.0,0.0,,,1.0,1,54,1,5,7.0,6.8,3.0,0,0,0.454545454545455,0.0,0.0,0.0,0.454545454545455,
12135002048090003,50,0.0,0.0,,,0.0,0,67,1,3,3.0,3.0,7.0,1,1,4.09090909090909,0.0,0.0,0.0,4.09090909090909,600.0
13185002232530007,50,0.0,0.0,,,0.0,1,75,1,6,1.0,1.0,7.0,1,1,0.0454545454545455,0.0,0.0,0.0,0.0909090909090909,100.0
5035104000950017,51,0.0,0.0,,,0.0,1,45,1,3,1.5,1.0,2.0,0,0,0.22727272727272704,,1.0,1.0,0.22727272727272704,
5035104000950017,51,0.0,0.0,,,0.0,1,45,1,3,1.0,0.5,2.0,0,0,0.0909090909090909,,1.0,1.0,0.0909090909090909,
13045303014940005,53,0.0,0.0,,,1.0,0,61,1,2,2.95,2.0,2.0,0,0,1.81818181818182,0.0,0.0,0.0,1.81818181818182,
5025002001800005,50,0.0,1.0,,,0.0,1,48,1,4,0.5,0.5,2.0,0,0,0.136363636363636,,1.0,1.0,0.136363636363636,
5025002001800005,50,0.0,1.0,,,0.0,1,48,1,4,0.5,0.5,2.0,0,0,0.136363636363636,,1.0,1.0,0.136363636363636,
