Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango
21025001007150002,21,2,50,1,715,2,2,,268,1,55,4,3,2,1,1,60,1,8,3
21025001007700001,21,2,50,1,770,1,2,,.1,1,72,4,1,2,2,2,31.05,1,7,4
21025001007700002,21,2,50,1,770,2,2,,.5,2,63,4,1,2,2,2,50.03,1,8,4
21025001009740001,21,2,50,1,974,1,2,,3,1,45,4,2,2,2,2,120.01,1,9,3
21025001009749999,21,2,50,1,974,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
21025003013520001,21,2,50,3,1352,1,1,2,5,1,28,1,1,2,1,2,20,1,7,2
21025003013520002,21,2,50,3,1352,2,1,2,5,1,55,1,1,2,2,2,30,1,7,3
21025003013520003,21,2,50,3,1352,3,2,,6,1,45,1,1,2,2,2,25,1,7,3
21025003013520004,21,2,50,3,1352,4,2,,12,1,42,1,1,2,2,2,20,1,7,3
21025003013520005,21,2,50,3,1352,5,1,2,5,1,45,1,1,2,1,2,25,1,7,3
21025003013520006,21,2,50,3,1352,6,1,2,6,1,47,4,1,2,2,2,45,1,7,3
21025003013520007,21,2,50,3,1352,7,2,,2,1,63,1,1,2,2,2,44,1,7,4
21025003013520008,21,2,50,3,1352,8,2,,10,1,63,4,1,2,2,2,90,1,8,4
21025003013520009,21,2,50,3,1352,9,2,,6,1,43,4,2,2,1,1,50,1,8,3
21025003013529999,21,2,50,3,1352,9999,1,1,,1,99,6,7,2,2,2,6.25,1,5,6
21025064000991747,21,2,50,64,99,1747,2,,100,1,99,4,7,2,2,2,.45,1,1,6
21025101002030001,21,2,51,1,203,1,2,,70,1,35,4,3,2,1,1,407999.5,1,10,2
21025101002039999,21,2,51,1,203,9999,1,1,,1,99,6,7,2,2,2,.5,1,1,6
21025101010480001,21,2,51,1,1048,1,2,,5,1,72,4,1,2,2,1,48,1,7,4
21025101010550001,21,2,51,1,1055,1,2,,6,1,43,4,2,2,1,1,50,1,8,3
21025101010550002,21,2,51,1,1055,2,2,,10,1,63,4,1,2,2,2,90,1,8,4
21025101010559999,21,2,51,1,1055,9999,1,1,,1,99,6,7,2,2,2,.11,1,1,6
21025101011220001,21,2,51,1,1122,1,1,2,2,1,45,4,1,2,2,2,50,1,8,3
21025101012900001,21,2,51,1,1290,1,1,1,,1,51,5,1,2,1,1,49,1,7,3
21025101013730001,21,2,51,1,1373,1,2,,95,1,99,6,2,2,2,2,50,1,8,6
21025101014250001,21,2,51,1,1425,1,1,2,1,2,59,4,1,2,2,1,37,1,7,3
21025101014259999,21,2,51,1,1425,9999,1,1,,1,99,6,7,2,2,2,.32,1,1,6
21025101014290001,21,2,51,1,1429,1,2,,1,2,39,4,2,2,1,1,34.01,1,7,2
21025101014310001,21,2,51,1,1431,1,1,2,8,2,49,4,1,2,2,2,37,1,7,3
21025101018750001,21,2,51,1,1875,1,1,2,2,1,66,4,5,1,1,2,127,1,9,4
21025101018950001,21,2,51,1,1895,1,1,2,2,1,66,4,5,1,1,2,127,1,9,4
21025103005610001,21,2,51,3,561,1,2,,70,1,35,4,3,2,1,1,407991.5,1,10,2
21025103005619999,21,2,51,3,561,9999,1,1,,1,99,6,7,2,2,2,8.5,1,5,6
21025103009160001,21,2,51,3,916,1,1,1,,1,35,4,3,2,1,1,407998.2,1,10,2
21025103009169999,21,2,51,3,916,9999,1,1,,1,99,6,7,2,2,2,1.8,1,2,6
21025104001720001,21,2,51,4,172,1,2,,70,1,35,4,3,2,1,1,203986.75,1,10,2
21025104001720002,21,2,51,4,172,2,2,,70,1,35,4,3,2,1,1,203987.47,1,10,2
21025104001729999,21,2,51,4,172,9999,1,1,,1,99,6,7,2,2,2,25.78,1,7,6
21025164000993948,21,2,51,64,99,3948,1,1,,1,35,4,2,2,2,2,24,1,7,2
21025201010730001,21,2,52,1,1073,1,1,1,,1,99,6,7,2,2,2,3.35,1,4,6
21025201010730002,21,2,52,1,1073,2,1,1,,2,67,1,1,1,2,2,20,1,7,4
21025201010730003,21,2,52,1,1073,3,1,1,,1,73,4,1,1,2,2,24,1,7,4
21025201010730004,21,2,52,1,1073,4,1,2,.03,2,70,4,1,1,1,1,53,1,8,4
21025201010739999,21,2,52,1,1073,9999,1,1,,1,99,6,7,2,2,2,.57,1,1,6
21025201014930001,21,2,52,1,1493,1,1,2,5,1,66,4,3,2,1,1,50,1,8,4
21025201014930002,21,2,52,1,1493,2,2,,5,2,30,4,2,1,2,2,3.5,1,4,2
21025201014930003,21,2,52,1,1493,3,1,2,13,1,44,4,3,2,1,1,.35,1,1,3
21025201014930004,21,2,52,1,1493,4,2,,5,2,58,4,1,1,2,2,61.5,1,8,3
21025201014939999,21,2,52,1,1493,9999,1,1,,1,99,6,7,2,2,2,1.48,1,2,6
21025201018360001,21,2,52,1,1836,1,1,2,1,1,58,1,7,2,2,2,40.55,1,7,3
21025201018360002,21,2,52,1,1836,2,1,1,,1,61,1,1,2,2,2,50,1,8,4
21025201018360003,21,2,52,1,1836,3,2,,5,1,47,1,1,2,1,1,45,1,7,3
21025201018369999,21,2,52,1,1836,9999,1,1,,1,99,6,7,2,2,2,1.15,1,2,6
21025201019590001,21,2,52,1,1959,1,2,,190,1,52,4,3,2,1,1,14687,1,10,3
21025201019690001,21,2,52,1,1969,1,2,,2,1,52,4,3,2,1,1,14687,1,10,3
21025203015030001,21,2,52,3,1503,1,2,,15,1,40,4,1,2,2,2,40,1,7,2
21025203015030002,21,2,52,3,1503,2,2,,30,1,45,4,2,1,2,2,3.5,1,4,3
21025203015030003,21,2,52,3,1503,3,1,2,14.5,1,65,4,1,2,2,2,70,1,8,4
21025203015030004,21,2,52,3,1503,4,2,,5,1,46,1,2,2,2,2,20,1,7,3
21025203015030005,21,2,52,3,1503,5,2,,16,1,99,6,7,2,2,2,70,1,8,6
21025203015030006,21,2,52,3,1503,6,1,2,1,1,47,4,1,2,2,2,48,1,7,3
21025203015039999,21,2,52,3,1503,9999,1,1,,1,99,6,7,2,2,2,.36,1,1,6
21025203017620001,21,2,52,3,1762,1,1,2,3,1,46,4,1,2,2,2,50,1,8,3
21025203017620002,21,2,52,3,1762,2,2,,50,2,49,4,1,2,1,1,90,1,8,3
21025203017620003,21,2,52,3,1762,3,2,,80,1,35,4,2,2,1,1,45,1,7,2
21025203017620004,21,2,52,3,1762,4,2,,12,2,34,4,2,2,2,1,45,1,7,2
21025203017620005,21,2,52,3,1762,5,2,,82,1,46,4,3,2,1,1,36,1,7,3
21025203017620006,21,2,52,3,1762,6,1,2,3,1,74,4,1,2,2,2,40,1,7,4
21025203017629999,21,2,52,3,1762,9999,1,1,,1,99,6,7,2,2,2,.63,1,1,6
21025401003000001,21,2,54,1,300,1,1,2,95,1,64,4,1,2,2,2,30,1,7,4
21025401003200001,21,2,54,1,320,1,1,2,1,1,66,4,1,1,1,1,4.5,1,4,4
21025401003200002,21,2,54,1,320,2,2,,3,1,37,4,1,2,2,2,5,1,5,2
21025401003200003,21,2,54,1,320,3,2,,.5,1,75,4,1,1,2,2,21.5,1,7,4
21025401003200004,21,2,54,1,320,4,2,,1,2,51,1,1,2,2,2,17,1,6,3
21025401003209999,21,2,54,1,320,9999,1,1,,1,99,6,7,2,2,2,.8,1,1,6
21025401003370001,21,2,54,1,337,1,2,,70,1,56,1,1,2,2,2,13000,1,10,3
21025401003379999,21,2,54,1,337,9999,1,1,,1,99,6,7,2,2,2,7,1,5,6
21025403009180001,21,2,54,3,918,1,2,,4,1,56,1,1,2,2,2,13000,1,10,3
21025403010380001,21,2,54,3,1038,1,2,,4,1,56,1,1,2,2,2,13000,1,10,3
21025455000994033,21,2,54,55,99,4033,1,1,,1,99,4,7,2,2,2,7,1,5,6
21035004002260001,21,3,50,4,226,1,1,1,,2,78,1,7,2,2,2,160,1,9,4
21035004002260002,21,3,50,4,226,2,1,1,,1,24,1,1,2,2,2,10,1,6,2
21035004002266666,21,3,50,4,226,6666,1,1,,1,99,6,7,2,2,2,72,1,8,6
21035004002269999,21,3,50,4,226,9999,1,1,,1,99,6,7,2,2,2,184,1,9,6
21035104001940001,21,3,51,4,194,1,2,,1,1,50,1,1,2,2,2,1212,1,10,3
21035304002500001,21,3,53,4,250,1,1,1,,2,54,5,1,2,2,2,300,1,10,3
21035304002509999,21,3,53,4,250,9999,1,1,,1,99,6,7,2,2,2,200,1,10,6
21035304003070001,21,3,53,4,307,1,1,1,,2,37,4,2,2,2,2,40,1,7,2
21035304003070002,21,3,53,4,307,2,1,1,,1,66,1,7,2,2,2,60,1,8,4
21035304003070003,21,3,53,4,307,3,1,1,,2,23,5,2,2,2,2,30,1,7,2
21035304003070004,21,3,53,4,307,4,1,1,,1,29,4,2,2,2,2,60,1,8,2
21035304003076666,21,3,53,4,307,6666,1,1,,1,99,6,7,2,2,2,300,1,10,6
21035304003079999,21,3,53,4,307,9999,1,1,,1,99,6,7,2,2,2,22,1,7,6
21035403001250001,21,3,54,3,125,1,1,1,,2,63,5,2,2,2,2,68,1,8,4
21035403001250002,21,3,54,3,125,2,1,1,,1,55,5,1,2,2,2,25,1,7,3
21035403001250003,21,3,54,3,125,3,1,1,,1,48,4,1,2,2,2,6.77,1,5,3
21035403001256666,21,3,54,3,125,6666,1,1,,1,99,6,7,2,2,2,40,1,7,6
21035403001259999,21,3,54,3,125,9999,1,1,,1,99,6,7,2,2,2,30,1,7,6
21035404000980001,21,3,54,4,98,1,1,1,,1,43,1,2,1,2,2,60,1,8,3
21035404000980002,21,3,54,4,98,2,2,,3,2,28,1,2,2,2,2,7997,1,10,2
21035404000980003,21,3,54,4,98,3,1,1,,1,63,1,1,2,2,2,120,1,9,4
21035404000980004,21,3,54,4,98,4,1,1,,1,40,4,1,2,2,2,60,1,8,2
21035404000980005,21,3,54,4,98,5,2,,1,1,45,1,1,2,2,2,60,1,8,3
21035404000989999,21,3,54,4,98,9999,1,1,,1,99,6,7,2,2,2,25,1,7,6
21035503007590001,21,3,55,3,759,1,1,1,,1,99,6,7,2,2,2,.5,1,1,6
21035503007590002,21,3,55,3,759,2,1,1,,1,25,4,2,2,2,2,45,1,7,2
21035503007590003,21,3,55,3,759,3,1,1,,1,99,6,7,2,2,2,50,1,8,6
21035503007590004,21,3,55,3,759,4,1,1,,1,41,4,2,2,2,2,2,1,3,3
21035503007590005,21,3,55,3,759,5,1,1,,1,33,4,2,2,1,1,2,1,3,2
21035503007590006,21,3,55,3,759,6,2,,1,1,80,4,1,1,2,2,50,1,8,4
21035503007590007,21,3,55,3,759,7,2,,.1,2,61,4,1,1,2,2,50,1,8,4
21035503007590008,21,3,55,3,759,8,1,1,,1,42,4,1,2,1,2,50,1,8,3
21035503007599999,21,3,55,3,759,9999,1,1,,1,99,6,7,2,2,2,2,1,3,6
21035503013040001,21,3,55,3,1304,1,2,,26,1,45,4,2,2,1,1,500,1,10,3
21035503013040002,21,3,55,3,1304,2,1,1,,1,99,6,7,2,2,2,100,1,9,6
21035504002560001,21,3,55,4,256,1,2,,1,1,26,5,3,2,1,1,64,1,8,2
21035504002560002,21,3,55,4,256,2,2,,1,1,57,4,1,2,2,2,62.01,1,8,3
21035504002560003,21,3,55,4,256,3,2,,4,1,72,4,5,2,2,2,60.01,1,8,4
21035504002560004,21,3,55,4,256,4,2,,1,1,42,3,3,2,1,1,70,1,8,3
21035504002560005,21,3,55,4,256,5,2,,1,1,57,4,3,2,2,2,60,1,8,3
21035504002560006,21,3,55,4,256,6,2,,4,1,80,5,7,2,2,2,50,1,8,4
21035504002560007,21,3,55,4,256,7,1,2,4,1,46,4,1,2,2,2,135,1,9,3
21035504002560008,21,3,55,4,256,8,2,,21,1,55,5,1,1,2,2,170,1,9,3
21035504002560009,21,3,55,4,256,9,2,,2,1,55,4,2,2,1,1,74,1,8,3
21045002026890001,21,4,50,2,2689,1,2,,1,1,66,4,5,1,1,1,47.99,1,7,4
21045002026890002,21,4,50,2,2689,2,2,,.2,1,41,4,1,2,2,2,7,1,5,3
21045002026890003,21,4,50,2,2689,3,1,1,,1,55,2,2,2,2,2,19.02,1,6,3
21045002026890004,21,4,50,2,2689,4,2,,1,1,56,4,1,1,2,2,11.52,1,6,3
21045002026899999,21,4,50,2,2689,9999,1,1,,1,99,6,7,2,2,2,.4,1,1,6
21045002032190001,21,4,50,2,3219,1,1,1,,1,33,4,2,2,2,2,38,1,7,2
21045002032190002,21,4,50,2,3219,2,1,1,,1,66,4,1,2,2,2,36,1,7,4
21045002032190003,21,4,50,2,3219,3,1,1,,1,43,4,2,2,2,2,30,1,7,3
21045002032190004,21,4,50,2,3219,4,1,1,,1,60,4,1,2,2,2,24,1,7,3
21045002032190005,21,4,50,2,3219,5,1,1,,2,42,4,1,2,2,2,2.5,1,3,3
21045002032190006,21,4,50,2,3219,6,1,1,,1,56,4,1,2,2,2,2.5,1,3,3
21045002032190007,21,4,50,2,3219,7,1,1,,1,32,4,2,2,1,1,6,1,5,2
21045002032190008,21,4,50,2,3219,8,1,1,,2,54,4,1,2,2,2,32,1,7,3
21045002032190009,21,4,50,2,3219,9,2,,.07,1,61,4,5,1,1,1,49,1,7,4
21045002032199999,21,4,50,2,3219,9999,1,1,,1,99,6,7,2,2,2,.87,1,1,6
21045002033870001,21,4,50,2,3387,1,2,,1,2,68,4,2,1,2,2,31,1,7,4
21045002033870002,21,4,50,2,3387,2,2,,20,1,37,4,2,2,2,2,10,1,6,2
21045002033870003,21,4,50,2,3387,3,1,2,2,1,55,4,2,2,1,1,50.53,1,8,3
21045002033870004,21,4,50,2,3387,4,1,2,.5,1,34,5,1,2,2,2,31.67,1,7,2
21045002035630001,21,4,50,2,3563,1,2,,2,1,43,4,2,2,1,1,36.1,1,7,3
21045002035630002,21,4,50,2,3563,2,1,1,,1,43,4,1,2,1,1,1,1,2,3
21045002035630003,21,4,50,2,3563,3,2,,3,1,84,4,7,2,2,2,100,1,9,5
21045002035630004,21,4,50,2,3563,4,1,1,,2,38,4,7,2,2,2,1.25,1,2,2
21045002035630005,21,4,50,2,3563,5,1,1,,2,74,4,1,2,2,2,21,1,7,4
21045002035630006,21,4,50,2,3563,6,1,1,,1,54,2,1,2,2,2,3.5,1,4,3
21045002035630007,21,4,50,2,3563,7,2,,2,2,42,4,3,2,2,2,19.5,1,6,3
21045002035630008,21,4,50,2,3563,8,1,1,,1,60,4,1,2,1,1,20,1,7,3
21045002035638888,21,4,50,2,3563,8888,1,1,,1,99,6,7,2,2,2,10,1,6,6
21045002035639999,21,4,50,2,3563,9999,1,1,,1,99,6,7,2,2,2,.45,1,1,6
21045002036270001,21,4,50,2,3627,1,2,,23,1,84,4,7,2,2,2,100,1,9,5
21045002036270002,21,4,50,2,3627,2,1,1,,1,99,6,7,2,2,2,1,1,2,6
21045002036279999,21,4,50,2,3627,9999,1,1,,1,99,6,7,2,2,2,.13,1,1,6
21045002037770001,21,4,50,2,3777,1,1,1,,1,47,4,1,2,2,2,3.5,1,4,3
21045002037770002,21,4,50,2,3777,2,1,1,,2,28,4,2,2,2,2,1,1,2,2
21045002037770003,21,4,50,2,3777,3,1,1,,2,30,4,2,2,2,2,1.75,1,2,2
21045002037770004,21,4,50,2,3777,4,1,1,,2,32,4,2,2,2,2,2.5,1,3,2
21045002037770005,21,4,50,2,3777,5,1,1,,2,37,4,1,2,2,2,5,1,5,2
21045002037770006,21,4,50,2,3777,6,1,1,,1,57,4,1,2,2,2,20.02,1,7,3
21045002037770007,21,4,50,2,3777,7,1,1,,1,57,4,1,2,2,1,8,1,5,3
21045002037770008,21,4,50,2,3777,8,1,1,,2,43,4,1,2,2,2,5,1,5,3
21045002037770009,21,4,50,2,3777,9,1,1,,1,66,4,1,2,2,2,17,1,6,4
21045002037779999,21,4,50,2,3777,9999,1,1,,1,99,6,7,2,2,2,.06,1,1,6
21045002041190001,21,4,50,2,4119,1,2,,1,1,54,4,1,2,1,1,30.5,1,7,3
21045002041190002,21,4,50,2,4119,2,2,,1,1,26,4,2,2,2,2,3.5,1,4,2
21045002041190003,21,4,50,2,4119,3,1,1,,2,57,4,1,2,2,2,1.5,1,2,3
21045002041190004,21,4,50,2,4119,4,2,,1,1,65,4,1,1,1,1,33,1,7,4
21045002041190005,21,4,50,2,4119,5,2,,2,1,45,4,1,2,1,1,24,1,7,3
21045002041199999,21,4,50,2,4119,9999,1,1,,1,99,6,7,2,2,2,.3,1,1,6
21045002041600001,21,4,50,2,4160,1,2,,3,1,67,1,1,2,1,1,30,1,7,4
21045002041600002,21,4,50,2,4160,2,2,,1,1,36,4,2,2,2,2,28,1,7,2
21045002041600003,21,4,50,2,4160,3,1,1,,1,57,4,1,2,2,2,13,1,6,3
21045002041600004,21,4,50,2,4160,4,2,,1,1,55,4,5,2,2,2,50,1,8,3
21045002041600005,21,4,50,2,4160,5,1,1,,1,55,4,1,2,1,1,13,1,6,3
21045002041600006,21,4,50,2,4160,6,2,,1,1,35,4,1,2,2,2,2,1,3,2
21045002041600007,21,4,50,2,4160,7,2,,.5,1,54,3,1,1,2,1,7,1,5,3
21045002041609999,21,4,50,2,4160,9999,1,1,,1,99,6,7,2,2,2,.3,1,1,6
21045002042770001,21,4,50,2,4277,1,1,1,,1,84,4,1,2,1,1,11,1,6,5
21045002042770002,21,4,50,2,4277,2,1,1,,1,99,6,7,2,2,2,12,1,6,6
21045002042770003,21,4,50,2,4277,3,1,1,,2,66,4,1,2,2,2,3,1,4,4
21045002042770004,21,4,50,2,4277,4,1,1,,1,72,4,1,1,2,2,2,1,3,4
21045002042770005,21,4,50,2,4277,5,1,1,,1,61,4,1,2,2,1,5,1,5,4
21045002042770006,21,4,50,2,4277,6,1,1,,2,61,4,7,2,2,2,27,1,7,4
21045002042770007,21,4,50,2,4277,7,1,1,,2,65,4,1,1,2,1,34,1,7,4
21045002042770008,21,4,50,2,4277,8,2,,15,2,31,4,3,2,1,1,30.06,1,7,2
21045002042770009,21,4,50,2,4277,9,1,1,,1,51,4,1,1,2,2,18.5,1,6,3
21045002042770010,21,4,50,2,4277,10,2,,20,1,76,4,7,2,2,2,48,1,7,4
21045002042779999,21,4,50,2,4277,9999,1,1,,1,99,6,7,2,2,2,3,1,4,6
21045002044560001,21,4,50,2,4456,1,1,1,,1,35,4,2,2,2,2,3.5,1,4,2
21045002044560002,21,4,50,2,4456,2,1,1,,2,42,4,2,1,2,2,11,1,6,3
21045002044560003,21,4,50,2,4456,3,1,1,,1,46,4,2,2,2,2,7,1,5,3
21045002044560004,21,4,50,2,4456,4,2,,41,1,64,4,1,2,2,2,55,1,8,4
21045002044560005,21,4,50,2,4456,5,1,1,,1,59,2,1,1,2,2,29,1,7,3
21045002044560006,21,4,50,2,4456,6,1,1,,1,53,4,1,2,2,1,27,1,7,3
21045002044560007,21,4,50,2,4456,7,1,1,,2,75,4,7,2,2,2,2.5,1,3,4
21045002044560008,21,4,50,2,4456,8,1,1,,1,32,4,2,2,2,2,21,1,7,2
21045002044560009,21,4,50,2,4456,9,1,1,,1,52,4,1,2,2,2,1.25,1,2,3
21045002044560010,21,4,50,2,4456,10,1,1,,1,45,4,1,2,2,1,4,1,4,3
21045002044560011,21,4,50,2,4456,11,1,1,,2,39,4,2,2,2,2,4.3,1,4,2
21045002044560012,21,4,50,2,4456,12,1,1,,2,38,4,1,2,1,1,9.5,1,5,2
21045002044569999,21,4,50,2,4456,9999,1,1,,1,99,6,7,2,2,2,.58,1,1,6
21045002044740001,21,4,50,2,4474,1,2,,1,2,54,4,7,2,2,2,25,1,7,3
21045002044740002,21,4,50,2,4474,2,2,,.01,1,59,4,1,1,2,2,29,1,7,3
21045002044749999,21,4,50,2,4474,9999,1,1,,1,99,6,7,2,2,2,.9,1,1,6
21045003015610001,21,4,50,3,1561,1,2,,1,2,65,4,5,2,2,2,57,1,8,4
21045003015610002,21,4,50,3,1561,2,2,,10,2,63,4,7,2,2,2,60,1,8,4
21045003015610003,21,4,50,3,1561,3,2,,2,1,60,4,7,1,2,2,47,1,7,3
21045003015610004,21,4,50,3,1561,4,2,,5,1,59,4,1,2,1,1,73,1,8,3
21045003015610005,21,4,50,3,1561,5,2,,1,1,63,4,7,2,2,2,36,1,7,4
21045003018760001,21,4,50,3,1876,1,2,,3,1,45,4,7,2,2,2,8,1,5,3
21045003018760002,21,4,50,3,1876,2,1,1,,2,43,4,1,2,2,2,8,1,5,3
21045003018760003,21,4,50,3,1876,3,1,1,,1,57,4,1,2,2,2,16,1,6,3
21045003018760004,21,4,50,3,1876,4,2,,70,2,45,4,2,2,2,2,8,1,5,3
21045003018760005,21,4,50,3,1876,5,2,,.5,1,50,4,1,2,2,2,8,1,5,3
21045003018760006,21,4,50,3,1876,6,2,,1,1,48,4,1,2,2,2,8,1,5,3
21045003018760007,21,4,50,3,1876,7,2,,.5,1,61,4,1,1,2,2,9,1,5,4
21045003018760008,21,4,50,3,1876,8,1,1,,1,46,4,7,2,2,2,2,1,3,3
21045003018760009,21,4,50,3,1876,9,1,1,,1,56,4,1,2,2,2,18,1,6,3
21045003018760010,21,4,50,3,1876,10,2,,.5,1,65,4,1,2,2,2,63,1,8,4
21045003018760011,21,4,50,3,1876,11,1,1,,1,65,4,1,2,2,2,20,1,7,4
21045003018760012,21,4,50,3,1876,12,2,,5,1,38,4,1,2,2,2,17,1,6,2
21045003018760013,21,4,50,3,1876,13,2,,5,1,36,4,2,2,1,1,5,1,5,2
21045003018760014,21,4,50,3,1876,14,2,,4,1,47,4,7,2,2,2,5,1,5,3
21045003018760015,21,4,50,3,1876,15,1,1,,1,56,4,1,2,2,1,17,1,6,3
21045003018760016,21,4,50,3,1876,16,2,,1,1,63,4,1,1,2,2,99,1,8,4
21045003018769999,21,4,50,3,1876,9999,1,1,,1,99,6,7,2,2,2,7.58,1,5,6
21045102048540001,21,4,51,2,4854,1,2,,1,1,25,1,2,2,2,2,7500,1,10,2
21045102048540002,21,4,51,2,4854,2,2,,.5,1,58,1,5,2,2,2,13.05,1,6,3
21045102048540003,21,4,51,2,4854,3,1,2,.5,1,56,1,5,2,2,2,60,1,8,3
21045102048549999,21,4,51,2,4854,9999,1,1,,1,99,6,7,2,2,2,.85,1,1,6
21045103021220001,21,4,51,3,2122,1,2,,3,2,40,4,1,2,2,2,5.5,1,5,2
21045103021220002,21,4,51,3,2122,2,1,1,,2,43,4,1,2,2,2,1.5,1,2,3
21045103021220003,21,4,51,3,2122,3,2,,2,2,53,4,1,2,2,2,60,1,8,3
21045103021220004,21,4,51,3,2122,4,1,1,,1,54,4,2,2,2,2,25.03,1,7,3
21045103021220005,21,4,51,3,2122,5,2,,100,1,70,4,1,2,2,2,50,1,8,4
21045103021220006,21,4,51,3,2122,6,1,1,,2,46,4,1,2,2,1,7,1,5,3
21045103021220007,21,4,51,3,2122,7,1,1,,1,29,4,2,2,2,2,7,1,5,2
21045103021220008,21,4,51,3,2122,8,2,,42,2,47,4,1,2,2,2,50,1,8,3
21045103021220009,21,4,51,3,2122,9,1,1,,1,63,4,1,2,1,1,73.63,1,8,4
21045103021220010,21,4,51,3,2122,10,1,1,,2,50,4,3,2,1,1,1,1,2,3
21045103021220011,21,4,51,3,2122,11,1,1,,1,42,4,1,2,1,1,9,1,5,3
21045103021220012,21,4,51,3,2122,12,1,1,,2,40,4,2,2,1,1,7,1,5,2
21045103021220013,21,4,51,3,2122,13,1,1,,1,50,4,7,2,2,1,1.5,1,2,3
21045103021220014,21,4,51,3,2122,14,1,1,,2,34,4,2,2,1,1,6.05,1,5,2
21045103021220015,21,4,51,3,2122,15,1,1,,1,32,4,2,2,2,2,.25,1,1,2
21045103021220016,21,4,51,3,2122,16,1,1,,2,43,1,1,2,2,2,12.5,1,6,3
21045103021220017,21,4,51,3,2122,17,2,,1,1,35,4,1,2,2,2,11,1,6,2
21045103021220018,21,4,51,3,2122,18,1,1,,1,65,4,7,2,2,2,5.53,1,5,4
21045103021220019,21,4,51,3,2122,19,1,1,,1,74,4,1,2,2,2,3,1,4,4
21045103021220020,21,4,51,3,2122,20,1,1,,2,26,4,1,2,2,2,1,1,2,2
21045103021220021,21,4,51,3,2122,21,2,,1,2,24,4,1,2,2,2,.51,1,1,2
21045103021220022,21,4,51,3,2122,22,1,1,,2,19,4,2,2,2,2,.01,1,1,1
21045103021220023,21,4,51,3,2122,23,1,1,,2,41,4,1,2,2,2,2.08,1,3,3
21045103021228888,21,4,51,3,2122,8888,1,1,,1,70,4,1,2,2,2,29,1,7,4
21045103021229999,21,4,51,3,2122,9999,1,1,,1,99,6,7,2,2,2,2,1,3,6
21045104004120001,21,4,51,4,412,1,1,1,,2,57,1,1,2,2,2,800,1,10,3
21045104004120002,21,4,51,4,412,2,1,1,,1,46,4,1,2,2,2,30,1,7,3
21045104004129999,21,4,51,4,412,9999,1,1,,1,99,6,7,2,2,2,2.4,1,3,6
21045155000994021,21,4,51,55,99,4021,2,,10,1,59,1,3,2,1,1,70,1,8,3
21045156000993956,21,4,51,56,99,3956,2,,10,1,47,4,2,2,1,1,42,1,7,3
21045160000990001,21,4,51,60,99,1,2,,332,1,71,5,3,2,1,1,11253,1,10,4
21045160000990009,21,4,51,60,99,9,1,1,,2,99,6,7,2,2,2,.14,1,1,6
21045302044180001,21,4,53,2,4418,1,2,,332,1,71,5,3,2,1,1,11253,1,10,4
21045302044189999,21,4,53,2,4418,9999,1,1,,1,99,6,7,2,2,2,1.16,1,2,6
21045302045230001,21,4,53,2,4523,1,2,,332,1,71,5,3,2,1,1,11253,1,10,4
21045302045880001,21,4,53,2,4588,1,2,,332,1,71,5,3,2,2,1,11253,1,10,4
21045302045889999,21,4,53,2,4588,9999,1,1,,1,99,6,7,2,2,2,.73,1,1,6
21045302045990001,21,4,53,2,4599,1,2,,332,1,71,5,3,2,1,1,12225,1,10,4
21045302046440001,21,4,53,2,4644,1,2,,25,1,45,4,1,2,2,2,15,1,6,3
21045302046440002,21,4,53,2,4644,2,2,,332,1,71,5,3,2,1,1,11252.99,1,10,4
21045302046440003,21,4,53,2,4644,3,2,,25,1,50,4,1,2,2,2,10,1,6,3
21045302046440004,21,4,53,2,4644,4,2,,27,1,51,4,1,2,1,1,15,1,6,3
21045302046449999,21,4,53,2,4644,9999,1,1,,1,99,6,7,2,2,2,.04,1,1,6
21045302046470001,21,4,53,2,4647,1,2,,332,1,71,5,3,2,1,1,11253.21,1,10,4
21045302046470002,21,4,53,2,4647,2,1,1,,1,64,4,1,1,2,2,34,1,7,4
21045302046470003,21,4,53,2,4647,3,2,,20,2,44,4,1,2,2,2,.5,1,1,3
21045302046470004,21,4,53,2,4647,4,1,1,,1,50,4,1,1,2,2,33.5,1,7,3
21045302046479999,21,4,53,2,4647,9999,1,1,,1,99,6,7,2,2,2,.06,1,1,6
21045303022370001,21,4,53,3,2237,1,1,1,,1,38,4,1,2,2,2,42,1,7,2
21045303022370002,21,4,53,3,2237,2,2,,1,1,25,1,2,2,2,2,7498,1,10,2
21045304004160001,21,4,53,4,416,1,2,,1,1,25,1,2,2,2,2,7500,1,10,2
21045304004160002,21,4,53,4,416,2,2,,30,1,60,1,3,2,1,1,3530,1,10,3
21045304004160003,21,4,53,4,416,3,1,1,,1,40,4,1,2,2,1,2,1,3,2
21045304004160004,21,4,53,4,416,4,2,,1,1,39,4,1,2,1,2,10,1,6,2
21045304004160005,21,4,53,4,416,5,1,1,,2,52,4,3,2,1,1,50,1,8,3
21045402030190001,21,4,54,2,3019,1,1,1,,1,38,4,2,1,1,1,34.37,1,7,2
21045402030190002,21,4,54,2,3019,2,1,1,,1,54,4,1,1,2,2,6.2,1,5,3
