Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
8045502167630001,8,4,55,2,16763,1,3,4,466,2,1,3,3,3,2,.5,.5,.5,.5,.5,.5,,80,36,40,3,7,80,36,40,3,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1.5,3,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,466,,2,,4,1.45454545454545,1.45454545454545,0,,,,,,,,3,.5,,,,.5,,,,.5,,2,90.0429676318003
8045502167630001,8,4,55,2,16763,1,4,5,411,2,2,3,3,3,2,.5,.5,.5,.5,.5,.5,,24,35,100,6,7,24,35,100,6,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1.5,3,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,411,,2,,4,1.09090909090909,1.09090909090909,0,,,,,,,,3,.5,,,,.5,,,,.5,,2,37.9092425854283
8045502167630001,8,4,55,2,16763,1,4,6,466,2,2,3,3,3,2,.5,.5,.5,.5,.5,.5,,80,36,40,3,7,80,36,40,3,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1.5,3,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,466,,2,,4,1.45454545454545,1.45454545454545,0,,,,,,,,3,.5,,,,.5,,,,.5,,2,37.9092425854283
8045502167630001,8,4,55,2,16763,1,6,7,456,1,,9,9,9,4,15,15,15,15,15,15,,55,44,2200,3,2,55,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1.5,3,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,55,55,0,,,,,,,,9,15,,,,,,15,,15,,1,12.6083239746462
8045502167630002,8,4,55,2,16763,2,1,1,456,1,,20,9,8,2,8.9,8.9,8.9,8.9,1.5,1.5,4,9,44,2200,3,2,9,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,9,9,7.4,7.4,,,,7.4,,,20,,,8.9,,8.9,,,,,,1,42.494857596273
8045502167630002,8,4,55,2,16763,2,3,2,456,1,,20,9,8,2,9,9,9,9,1.5,1.5,4,9,44,2200,3,2,9,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,9,9,7.5,7.5,,,,7.5,,,20,,,9,,9,,,,,,1,77.9831819734807
8045502167630003,8,4,55,2,16763,3,1,1,456,2,1,10,9,9,1,3,3,3,3,1,1,4,4,44,2200,3,2,4,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,4,4,2,2,,,,2,,,10,,3,,3,,,,,,,2,69.4089373625755
8045502167630003,8,4,55,2,16763,3,1,2,482,2,1,40,4.5,4.5,1,3,3,3,3,3,3,,20,35,100,5,6,20,35,100,5,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,411,,2,,4,.454545454545455,.454545454545455,0,,,,,,,,40,,,3,3,,,,,,,2,69.4089373625755
8045502167630003,8,4,55,2,16763,3,2,3,456,2,2,10,9,9,1,3,3,3,3,1,1,4,4,44,2200,3,2,4,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,4,4,2,2,,,,2,,,10,,3,,3,,,,,,,2,68.5890834831597
8045502167630003,8,4,55,2,16763,3,2,4,410,2,2,0,4.5,4.5,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,411,,2,,4,,,,,,,,,,,0,3,,,,3,,,,,,2,68.5890834831597
8045502167630003,8,4,55,2,16763,3,3,5,482,1,,40,4.5,4.5,1,3,3,3,3,3,3,,20,35,100,5,6,20,35,100,5,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,411,,2,,4,.454545454545455,.454545454545455,0,,,,,,,,40,,,3,3,,,,,,,1,70.9148758161172
8045502167630003,8,4,55,2,16763,3,4,6,482,1,,40,4.5,4.5,1,3,3,3,3,3,3,,20,35,100,5,6,20,35,100,5,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,411,,2,,4,.454545454545455,.454545454545455,0,,,,,,,,40,,,3,3,,,,,,,1,66.7691207772845
8045555000994023,8,4,55,55,99,4023,1,1,410,2,1,12,4,4,2,.4,.4,.4,.4,.4,.4,,15,35,100,5,2,15,35,100,5,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,.45,3,,,,,,,1,2,,,1,1.2,5,2,.1,5,2,,,,,,,,,,411,,2,,4,.340909090909091,.340909090909091,0,,,,,,,,12,,.4,,,.4,,,,.4,.4,2,1
8045555000994023,8,4,55,55,99,4023,1,2,412,2,1,0,4,4,2,.4,.4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,.45,3,,,,,,,1,2,,,1,1.2,5,2,.1,5,2,,,,,,,,,,416,,2,,4,,,,,,,,,,,0,.4,,,,.4,,,,.4,.4,2,1
8045555000994023,8,4,55,55,99,4023,2,3,410,2,2,0,4,4,2,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1.8,3,,,,,,,1,2,,,1,4.8,5,2,.4,5,2,,,,,,,,,,411,,2,,4,,,,,,,,,,,0,1.6,,,,1.6,,,,1.6,1.6,2,1
8045555000994023,8,4,55,55,99,4023,2,4,412,2,2,0,4,4,2,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1.8,3,,,,,,,1,2,,,1,4.8,5,2,.4,5,2,,,,,,,,,,416,,2,,4,,,,,,,,,,,0,1.6,,,,1.6,,,,1.6,1.6,2,1
8045555000994023,8,4,55,55,99,4023,3,5,410,2,3,12,4,4,2,2,2,2,2,2,2,,81,35,100,5,2,81,35,100,5,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,2.25,3,,,,,,,1,2,,,1,6,5,2,.5,5,2,,,,,,,,,,411,,2,,4,1.84090909090909,1.84090909090909,0,,,,,,,,12,,2,,,2,,,,2,2,2,1
8045555000994023,8,4,55,55,99,4023,3,6,412,2,3,4,4,4,2,2,2,2,2,2,2,,57,35,100,7,2,57,35,100,7,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,2.25,3,,,,,,,1,2,,,1,6,5,2,.5,5,2,,,,,,,,,,416,,2,,4,.544090909090909,.544090909090909,0,,,,,,,,4,2,,,,2,,,,2,2,2,1
8045560000990007,8,4,55,60,99,7,1,1,456,1,,5,10,10,3,250,250,250,250,250,250,,2371,44,2200,3,5,,,,,,,,,,,,2371,,,2,2,2,,,,,,,,,1,1,,,250000,2,,,1,128000,2,,,,,,,1,2,,,1,192,5,3,160,5,3,160,2,3,,,,60,,,456,,2,,4,2371,,0,,,,,,,,5,250,,,,,250,,,250,250,1,1
8045560000990007,8,4,55,60,99,7,2,2,456,1,,4,10,10,3,250,250,250,250,250,250,,2371,44,2200,3,5,,,,,,,,,,,,2371,,,2,2,2,,,,,,,,,1,1,,,250000,2,,,1,128000,2,,,,,,,1,2,,,1,192,5,3,160,5,3,160,2,3,,,,60,,,456,,2,,4,2371,,0,,,,,,,,4,250,,,,,250,,,250,250,1,1
8045560000990007,8,4,55,60,99,7,3,3,456,1,,3,10,10,3,250,250,250,250,250,250,,2371,44,2200,3,5,,,,,,,,,,,,2371,,,2,2,2,,,,,,,,,1,1,,,250000,2,,,1,128000,2,,,,,,,1,2,,,1,192,5,3,160,5,3,160,2,3,,,,60,,,456,,2,,4,2371,,0,,,,,,,,3,250,,,,,250,,,250,250,1,1
8045560000990007,8,4,55,60,99,7,4,4,456,1,,2,10,10,3,300,300,300,300,300,300,,2844,44,2200,3,5,,,,,,,,,,,,2844,,,2,2,2,,,,,,,,,1,1,,,300000,2,,,1,96000,2,,,,,,,1,2,,,1,228,5,3,192,5,3,192,2,3,,,,60,,,456,,2,,4,2844,,0,,,,,,,,2,300,,,,,300,,,300,300,1,1
8045560000990007,8,4,55,60,99,7,5,5,456,1,,1,10,10,3,300,300,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,57600,2,,,,,,,1,2,,,1,228,5,3,192,5,3,192,2,3,,,,60,,,456,,2,,4,,,,,,,,,,,1,300,,,,,300,,,300,300,1,1
8045560000990007,8,4,55,60,99,7,6,6,456,1,,0,10,10,3,300,300,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,57600,2,,,,,,,1,2,,,1,228,5,3,192,5,3,192,2,3,,,,60,,,456,,2,,4,,,,,,,,,,,0,300,,,,,300,,,300,300,1,1
8045560000990007,8,4,55,60,99,7,8,7,498,1,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,25,25,,,100,,,,1,2,,,,,,,1,15000,2,,,,,,,1,2,,,1,,,,16,5,3,16,2,3,,,,60,,,499,,2,,4,,,,,,,,,,,0,25,,,25,,,,25,25,25,1,1
8045560000990016,8,4,55,60,99,16,1,1,456,1,,1,10,10,3,66,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,1,,,66000,2,,,1,12672,2,,,,,,,1,2,,,1,50.69,5,3,42.24,5,3,42.24,2,3,,,,,,,456,,2,,4,,,,,,,,,,,1,66,,,,,66,,,66,66,1,1
8045560000990016,8,4,55,60,99,16,2,2,456,1,,1,10,10,3,34,34,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,1,,,34000,2,,,1,6528,2,,,,,,,1,2,,,1,26.11,5,3,21.76,5,3,21.76,2,3,,,,,,,456,,2,,4,,,,,,,,,,,1,34,,,,,34,,,34,34,1,1
8045560000990016,8,4,55,60,99,16,3,3,456,1,,15,9,9,3,145,145,145,145,145,145,,1375,44,2200,3,5,,,,,,,,,,,,1375,,,2,2,2,,,,,,,,,1,1,,,145,2,,,1,74240,2,,,,,,,1,2,,,1,111.36,5,3,92.8,5,3,92.8,2,3,,,,,,,456,,2,,4,1375,,0,,,,,,,,15,,145,,,,145,,,145,145,1,1
8045560000990016,8,4,55,60,99,16,4,4,456,1,,13,9,9,3,145,145,145,145,145,145,,1375,44,2200,3,5,,,,,,,,,,,,1375,,,2,2,2,,,,,,,,,1,1,,,145,2,,,1,74240,2,,,,,,,1,2,,,1,111.36,5,3,92.8,5,3,92.8,2,3,,,,,,,456,,2,,4,1375,,0,,,,,,,,13,,145,,,,145,,,145,145,1,1
8045560000990016,8,4,55,60,99,16,5,5,456,1,,12,9,9,3,145,145,145,145,145,145,,1375,44,2200,3,5,,,,,,,,,,,,1375,,,2,2,2,,,,,,,,,1,1,,,145,2,,,1,74240,2,,,,,,,1,2,,,1,111.36,5,3,92.8,5,3,92.8,2,3,,,,,,,456,,2,,4,1375,,0,,,,,,,,12,,145,,,,145,,,145,145,1,1
8045560000990016,8,4,55,60,99,16,6,6,456,1,,11,9,9,3,145,145,145,145,145,145,,1375,44,2200,3,5,,,,,,,,,,,,1375,,,2,2,2,,,,,,,,,1,1,,,145,2,,,1,74240,2,,,,,,,1,2,,,1,111.36,5,3,92.8,5,3,92.8,2,3,,,,,,,456,,2,,4,1375,,0,,,,,,,,11,,145,,,,145,,,145,145,1,1
8045560000990016,8,4,55,60,99,16,7,7,456,1,,10,9,9,3,145,145,145,145,145,145,,1375,44,2200,3,5,,,,,,,,,,,,1375,,,2,2,2,,,,,,,,,1,1,,,145,2,,,1,74240,2,,,,,,,1,2,,,1,111.36,5,3,92.8,5,3,92.8,2,3,,,,,,,456,,2,,4,1375,,0,,,,,,,,10,,145,,,,145,,,145,145,1,1
8045560000990016,8,4,55,60,99,16,8,8,456,1,,9,9,9,3,145,145,145,145,145,145,,1375,44,2200,3,5,,,,,,,,,,,,1375,,,2,2,2,,,,,,,,,1,1,,,145,2,,,1,74240,2,,,,,,,1,2,,,1,111.36,5,3,92.8,5,3,92.8,2,3,,,,,,,456,,2,,4,1375,,0,,,,,,,,9,145,,,,,145,,,145,145,1,1
8045560000990016,8,4,55,60,99,16,9,9,456,1,,5,10,10,3,100,100,100,100,100,100,,948.3,44,2200,3,5,,,,,,,,,,,,948.3,,,2,2,2,,,,,,,,,1,1,,,100,2,,,1,51200,2,,,,,,,1,2,,,1,76.8,5,3,64,5,3,64,2,3,,,,,,,456,,2,,4,948.3,,0,,,,,,,,5,100,,,,,100,,,100,100,1,1
8045560000990016,8,4,55,60,99,16,10,10,456,1,,4,10,10,3,100,100,100,100,100,100,,948.3,44,2200,3,5,,,,,,,,,,,,948.3,,,2,2,2,,,,,,,,,1,1,,,100,2,,,1,51200,2,,,,,,,1,2,,,1,76.8,5,3,64,5,3,64,2,3,,,,,,,456,,2,,4,948.3,,0,,,,,,,,4,100,,,,,100,,,100,100,1,1
8045560000990016,8,4,55,60,99,16,11,11,456,1,,3,10,10,3,100,100,100,100,100,100,,948.3,44,2200,3,5,,,,,,,,,,,,948.3,,,2,2,2,,,,,,,,,1,1,,,100,2,,,1,51200,2,,,,,,,1,2,,,1,76.8,5,3,64,5,3,64,2,3,,,,,,,456,,2,,4,948.3,,0,,,,,,,,3,100,,,,,100,,,100,100,1,1
8045560000990016,8,4,55,60,99,16,12,12,456,1,,2,10,10,3,100,100,100,100,100,100,,948.3,44,2200,3,5,,,,,,,,,,,,948.3,,,2,2,2,,,,,,,,,1,1,,,100,2,,,1,3200,2,,,,,,,1,2,,,1,76.8,5,3,64,5,3,64,2,3,,,,,,,456,,2,,4,948.3,,0,,,,,,,,2,100,,,,,100,,,100,100,1,1
8045560000990016,8,4,55,60,99,16,13,13,456,1,,0,10,10,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,1,,,100,2,,,1,19200,2,,,,,,,1,2,,,1,76.8,5,3,64,5,3,64,2,3,,,,,,,456,,2,,4,,,,,,,,,,,0,100,,,,,100,,,100,100,1,1
8045560000990065,8,4,55,60,99,65,1,1,458,1,,1,2.5,2.5,2,7.5,7.5,7.5,7.5,7.5,7.5,,4400,16,40,3,7,4400,16,40,3,100,,,,,,,,,,2,2,1,7.5,7.5,,,,100,,,1,2,,,,,,,1,960,2,,,,,,,1,2,,,1,,,,5.2,2,3,15,5,2,,,,,,,499,,2,,4,80,80,0,,,,,,,,1,7.5,,,,7.5,,,7.5,7.5,7.5,1,1
8045560000990065,8,4,55,60,99,65,2,2,456,1,,1,9.5,10,3,60,60,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,10710,2,,,,,,,1,2,,,1,,,,20,5,2,,,,,,,,,,456,,2,,4,,,,,,,,,,,1,60,,,,,60,,,60,60,1,1
8045560000990079,8,4,55,60,99,79,1,1,456,1,,2,10.15,10.15,3,65,65,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,30,30,,,,,,100,1,2,,,,,,,1,14560,2,,,,,,,1,2,,,1,260,5,3,65,5,3,65,2,3,,,,12,,,456,,2,,4,,,,,,,,,,,2,65,,,,,65,,65,65,65,1,1
8045560000990079,8,4,55,60,99,79,2,2,456,1,,6,10.1,10.15,3,110,110,110,110,110,110,,1320,44,2200,3,2,1320,44,2200,3,100,,,,,,,,,,2,2,1,50,50,,,,,,100,1,2,,,,,,,1,49280,2,,,,,,,1,2,,,1,440,5,3,110,5,3,110,2,3,,,,,,,456,,2,,4,1320,1320,0,,,,,,,,6,110,,,,,110,,110,110,110,1,1
8045560000990079,8,4,55,60,99,79,3,3,456,1,,8,9.5,9.5,2,40,40,40,40,40,40,,6000,44,2200,3,2,6000,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,6000,6000,0,,,,,,,,8,40,,,,40,,,,,,1,1
8045560000990079,8,4,55,60,99,79,4,4,456,1,,15,9.5,9.5,2,35,35,35,35,35,35,,420,44,2200,3,2,420,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,420,420,0,,,,,,,,15,,35,,,35,,,,,,1,1
8045560000990079,8,4,55,60,99,79,5,5,456,1,,20,9.5,9.5,2,40,40,40,40,40,40,,320,44,2200,3,2,320,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,320,320,0,,,,,,,,20,,,40,,40,,,,,,1,1
8045560000990080,8,4,55,60,99,80,1,1,456,1,,20,9,9,2,50,50,50,50,14,14,4,446.5,44,2200,3,2,446.5,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,446.5,446.5,36,36,,,,36,,,20,,,50,,50,,,,,,1,1
8045560000990080,8,4,55,60,99,80,2,2,456,1,,15,9,9,2,67,67,67,67,18.76,18.76,4,598.31,44,2200,3,2,598.31,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,598.31,598.31,48.24,48.24,,,,48.24,,,15,,67,,,67,,,,,,1,1
8045560000990080,8,4,55,60,99,80,3,3,456,1,,18,9,9,2,27,27,27,27,7.56,7.56,4,241.11,44,2200,3,2,241.11,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,241.11,241.11,19.44,19.44,,,,19.44,,,18,,27,,,27,,,,,,1,1
8045560000990080,8,4,55,60,99,80,4,4,456,1,,4,9,9,2,2.58,2.58,2.58,2.58,.72,.72,4,23.04,44,2200,3,2,23.04,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,23.04,23.04,1.86,1.86,,,,1.86,,,4,2.58,,,,2.58,,,,,,1,1
8045560000990080,8,4,55,60,99,80,5,5,456,1,,3,9,9,2,7.86,7.86,7.76,7.76,2.2,2.2,4,70.19,44,2200,3,2,70.19,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,70.19,70.19,5.56,5.56,,,,5.56,,,3,7.86,,,,7.86,,,,,,1,1
8045560000990080,8,4,55,60,99,80,6,6,456,1,,2,9,9,2,2.43,2.43,2.43,2.43,.68,.68,4,21.7,44,2200,3,2,21.7,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,21.7,21.7,1.75,1.75,,,,1.75,,,2,2.43,,,,2.43,,,,,,1,1
8045560000990080,8,4,55,60,99,80,7,7,456,1,,12,9,9,2,26,26,26,26,7.28,7.28,4,232.18,44,2200,3,2,232.18,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,0,,,456,,2,,4,232.18,232.18,18.72,18.72,,,,18.72,,,12,,26,,,26,,,,,,1,1
8045560000990080,8,4,55,60,99,80,8,8,456,1,,10,9,9,2,11.62,11.62,11.62,11.62,3.25,3.25,4,103.77,44,2200,3,2,103.77,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,103.77,103.77,8.37,8.37,,,,8.37,,,10,,11.62,,,11.62,,,,,,1,1
8045560000990080,8,4,55,60,99,80,9,9,456,1,,9,9,9,2,16.37,16.37,16.37,16.37,4.59,4.59,4,146.18,44,2200,3,2,146.18,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,146.18,146.18,11.78,11.78,,,,11.78,,,9,16.37,,,,16.37,,,,,,1,1
8045560000990103,8,4,55,60,99,103,2,1,498,1,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,8,8,,100,,,,,1,2,,,,,,,1,432,3,,,,,,,1,2,,,1,,,,70,5,1,40,2,1,,,,,10,,499,,2,,4,,,,,,,,,,,0,8,,,8,,,,8,8,8,1,1
8045560000990112,8,4,55,60,99,112,2,1,456,1,,2,9.5,9.5,4,40,40,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,256,2,,,,,,,1,2,,,1,7.3,5,2,72.7,5,2,,,,,,,1,,,456,,2,,4,,,,,,,,,,,2,40,,,,,,40,,40,40,1,1
8045560000990112,8,4,55,60,99,112,3,2,456,1,,1,10,10,3,70,70,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1925,2,,,,,,,1,2,,,1,12.7,5,2,127.3,5,2,,,,,,,1,,,456,,2,,4,,,,,,,,,,,1,70,,,,,70,,,70,70,1,1
8045560000990112,8,4,55,60,99,112,4,3,456,1,,12,9,9,2,38,38,38,38,38,38,,650,44,2200,3,2,650,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,1,,,456,,2,,4,650,650,0,,,,,,,,12,,38,,,38,,,,,,1,1
8045560000990121,8,4,55,60,99,121,1,1,456,1,,25,9,9,2,50,50,50,50,50,50,,375,44,2200,3,2,375,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,500,3,,,,,,,1,2,,,1,250,5,4,,,,,,,,,,,,,456,,2,,4,375,375,0,,,,,,,,25,,,50,,50,,,,50,50,1,1
8045560000990121,8,4,55,60,99,121,2,2,456,1,,12,9,9,2,120,120,120,120,120,120,,900,44,2200,3,2,900,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,1200,3,,,,,,,1,2,,,1,600,5,4,,,,,,,,,,,,,456,,2,,4,900,900,0,,,,,,,,12,,120,,,120,,,,120,120,1,1
8045560000990121,8,4,55,60,99,121,3,3,456,1,,8,9,9,2,30,30,30,30,30,30,,225,44,2200,3,2,225,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,1,2,,,,,,,1,300,3,,,,,,,1,2,,,1,150,5,4,,,,,,,,,,,,,456,,2,,4,225,225,0,,,,,,,,8,30,,,,30,,,,30,30,1,1
8045560000990122,8,4,55,60,99,122,1,1,456,1,,19,9,9,1,40,40,40,40,12,12,4,4.3,44,2200,3,2,4.3,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,4.3,4.3,28,28,,,,28,,,19,,40,,40,,,,,,,1,1
8045560000990122,8,4,55,60,99,122,2,2,456,1,,10,9,9,1,20,20,20,20,6,6,4,2.15,44,2200,3,2,2.15,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,2.15,2.15,14,14,,,,14,,,10,,20,,20,,,,,,,1,1
8045560000990122,8,4,55,60,99,122,3,3,456,1,,6,9,9,1,52,52,52,52,15.6,15.6,4,5.55,44,2200,3,2,5.55,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,5.55,5.55,36.4,36.4,,,,36.4,,,6,52,,,52,,,,,,,1,1
8045561000992368,8,4,55,61,99,2368,1,1,456,1,,15,9,9,2,65,65,65,65,10,10,4,208,44,2200,3,2,208,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,208,208,55,55,,,,55,,,15,,65,,,65,,,,,,1,1
8045561000992368,8,4,55,61,99,2368,3,3,456,1,,15,9,9,2,35,35,35,35,0,,4,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,,,35,35,,,,35,,,15,,35,,,35,,,,,,1,1
8045561000992992,8,4,55,61,99,2992,1,1,456,1,,15,9,9,2,40,40,40,40,20,20,3,90,44,2200,3,2,90,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,3,,,456,,2,,4,90,90,20,20,,,20,,,,15,,40,,,40,,,,,,1,1
8045561000992992,8,4,55,61,99,2992,2,2,456,1,,7,10,10,2,40,40,40,40,20,20,3,90,44,2200,3,2,90,44,2200,3,100,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,456,,2,,4,90,90,20,20,,,20,,,,7,40,,,,40,,,,,,1,1
