Identificador,ual_parr,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cg_k100,cg_k101,cg_k102,eu_k1301,ct_k509,ct_k511ha,ct_afecta_prod,ct_riego,ct_aferti,Ventas,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,ct_prod,ct_cantidad_npk_fq
9255002081490005,50,0.0,0.0,0.0,0.0,0.0,1,75,2,5,17.0,35.96,2.0,1,1,149.2363636363636,0.0,0.0,0.0,149.2363636363636,1800.0
9025002072270012,50,0.0,0.0,0.0,0.0,0.0,1,75,1,21,10.0,42.33600000000001,6.0,1,1,330.0,0.0,0.0,0.0,330.0,0.0
9205002087850011,50,0.0,0.0,0.0,0.0,0.0,1,66,1,1,8.0,2.5,6.0,1,1,3.7,0.0,0.0,0.0,4.0,0.0
12035002139180002,50,0.0,0.0,0.0,0.0,0.0,1,78,1,4,17.0,3.64,6.0,1,1,10.0,1.0,1.0,1.0,10.0,12.0
13105102248930002,51,0.0,0.0,,0.0,0.0,1,63,2,14,6.0,1.0,6.0,0,0,0.0,0.0,0.0,0.0,1.3636363636363602,0.0
9255002081490001,50,0.0,0.0,1.0,0.0,0.0,1,82,1,2,10.0,225.0,1.0,1,1,767.0454545454547,,,,767.0454545454547,22500.0
12065002113570002,50,0.0,0.0,1.0,0.0,0.0,1,41,1,1,10.0,35.28,6.0,1,1,52.5,1.0,1.0,1.0,54.545454545454504,100.0
9205002084610004,50,0.0,0.0,1.0,0.0,0.0,1,39,2,11,15.0,308.0,1.0,1,1,1309.0,1.0,1.0,,1309.0,69300.0
9065402057780001,54,0.0,0.0,1.0,0.0,0.0,1,52,1,1,18.0,10.0,2.0,1,1,38.1818181818182,1.0,,1.0,38.1818181818182,1800.0
9185002042740001,50,0.0,0.0,0.0,0.0,0.0,1,30,3,36,24.0,5.0,6.0,1,1,10.0,0.0,0.0,0.0,10.45454545454545,0.0
9195202062750001,52,0.0,0.0,1.0,0.0,0.0,1,69,1,50,8.0,23.99,1.0,1,1,77.0,1.0,1.0,,80.0,12000.0
12065102098940010,51,0.0,0.0,1.0,0.0,0.0,1,72,2,4,15.0,7.75,6.0,0,1,22.454545454545492,0.0,0.0,0.0,22.454545454545492,0.0
12025002134520003,50,0.0,0.0,1.0,0.0,0.0,1,40,2,8,13.0,42.33600000000001,1.0,1,1,240.0,0.0,0.0,0.0,240.0,19025.0
12025002135820018,50,0.0,0.0,1.0,0.0,0.0,1,45,7,10,10.0,4.99,2.0,1,1,25.0,1.0,1.0,1.0,25.0,816.0
9185004000590001,50,0.0,0.0,0.0,0.0,0.0,1,48,3,4,17.0,20.0,6.0,1,1,86.3636363636364,,1.0,1.0,86.3636363636364,20.0
9055104000400018,51,0.0,0.0,0.0,0.0,0.0,1,56,2,9,6.0,15.0,6.0,1,1,60.0,,1.0,1.0,60.0,140.0
12045202108780002,52,0.0,0.0,1.0,0.0,0.0,1,58,2,2,4.0,20.0,2.0,0,1,84.0,,1.0,,84.0,20.0
21015502026290011,55,1.0,0.0,1.0,0.0,1.0,1,42,2,7,7.0,3.0,6.0,0,1,16.363636363636402,1.0,1.0,1.0,16.363636363636402,4.0
9065202063020002,52,0.0,0.0,1.0,0.0,0.0,1,53,1,1,10.0,9.8784,6.0,1,1,39.0,0.0,0.0,0.0,39.0,2020.0
9065602074630023,56,0.0,0.0,1.0,0.0,0.0,1,62,1,11,42.0,22.0,2.0,1,1,87.5,1.0,1.0,1.0,88.0,600.0
12025202121440006,52,0.0,0.0,0.0,0.0,0.0,1,72,2,19,11.0,20.0,6.0,1,1,92.7272727272727,0.0,0.0,0.0,92.7272727272727,20.0
9165002081990004,50,0.0,0.0,1.0,0.0,0.0,1,64,1,5,3.0,4.23,6.0,0,1,17.6590909090909,0.0,0.0,0.0,17.6590909090909,150.0
9025004001020022,50,0.0,0.0,0.0,0.0,0.0,1,33,1,2,6.0,4.0,6.0,1,1,10.0,0.0,0.0,0.0,13.0,0.0
9205002084990002,50,0.0,0.0,1.0,0.0,0.0,0,99,7,1,4.0,35.0,3.0,1,1,100.0,0.0,0.0,0.0,105.0,3500.0
9205002084450001,50,0.0,0.0,1.0,0.0,0.0,1,44,3,5,17.0,300.0,2.0,1,1,1254.545454545454,0.0,0.0,0.0,1254.545454545454,1050.0
9205502094640012,55,0.0,0.0,1.0,0.0,0.0,1,55,3,1,15.0,7.5,1.0,1,1,28.438636363636398,0.0,0.0,0.0,28.438636363636398,400.0
12025202109720001,52,1.0,1.0,0.0,1.0,0.0,1,79,1,89,11.0,60.0,1.0,0,1,173.34545454545503,1.0,1.0,1.0,190.909090909091,0.0
9025004001020023,50,0.0,0.0,0.0,0.0,0.0,0,48,2,3,6.0,4.0,6.0,1,1,14.0,0.0,0.0,0.0,16.0,0.0
9025004001020021,50,0.0,0.0,0.0,0.0,0.0,1,90,7,3,10.0,11.0,6.0,1,1,46.0,0.0,0.0,0.0,48.0,0.0
9025002072270001,50,0.0,0.0,0.0,0.0,0.0,1,49,1,17,11.0,56.0,6.0,1,1,400.0,0.0,0.0,0.0,400.0,0.0
9055102037410001,51,0.0,0.0,0.0,0.0,0.0,1,54,2,2,18.0,20.0,6.0,1,1,40.8181818181819,0.0,0.0,0.0,40.8181818181819,80.0
12015302145300001,53,0.0,0.0,1.0,0.0,0.0,0,66,1,20,12.0,112.896,6.0,1,1,820.0,1.0,1.0,1.0,820.0,32000.0
12015402122710007,54,0.0,0.0,1.0,0.0,0.0,1,46,1,7,5.0,1.4112,2.0,0,1,7.7,0.0,0.0,0.0,8.0,300.0
9025002074100009,50,0.0,0.0,0.0,0.0,0.0,1,35,1,1,10.0,1.4112,6.0,1,1,7.27272727272727,0.0,0.0,0.0,9.09090909090909,0.0
9115402128680005,54,0.0,0.0,0.0,0.0,0.0,1,44,1,1,5.0,2.95,5.0,0,1,9.0,0.0,0.0,0.0,9.0,4.0
12035002137630001,50,0.0,0.0,0.0,0.0,0.0,1,62,1,8,5.0,162.0,6.0,0,1,662.727272727273,1.0,,,662.727272727273,100.0
9115402129580005,54,0.0,0.0,0.0,0.0,0.0,1,45,1,4,20.0,8.0,6.0,1,1,41.5340909090909,0.0,0.0,0.0,41.5340909090909,20.0
12015402122710010,54,0.0,0.0,1.0,0.0,0.0,0,65,1,4,4.0,1.4112,1.0,0,1,2.9,1.0,1.0,1.0,4.9,0.0
9075002110480004,50,0.0,0.0,1.0,0.0,0.0,0,40,3,11,38.0,360.0,6.0,1,1,1500.0,1.0,1.0,1.0,1500.0,2240.0
9065602071400005,56,0.0,0.0,1.0,0.0,0.0,1,55,1,2,18.0,2.0,1.0,1,1,9.545454545454543,1.0,1.0,1.0,12.272727272727273,1000.0
12025202109720002,52,0.0,0.0,0.0,0.0,1.0,1,53,7,8,6.0,35.0,1.0,0,1,84.6,0.0,0.0,0.0,87.5,35.0
9195002066420002,50,0.0,0.0,0.0,0.0,0.0,1,56,1,4,9.0,3.75,5.0,1,1,11.022727272727304,0.0,0.0,0.0,11.022727272727304,0.0
9205602112870006,56,0.0,0.0,1.0,0.0,0.0,1,65,1,9,9.0,15.0,1.0,1,1,67.5,1.0,1.0,1.0,67.5,3375.0
9065202065770006,52,0.0,0.0,1.0,0.0,0.0,1,30,2,11,9.0,5.0,2.0,1,1,18.0,1.0,1.0,1.0,18.0,750.0
