Identificador,ual_parr,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cg_k100,cg_k101,cg_k102,eu_k1301,ct_k509,ct_k511ha,ct_afecta_prod,ct_riego,ct_aferti,Ventas,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,ct_prod,ct_cantidad_npk_fq
13065703028160014,57,0.0,0.0,,0.0,0.0,1,58,1,2,6.0,1.0,6.0,0,1,8.18181818181818,0.0,0.0,0.0,8.18181818181818,0.0
12035002137630005,50,0.0,0.0,0.0,0.0,0.0,1,61,1,3,11.0,2.3,6.0,0,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,6.0
9025003008490015,50,0.0,0.0,0.0,0.0,0.0,1,69,1,2,18.0,4.0,2.0,1,1,9.090909090909097,0.0,0.0,0.0,9.090909090909097,8.0
13135302225390007,53,0.0,0.0,,0.0,0.0,1,30,1,2,4.0,1.0,6.0,0,0,3.18181818181818,0.0,0.0,0.0,4.5454545454545485,0.0
13075002197320006,50,0.0,0.0,,0.0,0.0,1,55,2,4,6.0,0.4,6.0,0,1,1.1363636363636398,0.0,0.0,0.0,1.59090909090909,0.0
13145002160390003,50,0.0,0.0,,0.0,1.0,1,53,1,6,6.0,14.0,1.0,0,1,13.6363636363636,1.0,1.0,1.0,15.909090909090901,112.0
13105003027020022,50,1.0,0.0,,0.0,1.0,1,50,1,12,8.0,10.0,6.0,1,1,35.0,0.0,0.0,0.0,36.363636363636395,0.0
11045004001740002,50,0.0,0.0,,0.0,0.0,1,67,7,4,7.0,6.0,6.0,0,1,4.5454545454545485,1.0,1.0,1.0,7.27272727272727,0.0
12085002079610001,50,0.0,0.0,0.0,0.0,0.0,1,60,1,6,30.0,4.9392000000000005,6.0,1,1,31.636363636363704,1.0,1.0,1.0,31.8181818181819,0.0
13115002198790002,50,0.0,0.0,,0.0,1.0,1,65,1,4,6.0,1.5,2.0,0,1,4.0,1.0,1.0,1.0,4.5454545454545485,4.0
9145102050170002,51,1.0,0.0,1.0,0.0,0.0,1,48,1,2,7.0,20.0,6.0,0,1,50.0,,1.0,1.0,54.545454545454504,30.0
13035302057080001,53,0.0,0.0,,0.0,0.0,1,55,2,8,5.0,2.5,1.0,0,1,0.0,1.0,1.0,1.0,1.8181818181818201,1500.0
13025003019020017,50,0.0,0.0,,0.0,0.0,1,51,7,5,5.0,1.0,4.0,0,1,0.0,0.0,0.0,0.0,1.3636363636363602,0.0
13185003024930002,50,0.0,0.0,1.0,0.0,0.0,1,48,2,4,11.0,1.49,6.0,1,1,9.09090909090909,0.0,0.0,0.0,9.09090909090909,200.0
13065704003250033,57,0.0,0.0,,0.0,0.0,1,50,1,4,7.0,2.0,1.0,0,1,1.8181818181818201,0.0,0.0,0.0,1.8181818181818201,0.0
13065203025870001,52,0.0,0.0,,0.0,0.0,1,79,1,13,6.0,15.0,1.0,0,1,20.4545454545455,1.0,,,20.4545454545455,1500.0
12115002012230002,50,0.0,0.0,1.0,0.0,0.0,1,85,1,1,4.0,12.0,6.0,0,1,65.4545454545455,0.0,0.0,0.0,65.4545454545455,1200.0
11045501119870001,55,0.0,0.0,,0.0,0.0,1,55,1,1,9.0,0.2,2.0,0,1,0.0,0.0,0.0,0.0,0.9090909090909092,0.0
12125002058330005,50,0.0,0.0,,0.0,0.0,0,44,1,3,5.0,7.0,6.0,0,1,40.454545454545496,0.0,0.0,0.0,40.454545454545496,900.0
12095002075620004,50,0.0,0.0,,0.0,0.0,1,64,1,4,18.0,4.0,6.0,1,1,10.909090909090905,,1.0,1.0,10.909090909090905,800.0
13155002165050009,50,0.0,0.0,,0.0,0.0,0,50,1,3,5.0,3.0,1.0,0,1,6.68181818181818,,1.0,,6.81818181818182,1050.0
13105204003600002,52,0.0,0.0,,0.0,0.0,0,37,1,4,7.0,4.0,6.0,0,1,13.6363636363636,0.0,0.0,0.0,14.5454545454545,0.0
13065102236140001,51,0.0,0.0,,0.0,0.0,1,62,1,4,8.0,0.5,1.0,0,1,0.45454545454545503,,,,0.9090909090909092,0.0
13155002165630008,50,0.0,0.0,,0.0,0.0,1,78,7,26,4.0,12.0,1.0,0,1,22.7272727272727,0.0,0.0,0.0,22.7272727272727,6000.0
13155002165050007,50,0.0,0.0,,0.0,0.0,0,53,1,3,4.0,3.0,1.0,0,1,9.09090909090909,,1.0,,9.09090909090909,300.0
12015202112000003,52,0.0,0.0,0.0,0.0,0.0,1,56,1,5,10.0,8.4672,2.0,0,1,54.545454545454504,0.0,0.0,0.0,54.545454545454504,0.0
13065704003250031,57,0.0,0.0,,0.0,0.0,1,58,1,6,10.0,4.9,2.0,0,1,4.090909090909092,1.0,1.0,,4.090909090909092,16.0
16016501036210001,65,0.0,0.0,,0.0,0.0,0,35,1,2,11.0,0.25,6.0,0,1,0.0,1.0,1.0,1.0,0.22727272727272704,0.0
12075202061080017,52,0.0,0.0,,0.0,0.0,1,58,1,1,5.0,1.4112,6.0,0,1,6.36363636363636,0.0,0.0,0.0,6.36363636363636,300.0
9045002017400014,50,0.0,0.0,,0.0,0.0,1,45,1,4,11.0,1.0,2.0,0,1,5.454545454545452,,1.0,1.0,5.454545454545452,450.0
9195102055390009,51,0.0,0.0,0.0,0.0,0.0,1,50,1,4,12.0,0.1764,6.0,1,1,0.36363636363636404,0.0,0.0,0.0,0.36363636363636404,0.0
12135002048090004,50,0.0,0.0,,0.0,0.0,1,80,1,41,14.0,46.0,6.0,1,1,209.0909090909086,1.0,1.0,1.0,209.0909090909086,2000.0
13155102170390006,51,0.0,0.0,,0.0,0.0,0,34,2,9,6.0,2.49,1.0,0,1,5.454545454545452,0.0,0.0,0.0,5.68181818181818,0.0
13065202246640008,52,0.0,0.0,,0.0,0.0,1,67,1,1,7.0,7.99,6.0,0,1,5.22727272727273,1.0,1.0,1.0,5.454545454545452,0.0
22045202013360005,52,0.0,0.0,,0.0,0.0,1,33,1,2,2.0,1.1,6.0,0,0,1.8181818181818201,1.0,1.0,1.0,1.8181818181818201,0.0
12085002068860004,50,0.0,0.0,0.0,0.0,0.0,0,65,1,2,14.0,12.0,6.0,1,1,27.2727272727272,0.0,0.0,0.0,27.2727272727272,300.0
9045002027510003,50,0.0,0.0,,0.0,0.0,1,49,2,11,18.0,40.0,6.0,1,1,181.8181818181818,1.0,1.0,1.0,181.8181818181818,40.0
12025102116120010,51,0.0,0.0,0.0,0.0,0.0,1,42,2,3,10.0,1.0,1.0,0,1,2.2727272727272703,0.0,0.0,0.0,2.2727272727272703,0.0
11065404002660012,54,0.0,0.0,,0.0,0.0,1,71,1,3,8.0,0.98,6.0,0,1,0.0,0.0,0.0,0.0,2.2727272727272703,0.0
12085002069670014,50,0.0,0.0,0.0,0.0,0.0,1,39,1,2,15.0,5.6448,6.0,0,1,34.545454545454604,1.0,1.0,1.0,35.0,100.0
13155202183300014,52,0.0,0.0,,0.0,0.0,0,43,2,3,7.0,0.7,6.0,0,1,2.2727272727272703,0.0,0.0,0.0,2.2727272727272703,300.0
12095002072330006,50,0.0,0.0,,0.0,0.0,0,44,1,5,19.0,2.5,6.0,0,1,10.909090909090908,1.0,1.0,1.0,10.909090909090908,0.0
13155002190850005,50,0.0,0.0,1.0,0.0,0.0,1,60,1,4,6.0,1.0,1.0,0,1,1.8181818181818201,,1.0,1.0,1.8181818181818201,1000.0
12085002083060009,50,0.0,0.0,,0.0,0.0,1,75,7,5,8.0,10.49,1.0,0,1,18.9090909090909,1.0,1.0,1.0,19.0909090909091,0.0
12095002051510005,50,0.0,0.0,,0.0,0.0,1,76,1,5,6.0,2.0,2.0,0,1,10.0,1.0,1.0,1.0,10.0,1000.0
13145304001350011,53,0.0,0.0,,0.0,0.0,1,44,2,4,12.0,4.08,1.0,1,1,4.54545454545455,0.0,0.0,0.0,4.54545454545455,400.0
12125002037680007,50,0.0,0.0,,0.0,0.0,0,76,1,5,10.0,6.99,6.0,1,1,33.1818181818182,0.0,0.0,0.0,33.1818181818182,200.0
12015202108470002,52,0.0,0.0,1.0,0.0,0.0,1,52,2,7,5.0,38.808,6.0,1,1,250.0,1.0,1.0,1.0,250.0,8250.0
11145201127100002,52,0.0,0.0,,0.0,0.0,1,80,7,5,8.0,1.0,6.0,0,1,2.2727272727272703,0.0,0.0,0.0,3.40909090909091,0.0
12075202061080002,52,0.0,0.0,,0.0,0.0,0,75,1,7,5.0,2.8224,6.0,0,1,16.363636363636402,0.0,0.0,0.0,16.363636363636402,500.0
12095002048900002,50,0.0,0.0,,0.0,0.0,1,44,2,3,5.0,2.0,6.0,0,1,13.6363636363636,1.0,1.0,1.0,13.6363636363636,250.0
13105202258350009,52,0.0,0.0,,0.0,0.0,1,88,1,41,8.0,1.0,6.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,0.0
12125002037680002,50,0.0,0.0,,0.0,0.0,1,70,1,3,4.0,0.5,6.0,0,0,1.59090909090909,0.0,0.0,0.0,1.59090909090909,0.0
12085002064940005,50,0.0,0.0,0.0,0.0,0.0,1,52,1,1,15.0,1.98,2.0,1,1,7.2727272727272805,0.0,0.0,0.0,7.72727272727273,200.0
12065102100500004,51,0.0,0.0,1.0,0.0,0.0,1,80,1,6,18.0,16.9344,6.0,0,1,108.6363636363637,0.0,0.0,0.0,109.09090909090911,0.0
13115002204890010,50,0.0,0.0,,0.0,0.0,1,46,7,4,5.0,1.5,2.0,0,1,4.5454545454545485,1.0,1.0,1.0,5.22727272727273,0.0
11115301008680002,53,0.0,0.0,0.0,0.0,0.0,0,55,2,2,6.0,0.3,1.0,0,0,0.0,,,,0.7272727272727271,0.0
13225102086920001,51,0.0,0.0,,0.0,0.0,1,60,1,2,6.0,2.99,6.0,0,1,6.81818181818182,0.0,0.0,0.0,6.81818181818182,100.0
11155101183930005,51,0.0,0.0,,0.0,0.0,0,63,1,5,12.0,0.5,6.0,1,1,0.22727272727272704,0.0,0.0,0.0,0.9090909090909092,0.0
22035604000120019,56,0.0,0.0,,0.0,0.0,1,40,1,2,10.0,1.0,6.0,0,1,0.681818181818182,,1.0,1.0,0.9090909090909092,0.0
12085002087000004,50,0.0,0.0,,0.0,0.0,1,76,1,2,5.0,1.4,6.0,0,1,4.5454545454545485,1.0,1.0,1.0,4.5454545454545485,200.0
13035702140660005,57,0.0,0.0,,0.0,0.0,1,63,2,18,6.0,5.0,1.0,0,1,13.6363636363636,1.0,1.0,1.0,16.363636363636402,500.0
12095002075620002,50,0.0,0.0,0.0,0.0,0.0,1,49,2,4,26.0,16.0,6.0,0,1,72.7272727272727,,1.0,1.0,72.7272727272727,9600.0
12085002064940001,50,0.0,0.0,0.0,0.0,0.0,0,50,1,5,5.0,2.8224,6.0,0,1,14.090909090909099,0.0,0.0,0.0,14.5454545454545,400.0
3015701051990001,57,0.0,0.0,0.0,0.0,0.0,1,50,1,2,8.0,0.9,6.0,0,0,0.0,1.0,1.0,1.0,0.6363636363636359,0.0
12095002051510008,50,0.0,0.0,0.0,0.0,0.0,1,85,1,13,6.0,8.0,6.0,0,1,25.4545454545455,1.0,1.0,1.0,25.4545454545455,1600.0
13155002186310005,50,0.0,0.0,1.0,0.0,0.0,1,79,1,301,7.0,30.0,1.0,0,1,68.1818181818182,0.0,0.0,0.0,68.1818181818182,3000.0
13145304001350010,53,0.0,0.0,,0.0,0.0,1,58,1,26,7.0,10.0,1.0,0,1,6.81818181818182,0.0,0.0,0.0,6.81818181818182,1000.0
12085002085740016,50,0.0,0.0,,0.0,0.0,1,33,1,4,5.0,2.99,1.0,0,1,5.454545454545452,,1.0,1.0,5.454545454545452,200.0
9095002100990003,50,0.0,0.0,,0.0,0.0,1,45,1,4,12.0,2.0,6.0,1,1,4.90909090909091,0.0,0.0,0.0,4.90909090909091,275.0
11095003007840003,50,0.0,0.0,0.0,0.0,0.0,0,48,1,2,6.0,1.0,1.0,0,1,0.681818181818182,1.0,1.0,1.0,2.2727272727272703,1.0
12025202121450004,52,0.0,0.0,1.0,0.0,0.0,0,68,1,5,24.0,1.8,6.0,1,1,4.0,0.0,0.0,0.0,4.09090909090909,400.0
13155002190850001,50,0.0,0.0,,0.0,0.0,1,60,1,2,8.0,3.0,1.0,1,0,3.6363636363636402,1.0,1.0,1.0,4.5454545454545485,0.0
13115002203150005,50,0.0,0.0,,0.0,1.0,1,58,1,12,14.0,2.0,2.0,0,1,9.272727272727279,1.0,1.0,1.0,9.5,0.0
13025003018010006,50,0.0,0.0,,0.0,0.0,1,56,1,5,21.0,2.1168,2.0,0,1,16.136363636363633,,1.0,1.0,16.590909090909086,300.0
13065102236140015,51,0.0,0.0,,0.0,0.0,0,40,1,5,7.0,0.98,1.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.8181818181818201,1.0
11145101112800001,51,0.0,0.0,,0.0,0.0,0,25,2,2,8.0,0.7,5.0,0,1,2.2727272727272703,0.0,0.0,0.0,2.54545454545455,0.0
12125002055360008,50,0.0,0.0,,0.0,0.0,1,31,2,7,5.0,7.99,6.0,0,1,24.5454545454545,0.0,0.0,0.0,24.5454545454545,260.0
11045001121510002,50,0.0,0.0,,0.0,0.0,1,46,1,8,16.0,6.5,6.0,0,1,24.999999999999993,1.0,1.0,1.0,29.5454545454545,0.0
13025003018010018,50,0.0,0.0,,0.0,0.0,1,28,2,4,7.0,2.0,6.0,0,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,100.0
22035604000120009,56,0.0,0.0,,0.0,0.0,1,78,7,1,24.0,3.5,6.0,0,1,4.77272727272727,,1.0,1.0,4.77272727272727,0.0
13125004001740006,50,0.0,0.0,,0.0,0.0,1,73,1,2,8.0,8.0,1.0,0,1,18.181818181818198,1.0,1.0,1.0,18.181818181818198,0.0
12085002069590002,50,0.0,0.0,0.0,0.0,0.0,1,82,1,3,15.0,24.0,2.0,0,1,75.4545454545454,1.0,1.0,,76.3636363636364,2400.0
12125002048380002,50,0.0,0.0,0.0,0.0,0.0,0,56,7,1,4.0,1.49,6.0,0,1,3.6363636363636402,0.0,0.0,0.0,3.6363636363636402,50.0
13115102156500002,51,0.0,0.0,,0.0,0.0,1,64,1,2,10.0,4.0,6.0,0,1,7.18181818181818,,1.0,1.0,7.72727272727273,2.0
12135002052260009,50,0.0,0.0,,0.0,0.0,1,63,1,5,10.0,1.0,2.0,0,1,0.45454545454545503,,1.0,1.0,0.45454545454545503,100.0
11105301088530003,53,0.0,0.0,,0.0,0.0,1,52,1,5,8.0,0.5,2.0,0,1,0.45454545454545503,0.0,0.0,0.0,0.9090909090909092,90.0
13125004001740007,50,0.0,0.0,0.0,0.0,0.0,0,37,2,104,9.0,3.0,1.0,0,0,20.4545454545455,1.0,1.0,1.0,22.7272727272727,0.0
12085002069670013,50,0.0,0.0,,0.0,0.0,0,36,1,2,15.0,0.8468,2.0,0,1,5.90909090909091,0.0,0.0,0.0,6.31818181818182,100.0
12085002084210007,50,0.0,0.0,,0.0,0.0,0,56,7,6,6.0,1.0,2.0,0,1,3.18181818181818,,1.0,1.0,3.18181818181818,50.0
23015001070720003,50,0.0,0.0,,0.0,1.0,1,73,7,4,24.0,6.0,6.0,0,1,6.17272727272727,1.0,1.0,1.0,6.17272727272727,300.0
1145001043360002,50,0.0,0.0,,0.0,0.0,1,67,7,1,6.0,0.03,6.0,0,1,0.0,1.0,,,0.136363636363636,0.0
12085002069650004,50,0.0,0.0,0.0,0.0,0.0,1,43,1,7,16.0,6.5,2.0,1,1,27.727272727272748,1.0,1.0,1.0,28.40909090909087,0.0
13105302254570001,53,0.0,0.0,1.0,0.0,0.0,1,68,1,6,6.0,4.0,6.0,0,1,21.272727272727302,0.0,0.0,0.0,21.818181818181802,300.0
12095002064400001,50,0.0,0.0,,0.0,0.0,0,58,1,9,6.0,12.5,2.0,0,1,27.2727272727273,1.0,1.0,1.0,28.4090909090909,4800.0
13075002193120006,50,0.0,0.0,,0.0,0.0,0,76,1,4,7.0,2.8224,1.0,0,1,18.8636363636364,0.0,0.0,0.0,19.0909090909091,0.0
22015003002880001,50,0.0,0.0,,0.0,0.0,1,56,1,2,12.0,0.5,1.0,0,0,2.19545454545455,1.0,1.0,1.0,2.2272727272727297,0.0
13035702137960007,57,0.0,0.0,,0.0,0.0,1,40,1,1,8.0,5.95,6.0,0,1,17.727272727272698,1.0,,,17.727272727272698,600.0
13045303014940024,53,0.0,0.0,,0.0,1.0,1,41,2,8,4.0,3.98,6.0,0,1,22.2727272727273,0.0,0.0,0.0,22.7272727272727,300.0
12025202121450005,52,0.0,0.0,1.0,0.0,0.0,1,47,2,15,11.0,0.5,6.0,0,1,1.3636363636363602,0.0,0.0,0.0,1.3636363636363602,0.0
13155002165050008,50,0.0,0.0,,0.0,0.0,1,48,1,6,4.0,20.0,1.0,0,1,21.3636363636364,,1.0,1.0,22.7272727272727,3000.0
12015202115200002,52,0.0,0.0,1.0,0.0,0.0,0,50,3,6,11.0,65.0,2.0,1,1,67.9545454545455,1.0,1.0,,67.9545454545455,1300.0
12085002068860009,50,0.0,0.0,0.0,0.0,0.0,1,30,1,21,15.0,24.0,6.0,1,1,74.54545454545459,0.0,0.0,0.0,74.54545454545459,3000.0
23015001070720001,50,0.0,0.0,,0.0,1.0,1,35,1,4,24.0,9.0,6.0,0,1,18.581818181818193,1.0,1.0,1.0,18.581818181818193,450.0
13035002135820004,50,0.0,0.0,,0.0,0.0,0,76,1,9,5.0,3.5,2.0,0,1,4.5454545454545485,,1.0,1.0,6.13636363636364,0.0
14025303020950001,53,0.0,0.0,,0.0,0.0,1,52,1,2,3.0,0.8,2.0,0,0,0.0,,1.0,1.0,3.18181818181818,0.0
11155003010910009,50,0.0,0.0,,0.0,0.0,1,50,1,1,7.0,0.5,6.0,0,0,0.0,0.0,0.0,0.0,0.545454545454545,0.0
13155002183150002,50,0.0,0.0,,0.0,0.0,1,71,7,2,5.0,1.0,1.0,0,1,0.9090909090909092,1.0,1.0,,0.9090909090909092,150.0
13025003018010023,50,0.0,0.0,,0.0,1.0,1,48,1,5,7.0,2.5,2.0,0,1,10.0,0.0,0.0,0.0,10.227272727272698,200.0
13065704003250010,57,0.0,0.0,,0.0,0.0,1,43,1,19,7.0,4.0,2.0,0,1,27.2727272727273,1.0,,,27.2727272727273,0.0
8045302130500002,53,0.0,0.0,,0.0,0.0,1,45,1,2,10.0,2.0,6.0,0,1,0.0,1.0,,,2.3863636363636402,0.0
13115202212620003,52,0.0,0.0,,0.0,0.0,1,87,7,1,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12075202059360015,52,0.0,0.0,1.0,0.0,0.0,1,60,3,6,6.0,4.04,6.0,0,1,29.5454545454545,0.0,0.0,0.0,29.5454545454545,600.0
11115501008330001,55,0.0,0.0,0.0,0.0,0.0,1,68,1,2,14.0,1.5,6.0,0,0,1.3636363636363642,,1.0,1.0,1.3636363636363642,0.0
12045102077630017,51,0.0,0.0,,0.0,0.0,1,50,1,3,12.0,2.8224,6.0,0,1,14.54545454545454,1.0,1.0,1.0,14.54545454545454,900.0
12075202056410012,52,0.0,0.0,,0.0,0.0,1,50,1,4,10.0,2.1168,6.0,0,1,10.18181818181818,0.0,0.0,0.0,10.22727272727273,0.0
13165102236020005,51,0.0,0.0,,0.0,0.0,1,58,1,1,6.0,2.1168,4.0,0,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,0.0
13155102168470004,51,0.0,0.0,,0.0,0.0,1,64,2,5,7.0,3.528,6.0,0,1,15.909090909090901,1.0,1.0,1.0,15.909090909090901,250.0
11105001105130002,50,0.0,0.0,,0.0,0.0,1,84,1,4,9.0,0.8,2.0,1,1,2.7272727272727297,0.0,0.0,0.0,4.5454545454545485,0.0
13065704003250006,57,0.0,0.0,,0.0,0.0,1,47,1,5,4.0,1.0,1.0,0,1,2.2727272727272703,1.0,,,3.40909090909091,0.0
13135002223720001,50,0.0,0.0,0.0,0.0,0.0,1,38,2,51,26.0,56.0,1.0,1,1,161.8181818181818,1.0,,,161.8181818181818,5600.0
11145101107540005,51,0.0,0.0,,0.0,0.0,1,46,2,3,8.0,0.4,6.0,0,1,0.0,1.0,,,0.545454545454545,0.0
13075002197320005,50,0.0,0.0,,0.0,0.0,1,58,1,2,6.0,1.0,6.0,0,1,6.81818181818182,0.0,0.0,0.0,6.81818181818182,0.0
1085101234620002,51,0.0,0.0,0.0,0.0,0.0,1,52,1,3,7.0,1.5,2.0,1,0,2.0454545454545503,1.0,1.0,1.0,2.2727272727272703,0.0
11105101073830001,51,0.0,0.0,,0.0,0.0,1,60,1,1,7.0,7.5,1.0,0,1,4.5454545454545485,,1.0,1.0,4.5454545454545485,0.0
12095002072330008,50,0.0,0.0,,0.0,0.0,1,23,2,8,17.0,5.0,6.0,1,1,21.818181818181802,,1.0,1.0,21.818181818181802,2400.0
12085002081770003,50,0.0,0.0,0.0,0.0,0.0,0,55,1,1,15.0,3.528,2.0,1,1,19.09090909090909,0.0,0.0,0.0,19.09090909090909,300.0
11155101183930003,51,0.0,0.0,,0.0,0.0,0,33,1,2,5.0,0.7,6.0,1,0,0.0,1.0,,,0.681818181818182,0.0
13155002165630013,50,0.0,0.0,,0.0,0.0,1,49,2,51,8.0,5.0,1.0,0,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,300.0
13105003027020011,50,0.0,0.0,,0.0,0.0,1,78,1,3,8.0,2.0,6.0,0,1,9.09090909090909,0.0,0.0,0.0,11.3636363636364,0.0
9085202012380003,52,0.0,0.0,,0.0,0.0,1,42,1,5,7.0,3.528,6.0,0,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,150.0
13135302220800010,53,0.0,0.0,,0.0,0.0,1,61,1,1,7.0,1.0,6.0,0,1,4.5454545454545485,1.0,1.0,1.0,5.454545454545452,100.0
1055301052980004,53,0.0,0.0,1.0,0.0,0.0,0,71,1,5,28.0,0.28,6.0,1,1,0.0,1.0,,,1.181818181818181,0.0
11065404002660015,54,0.0,0.0,1.0,0.0,0.0,1,78,7,2,16.0,1.0,6.0,0,1,0.0,0.0,0.0,0.0,4.5454545454545405,0.0
1055401056250005,54,0.0,0.0,,0.0,0.0,0,28,1,3,12.0,0.3,6.0,0,1,0.0,,1.0,1.0,0.31818181818181795,150.0
9045002017650002,50,0.0,0.0,,0.0,1.0,1,42,2,6,5.0,6.0,2.0,0,1,27.2727272727273,,1.0,,27.2727272727273,600.0
13155002188100006,50,0.0,0.0,,0.0,0.0,1,42,1,11,6.0,12.0,1.0,0,1,22.2727272727273,,1.0,,22.7272727272727,1800.0
11025101176230003,51,0.0,0.0,,0.0,0.0,1,48,1,2,8.0,0.5,6.0,0,1,0.0,1.0,1.0,1.0,0.36363636363636404,0.0
12045102077630015,51,0.0,0.0,,0.0,0.0,1,33,1,1,10.0,5.6448,6.0,0,1,32.727272727272805,0.0,0.0,0.0,32.727272727272805,1600.0
22035604000120022,56,0.0,0.0,1.0,0.0,0.0,1,50,1,2,16.0,10.0,6.0,0,0,22.000000000000036,0.0,0.0,0.0,22.72727272727269,0.0
22035604000120015,56,0.0,0.0,,0.0,0.0,0,28,2,2,12.0,1.0,6.0,0,1,2.3636363636363598,,1.0,1.0,2.5,0.0
13105202258350010,52,0.0,0.0,,0.0,0.0,1,54,1,15,7.0,0.5,6.0,0,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,0.0
12085002069590001,50,0.0,0.0,,0.0,0.0,1,55,1,4,14.0,24.0,6.0,1,1,50.0,0.0,0.0,0.0,50.0,0.0
10035301077430005,53,0.0,0.0,1.0,0.0,0.0,1,78,7,3,6.0,1.5,1.0,0,0,1.1363636363636398,1.0,1.0,1.0,1.1363636363636398,0.0
12085102119490006,51,0.0,0.0,,0.0,0.0,1,68,1,3,24.0,3.5,6.0,0,1,22.72727272727272,0.0,0.0,0.0,22.72727272727272,10.0
13025003018010007,50,0.0,0.0,,0.0,0.0,0,71,5,2,7.0,0.7056,6.0,0,1,5.22727272727273,,1.0,1.0,5.22727272727273,100.0
12085002093620001,50,0.0,0.0,0.0,0.0,0.0,1,43,4,11,5.0,35.0,6.0,0,1,159.090909090909,1.0,1.0,1.0,159.090909090909,4375.0
13065002231180007,50,0.0,0.0,,0.0,0.0,1,83,7,3,7.0,2.0,1.0,0,1,4.5454545454545485,1.0,,,4.5454545454545485,0.0
13035102113380003,51,0.0,0.0,,0.0,0.0,1,57,7,11,5.0,1.0,1.0,0,1,2.2727272727272703,0.0,0.0,0.0,3.18181818181818,3.0
11045004001740005,50,0.0,0.0,,0.0,0.0,0,54,1,9,7.0,3.5,6.0,0,1,4.5454545454545485,,1.0,1.0,9.09090909090909,0.0
11045004001740006,50,0.0,0.0,,0.0,0.0,1,53,1,4,7.0,1.0,1.0,0,0,7.9545454545454515,0.0,0.0,0.0,8.18181818181818,0.0
12095002051510016,50,0.0,0.0,0.0,0.0,0.0,1,45,1,7,6.0,3.0,2.0,0,1,10.0,1.0,1.0,1.0,10.0,1500.0
11095801091810001,58,0.0,0.0,1.0,0.0,0.0,1,53,2,2,14.0,4.0,6.0,0,1,14.54545454545455,1.0,1.0,1.0,15.0,12.0
9145002053230014,50,0.0,0.0,1.0,0.0,0.0,1,34,2,7,6.0,1.75,2.0,1,1,13.6363636363636,0.0,0.0,0.0,13.6363636363636,500.0
9015604002720002,56,0.0,0.0,1.0,0.0,0.0,1,70,3,10,10.0,16.0,1.0,0,1,27.2727272727273,0.0,0.0,0.0,27.2727272727273,800.0
13105003027020003,50,0.0,0.0,,0.0,0.0,1,70,1,2,7.0,2.0,6.0,0,1,11.3636363636364,,1.0,1.0,11.3636363636364,0.0
9045002032470001,50,0.0,0.0,,0.0,0.0,1,99,7,5,7.0,9.0,1.0,0,1,59.5,0.0,0.0,0.0,59.5,600.0
11045501132130003,55,0.0,0.0,,0.0,0.0,1,59,1,3,8.0,2.0,6.0,0,0,2.0454545454545503,0.0,0.0,0.0,2.7272727272727297,0.0
13105003027020004,50,0.0,0.0,,0.0,0.0,0,85,1,15,5.0,2.0,6.0,0,1,2.2727272727272703,0.0,0.0,0.0,2.5,0.0
13125002196050007,50,0.0,0.0,,0.0,0.0,0,66,1,1,11.0,0.11,6.0,1,1,0.0454545454545455,1.0,1.0,1.0,0.0454545454545455,0.0
1055301052980006,53,0.0,0.0,1.0,0.0,0.0,1,27,2,2,8.0,0.4,6.0,0,0,0.0,1.0,1.0,1.0,0.9090909090909092,0.0
22025104001880006,51,0.0,0.0,,0.0,0.0,1,46,1,6,7.0,2.0,5.0,0,0,2.0454545454545503,,1.0,1.0,2.2272727272727297,0.0
12085002085740009,50,0.0,0.0,,0.0,0.0,0,58,7,3,5.0,0.5,2.0,0,1,2.2727272727272703,0.0,0.0,0.0,2.2727272727272703,100.0
12045102077630013,51,0.0,0.0,,0.0,0.0,0,50,1,1,6.0,1.0,6.0,0,1,5.454545454545452,0.0,0.0,0.0,5.454545454545452,0.0
13155202183300018,52,0.0,0.0,,0.0,0.0,0,41,1,4,6.0,0.7,6.0,0,1,2.0454545454545503,0.0,0.0,0.0,2.0454545454545503,150.0
12085002064940002,50,0.0,0.0,0.0,0.0,0.0,1,67,1,2,6.0,2.0,2.0,0,1,3.04545454545455,1.0,,1.0,3.18181818181818,300.0
12075302073210013,53,0.0,0.0,,0.0,0.0,1,67,1,1,6.0,3.0,6.0,0,1,10.909090909090901,0.0,0.0,0.0,10.909090909090901,1000.0
9085102008370012,51,0.0,0.0,0.0,0.0,0.0,0,99,1,5,7.0,2.24,6.0,0,1,7.9545454545454515,0.0,0.0,0.0,7.9545454545454515,0.0
12095002051510002,50,0.0,0.0,,0.0,0.0,0,80,1,8,6.0,1.5,6.0,0,1,6.81818181818182,1.0,1.0,1.0,6.81818181818182,600.0
