Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;eu_superficie_ha;eu_k1301;eu_k1302;eu_k1303;eu_k1304;eu_k1305;eu_k1306;eu_k1307;eu_k1308;eu_k1309;eu_k1310;eu_k1311;eu_k1312;eu_trs;eu_trc;eu_tro;eu_tn;fact_exp_fin
03035201058420001;03;03;52;01;05842;0001;5;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;29,8297843588358
03035201058420002;03;03;52;01;05842;0002;7;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;47,5579967981091
03035201058420003;03;03;52;01;05842;0003;2;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;23,8155001016031
03035201058420004;03;03;52;01;05842;0004;2,75;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;18,5925212378595
03035301003220001;03;03;53;01;00322;0001;7;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;20,1580990331503
03035301004380001;03;03;53;01;00438;0001;15,56;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;38,1471990446482
03035301004550003;03;03;53;01;00455;0003;2,27;4;3;1;4;3;1; ; ; ; ; ; ;1; ; ;4;41,0480961710427
03035301004550004;03;03;53;01;00455;0004;3,88;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;20,2500380906038
03035301004860001;03;03;53;01;00486;0001;5,68;4;3;1;1; ;1; ; ; ;3;3; ;1; ; ;4;34,0156795775062
03035301004860002;03;03;53;01;00486;0002;6,74;4;3;1;4;3;1; ; ; ; ; ; ;1; ; ;4;53,1345383725965
03035301004860003;03;03;53;01;00486;0003;,32;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;64,7251892441968
03035301005130001;03;03;53;01;00513;0001;8,6;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;65,2016236963804
03035301007550001;03;03;53;01;00755;0001;9,28;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;63,3096632946783
03035301007570001;03;03;53;01;00757;0001;2;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;36,6379051090528
03035301007570002;03;03;53;01;00757;0002;5,9;5;2;3;5;2;3; ; ; ; ; ; ;1; ; ;4;20,0909894104946
03035301007570003;03;03;53;01;00757;0003;1,5;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;50,8282211006699
03035301007570006;03;03;53;01;00757;0006;2,26;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;71,499628769657
03035301007570007;03;03;53;01;00757;0007;2;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;34,9116860974939
03035301008270002;03;03;53;01;00827;0002;4,02;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;38,3433065084185
03035301011600003;03;03;53;01;01160;0003;2,42;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;31,4200593616229
03035301011600005;03;03;53;01;01160;0005;1;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;1,33911968168366
03035301012680001;03;03;53;01;01268;0001;20;3; ;3;3; ;3; ; ; ; ; ; ;1; ; ;4;12,83098514994
03035301012680002;03;03;53;01;01268;0002;6;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;19,1068364115619
03035301012680003;03;03;53;01;01268;0003;7;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;19,5050669427809
03035301012680004;03;03;53;01;01268;0004;10;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;,687367392456172
03035301012680005;03;03;53;01;01268;0005;5,2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;15,1731832965778
03035301016160001;03;03;53;01;01616;0001;11,02;1;1; ; ; ; ;1;1; ; ; ; ;1; ; ;4;37,5205126997103
03035301016160002;03;03;53;01;01616;0002;3;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;32,8480654191114
03035301016160004;03;03;53;01;01616;0004;3;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;10,7618656058863
03035401035160001;03;03;54;01;03516;0001;3,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;37,8004030544465
03035401035160002;03;03;54;01;03516;0002;2,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;77,9122277343822
03035401035160003;03;03;54;01;03516;0003;8;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;30,810951441972
03035401038510001;03;03;54;01;03851;0001;40,01;4;4; ;1;1; ;3;3; ; ; ; ;1; ; ;4;,454703995499912
03035401038510002;03;03;54;01;03851;0002;3,51;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;27,2884985417525
03035401038510003;03;03;54;01;03851;0003;1,26;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;44,5148491783913
03035401038510004;03;03;54;01;03851;0004;2,01;4;3;1;2;1;1;2;2; ; ; ; ;1; ; ;4;44,4189996907537
03035401038510005;03;03;54;01;03851;0005;40;3;2;1;1;1; ;2;1;1; ; ; ;1; ; ;4;5,5266898185976
03035401038510006;03;03;54;01;03851;0006;1,21;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;79,5088970652903
03035401038510007;03;03;54;01;03851;0007;,07;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;172,204974980064
03035401039110001;03;03;54;01;03911;0001;40,01;4;4; ;1;1; ;3;3; ; ; ; ;1; ; ;4;14,835551540475
03035401040040001;03;03;54;01;04004;0001;40;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;2,86957964076538
03035401040040002;03;03;54;01;04004;0002;40;5;2;3;5;2;3; ; ; ; ; ; ;1; ; ;4;11,9696807875947
03035401046900001;03;03;54;01;04690;0001;3,02;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;12,5250329834692
03035401046900002;03;03;54;01;04690;0002;3,8;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;61,1940662432626
03035401046900003;03;03;54;01;04690;0003;2,02;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;63,329558221303
03035401046900004;03;03;54;01;04690;0004;2,77;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;64,9673361514215
03035404000620002;03;03;54;04;00062;0002;32,52;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;5,28698984886147
03035404000620003;03;03;54;04;00062;0003;30,61;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;2,85492811453035
03035404000620004;03;03;54;04;00062;0004;30,01;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;2,49555917921045
03035454000991132;03;03;54;54;00099;1132;3;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;1
03035454000991140;03;03;54;54;00099;1140;5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;1
03035501047610001;03;03;55;01;04761;0001;2,6;4;1;3;4;1;3; ; ; ; ; ; ;1; ; ;4;38,1290440260761
03035501047610003;03;03;55;01;04761;0003;1,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;11,5708098615983
03035501047610004;03;03;55;01;04761;0004;1,01;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;60,9623233695499
03035501047610006;03;03;55;01;04761;0006;,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;75,1129940020028
03035501047610007;03;03;55;01;04761;0007;2,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;30,522260700644
03035501047610008;03;03;55;01;04761;0008;,27;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;121,14858999275
03035501047610009;03;03;55;01;04761;0009;2,4;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;38,89787501379
03035501047610010;03;03;55;01;04761;0010;1,02;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;7,82544447943712
03035501047610012;03;03;55;01;04761;0012;,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;59,7988819444951
03035501047610013;03;03;55;01;04761;0013;1,01;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;7,61508557013277
03035501048910001;03;03;55;01;04891;0001;3,5;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;35,3420771877102
03035501048910002;03;03;55;01;04891;0002;4;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;49,8847486381378
03035501048910003;03;03;55;01;04891;0003;3,3;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;56,8736534618695
03035501048910004;03;03;55;01;04891;0004;,71;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;75,5319257876921
03035501049740001;03;03;55;01;04974;0001;,52;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;24,5842046353573
03035501049740002;03;03;55;01;04974;0002;,51;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;38,4789958160573
03035501049740003;03;03;55;01;04974;0003;,61;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;33,8912074132012
03035501049740004;03;03;55;01;04974;0004;,81;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;24,9258977609947
03035501049740005;03;03;55;01;04974;0005;,51;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;18,9669113381838
03035501049740006;03;03;55;01;04974;0006;1,01;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;43,9640557897277
03035501049740007;03;03;55;01;04974;0007;,8;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;56,84166959319
03035501049740008;03;03;55;01;04974;0008;,51;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;3,28593126580668
03035501049740009;03;03;55;01;04974;0009;,05;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;65,2721371709484
03035501049740010;03;03;55;01;04974;0010;1;2; ;2;1; ;1; ; ; ;1; ;1;1; ; ;4;23,539143553749
03035501049740011;03;03;55;01;04974;0011;,92;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;57,1444770531837
03035501049740012;03;03;55;01;04974;0012;,11;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;19,7459163275587
03035501049740013;03;03;55;01;04974;0013;,81;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;59,4698192434423
03035501049740014;03;03;55;01;04974;0014;1,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;16,0465162516179
03035501049740016;03;03;55;01;04974;0016;,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;44,2237429820752
03035501049740017;03;03;55;01;04974;0017;1,3;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;61,3899936374717
03035501049740018;03;03;55;01;04974;0018;,36;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;69,4354274877894
03035501049740021;03;03;55;01;04974;0021;,35;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;69,3404441625697
03035501049740022;03;03;55;01;04974;0022;1;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;32,3648994303366
03035501054300001;03;03;55;01;05430;0001;5,5;6;4;2;6;4;2; ; ; ; ; ; ;1; ; ;4;43,7515166178981
03035501054300002;03;03;55;01;05430;0002;6,02;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;21,3502823443829
03035501054300003;03;03;55;01;05430;0003;,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;50,6136788881462
03035501054300004;03;03;55;01;05430;0004;3;8;4;4;8;4;4; ; ; ; ; ; ;1; ; ;4;16,1619943835248
03035501054300007;03;03;55;01;05430;0007;2,82;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;9,42014459645521
03035501056940001;03;03;55;01;05694;0001;11;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;35,6008576587794
03035501056940002;03;03;55;01;05694;0002;5;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;29,1752430701703
03035501056940003;03;03;55;01;05694;0003;2;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;24,2157059690329
03035501061520001;03;03;55;01;06152;0001;7,03;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;44,7263727446625
03035501061520002;03;03;55;01;06152;0002;5;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;53,3611884187557
03035501063540001;03;03;55;01;06354;0001;5;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;23,2227102800056
03035501063540002;03;03;55;01;06354;0002;2,9;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;26,9836590536559
03035501063540003;03;03;55;01;06354;0003;10;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;38,4540829131168
03035501067110001;03;03;55;01;06711;0001;7;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;35,6073237908387
03035501067110002;03;03;55;01;06711;0002;10;6;4;2;5;3;2; ; ; ;1;1; ;1; ; ;4;8,27362625724915
03035501067110003;03;03;55;01;06711;0003;6;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;43,1544822180042
03035601041660001;03;03;56;01;04166;0001;27;4;2;2;4;2;2; ; ; ; ; ; ;1; ; ;4;21,4801895468917
03035601043970001;03;03;56;01;04397;0001;1;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;8,07027711052226
03035601043970002;03;03;56;01;04397;0002;9;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;64,8102045963517
03035601044220001;03;03;56;01;04422;0001;6;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;49,673680266914
03035601044220002;03;03;56;01;04422;0002;3,51;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;14,53372022153
03035601044220003;03;03;56;01;04422;0003;3;4;1;3;4;1;3; ; ; ; ; ; ;1; ; ;4;19,4233501947787
03035601044220004;03;03;56;01;04422;0004;4,15;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;43,7162829464097
03035601052300001;03;03;56;01;05230;0001;13,11;5;2;3;5;2;3; ; ; ; ; ; ;1; ; ;4;45,2761569133743
03035601054190001;03;03;56;01;05419;0001;10,84;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;49,6538852675026
03035601054190002;03;03;56;01;05419;0002;1;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;42,3296078322704
03035601055950001;03;03;56;01;05595;0001;5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;47,78941388596
03035601055950002;03;03;56;01;05595;0002;7,01;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;48,2071573847734
03035601060590001;03;03;56;01;06059;0001;11,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;50,6584258211241
03035601061290001;03;03;56;01;06129;0001;10,01;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;58,3516665207327
03035601061340001;03;03;56;01;06134;0001;5,01;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;39,4352838378988
03035601061340002;03;03;56;01;06134;0002;8,01;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;48,5137712060275
03035601062920001;03;03;56;01;06292;0001;30,08;5;2;3;5;2;3; ; ; ; ; ; ;1; ; ;4;19,7330590802441
03035701026120001;03;03;57;01;02612;0001;6;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;35,207079699164
03035701026120002;03;03;57;01;02612;0002;10;2; ;2;1; ;1;1; ;1; ; ; ;1; ; ;4;37,7040151889013
03035701029760001;03;03;57;01;02976;0001;3;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;39,3618848719839
03035701029760002;03;03;57;01;02976;0002;3,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;44,978496439223
03035701029760003;03;03;57;01;02976;0003;6;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;50,2676116206167
03035701031590001;03;03;57;01;03159;0001;5,27;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;45,8109657034266
03035701031590002;03;03;57;01;03159;0002;6,51;2; ;2;2; ;2; ; ; ; ; ; ;1; ; ;4;51,4350139143757
03035701033370001;03;03;57;01;03337;0001;6,51;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;32,0154366364443
03035701033370002;03;03;57;01;03337;0002;7,01;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;54,9429279073171
03035801037220001;03;03;58;01;03722;0001;11,37;4;4; ;2;2; ; ; ; ;2;2; ;1; ; ;4;47,5376886257574
03035801054610001;03;03;58;01;05461;0001;162,1;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;3,66175457825048
03035803002950001;03;03;58;03;00295;0001;12,27;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;49,4867452625327
03035803002950002;03;03;58;03;00295;0002;45,04;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;55,8752509776322
03035803002950003;03;03;58;03;00295;0003;37,02;7;4;3;2;1;1; ; ; ;5;3;2;1; ; ;4;41,202012143947
03035803002950004;03;03;58;03;00295;0004;24,04;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;42,3464317663867
03035803002950005;03;03;58;03;00295;0005;6,27;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;71,6296186948445
03035803002950006;03;03;58;03;00295;0006;26,52;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;40,6867513181141
03035803003520001;03;03;58;03;00352;0001;40,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;50,0487463613548
03035803003520002;03;03;58;03;00352;0002;40,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;45,553285113245
03035803003520003;03;03;58;03;00352;0003;37,05;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;36,1922886663125
03035803003520004;03;03;58;03;00352;0004;44,5;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;45,9952817867677
03035804000660002;03;03;58;04;00066;0002;104;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;20,7251392487079
03036101028820001;03;03;61;01;02882;0001;8,51;4;4; ;4;4; ; ; ; ; ; ; ;1; ; ;4;56,0907110776556
03036201000970002;03;03;62;01;00097;0002;4;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;47,9350986430559
03036201001680001;03;03;62;01;00168;0001;8;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;2,05748077125125
03036201002740001;03;03;62;01;00274;0001;12,01;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;49,4230155815489
03036264000991135;03;03;62;64;00099;1135;10;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;1
03036301020410001;03;03;63;01;02041;0001;20,36;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;29,1537532973675
03036301020480001;03;03;63;01;02048;0001;5,28;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;34,3406547723033
03036301020480002;03;03;63;01;02048;0002;4,4;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;49,806589520726
03036301020480003;03;03;63;01;02048;0003;3,44;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;46,9891031254857
03036301021160001;03;03;63;01;02116;0001;42,05;2;1;1;1;1; ; ; ; ;1; ;1;1; ; ;4;14,1158244265175
03036301022120001;03;03;63;01;02212;0001;2,47;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;33,0617374539219
03036301022120002;03;03;63;01;02212;0002;1,12;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;35,9509965498479
03036301022120003;03;03;63;01;02212;0003;3;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;50,1766797832502
03036301022120004;03;03;63;01;02212;0004;1,89;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;66,8754399488311
03036301022120006;03;03;63;01;02212;0006;,58;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;46,5064002078343
03036301022120009;03;03;63;01;02212;0009;,4;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;18,510159143484
03036301022120011;03;03;63;01;02212;0011;,38;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;72,8931127660908
03036301022120012;03;03;63;01;02212;0012;,73;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;38,2155746807872
03036301024700001;03;03;63;01;02470;0001;11,39;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;52,1132938660408
03036301025720003;03;03;63;01;02572;0003;7,02;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;55,2871758484796
03036301028670001;03;03;63;01;02867;0001;15,68;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;37,2609415276974
03036303001950001;03;03;63;03;00195;0001;1,62;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;31,1697887661029
03036303001950003;03;03;63;03;00195;0003;4,49;4;4; ;3;3; ; ; ; ;1;1; ;1; ; ;4;29,0513087076096
03036303001950004;03;03;63;03;00195;0004;3,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;33,019514062254
03036303001950005;03;03;63;03;00195;0005;,48;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;47,8639430173545
03036303001950007;03;03;63;03;00195;0007;1,02;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;9,46714784782156
03036362000990402;03;03;63;62;00099;0402;1;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;1
03045001014380001;03;04;50;01;01438;0001;15,01;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;39,5449978104375
03045001035390001;03;04;50;01;03539;0001;11,7;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;36,0289442176855
03045001035390002;03;04;50;01;03539;0002;10,6;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;16,0852612578079
03045001037080001;03;04;50;01;03708;0001;6,5;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;16,8781552543398
03045001037080002;03;04;50;01;03708;0002;12,14;4;4; ;1;1; ; ; ; ;3;3; ;1; ; ;4;12,9470667029424
03045001037080003;03;04;50;01;03708;0003;3;2;1;1;2;1;1; ; ; ; ; ; ;1; ; ;4;51,9989774586007
03045001037080004;03;04;50;01;03708;0004;1,11;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;42,545488161547
03045001037080005;03;04;50;01;03708;0005;2;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;17,3833765870515
03045001037080006;03;04;50;01;03708;0006;,5;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;42,9654353701836
03045001037080007;03;04;50;01;03708;0007;,5;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;33,1331311415166
03045001037080008;03;04;50;01;03708;0008;10,6;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;,0191091344120588
03045002000900001;03;04;50;02;00090;0001;70,11;54;44;10;1;1; ;30;28;2;23;15;8;1; ; ;4;33,5043986326802
03045002000900002;03;04;50;02;00090;0002;110,2;23;23; ;1;1; ;22;22; ; ; ; ;1; ; ;4;1,18829994330842
03045002001400001;03;04;50;02;00140;0001;58,02;38;38; ;1;1; ;37;37; ; ; ; ;1; ; ;4;6,63669349265802
03045002001400003;03;04;50;02;00140;0003;23263;1114;667;447;1;1; ;89;52;37;1024;614;410;1; ; ;4;0
03045002001780001;03;04;50;02;00178;0001;8,52;3;2;1;1; ;1; ; ; ;2;2; ;1; ; ;4;70,3059528541701
03045002001780003;03;04;50;02;00178;0003;10,01;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;11,3930332109119
03045002001840001;03;04;50;02;00184;0001;23263;1114;667;447;1;1; ;89;52;37;1024;614;410;1; ; ;4;0
03045003000500001;03;04;50;03;00050;0001;200,02;1; ;1;1; ;1; ; ; ; ; ; ;1; ; ;4;20,6556294130808
03045003000500002;03;04;50;03;00050;0002;39,52;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;53,1193562753291
03045052000990280;03;04;50;52;00099;0280;170;100;76;24;1;1; ;99;75;24; ; ; ;1; ; ;4;1
03045052000990302;03;04;50;52;00099;0302;58,36;60;51;9;1;1; ;59;50;9; ; ; ;1; ; ;4;1
03045054000992202;03;04;50;54;00099;2202;10;7;6;1;5;4;1; ; ; ;2;2; ;1; ; ;4;1
03045056000993427;03;04;50;56;00099;3427;23263;1114;667;447;1;1; ;89;52;37;1024;614;410;1; ; ;4;1
03045056000993459;03;04;50;56;00099;3459;136;204;204; ;1;1; ;203;203; ; ; ; ;1; ; ;4;1
03045061000993037;03;04;50;61;00099;3037;320;6;6; ;1;1; ;5;5; ; ; ; ;1; ; ;4;1
03045062000990360;03;04;50;62;00099;0360;9;17;14;3;1;1; ;16;13;3; ; ; ;1; ; ;4;1
03045062000990432;03;04;50;62;00099;0432;1,5;3;2;1;3;2;1; ; ; ; ; ; ;1; ; ;4;1
03045064000991120;03;04;50;64;00099;1120;9,3;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;1
03045064000991126;03;04;50;64;00099;1126;1;2;1;1;1; ;1; ; ; ;1;1; ;1; ; ;4;1
03045064000991127;03;04;50;64;00099;1127;7;7;6;1;1;1; ;6;5;1; ; ; ;1; ; ;4;1
03045064000991155;03;04;50;64;00099;1155;7;4;3;1;1; ;1;3;3; ; ; ; ;1; ; ;4;1
03045064000991545;03;04;50;64;00099;1545;1;7;7; ;1;1; ;1;1; ;5;5; ;1; ; ;4;1
03045064000991549;03;04;50;64;00099;1549;120;54;54; ;1;1; ;53;53; ; ; ; ;1; ; ;4;1
03045102000190001;03;04;51;02;00019;0001;20,02;5;5; ;1;1; ; ; ; ;4;4; ;1; ; ;4;30,0806624544227
03045102000190002;03;04;51;02;00019;0002;19,03;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;54,3666235171175
03045102000190003;03;04;51;02;00019;0003;10,01;7;7; ;1;1; ; ; ; ;6;6; ;1; ; ;4;24,9277530452996
03045102000190004;03;04;51;02;00019;0004;36,02;13;12;1;1; ;1; ; ; ;12;12; ;1; ; ;4;17,1637728459326
03045156000993465;03;04;51;56;00099;3465;100,25;6;6; ;1;1; ;5;5; ; ; ; ;1; ; ;4;1
03045156000993467;03;04;51;56;00099;3467;40;7;6;1;1;1; ;1;1; ;5;4;1;1; ; ;4;1
03045164000991152;03;04;51;64;00099;1152;5,83;3;3; ;1;1; ; ; ; ;2;2; ;1; ; ;4;1
03045202003560001;03;04;52;02;00356;0001;23263;1114;667;447;1;1; ;89;52;37;1024;614;410;1; ; ;4;0
03045202004150001;03;04;52;02;00415;0001;23263;1114;667;447;1;1; ;89;52;37;1024;614;410;1; ; ;4;0
03045202004160001;03;04;52;02;00416;0001;23263;1114;667;447;1;1; ;89;52;37;1024;614;410;1; ; ;4;0
03045202004420001;03;04;52;02;00442;0001;4,02;2;2; ;1;1; ;1;1; ; ; ; ;1; ; ;4;45,1394100178491
03045202004420002;03;04;52;02;00442;0002;4,56;3;1;2;3;1;2; ; ; ; ; ; ;1; ; ;4;63,6972713298015
03045202004420003;03;04;52;02;00442;0003;15,1;5;5; ;1;1; ; ; ; ;4;4; ;1; ; ;4;68,0174700124193
03045202004420005;03;04;52;02;00442;0005;4,02;3;3; ;3;3; ; ; ; ; ; ; ;1; ; ;4;44,9129763331178
03045202004420006;03;04;52;02;00442;0006;3,02;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;71,9302669018258
03045202004420007;03;04;52;02;00442;0007;2,52;2;2; ;2;2; ; ; ; ; ; ; ;1; ; ;4;76,2338468511172
03045202006280002;03;04;52;02;00628;0002;87,04;1;1; ;1;1; ; ; ; ; ; ; ;1; ; ;4;25,3302609031043
