Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
7095464000992113,7,9,54,64,99,2113,1,1,483,1,,20.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.5,38.0,50.0,6.0,5.0,2.5,38.0,50.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0568181818181818,0.0568181818181818,1.0,1.0,,,,,,1.0,20,,,2.0,2.0,,,,,,,1,1.0
8015402057210002,8,1,54,2,5721,2,1,1,483,1,,5.0,3.0,4.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,70.0,35.0,100.0,6.0,2.0,70.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,3.18181818181818,3.18181818181818,0.0,,,,,,,,5,10.0,,,,10.0,,,,,,1,5.9862653715194405
8015902073560003,8,1,59,2,7356,3,1,1,483,1,,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,35.0,100.0,6.0,2.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,600.0,1.0,,,,,1,0.0,,,1.0,,,,0.5,5.0,3.0,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,6,1.0,,,1.0,,,,,1.0,1.0,1,29.6865995653756
8015902077600001,8,1,59,2,7760,1,2,1,483,1,,25.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,35.0,100.0,6.0,6.0,13.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.590909090909091,0.590909090909091,0.0,,,,,,,,25,,,2.0,2.0,,,,,,,1,8.92631518713035
8015902078810002,8,1,59,2,7881,2,4,3,483,1,,11.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,35.0,100.0,6.0,2.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,11,,1.0,,1.0,,,,,,,1,22.557674064446
8015902078810002,8,1,59,2,7881,2,8,4,483,1,,11.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,24.0,35.0,100.0,6.0,2.0,24.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.09090909090909,1.09090909090909,0.0,,,,,,,,11,,2.0,,2.0,,,,,,,1,7.95047339450442
8016503008740001,8,1,65,3,874,1,3,3,483,1,,30.0,4.0,4.0,2.0,0.75,0.75,0.75,0.75,0.5,0.5,1.0,2.0,35.0,100.0,6.0,6.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0909090909090909,0.0909090909090909,0.25,0.25,0.25,,,,,,30,,,0.75,,0.75,,,,,,1,117.54480468453501
8016503008740005,8,1,65,3,874,5,3,1,483,1,,40.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,35.0,100.0,6.0,2.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,,,,2.0,2.0,3.0,,,,,,,,,,411,,2.0,,4,0.181818181818182,0.181818181818182,0.0,,,,,,,,40,,,2.0,,2.0,,,,,2.0,1,68.7244523175027
8016802030860001,8,1,68,2,3086,1,3,3,483,1,,0.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,,,,,,,,,,,0,2.0,,,,2.0,,,,,,1,63.0079001438885
8025104001250014,8,2,51,4,125,14,2,1,483,1,,10.0,4.0,4.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,6.0,35.0,100.0,6.0,2.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,10,,2.5,,2.5,,,,,2.5,2.5,1,22.0198735019154
