Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
9025002075560010,9,2,50,2,7556,10,1,1,411,1,,5.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,82.0,35.0,100.0,6.0,2.0,82.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,100.0,,,,,,1,0,,,,,,,1,400.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,3.0,,,,,,,,,,,1.0,,411,,2.0,,4,3.7272727272727297,3.7272727272727297,0.0,,,,,,,,5,4.0,,,4.0,,,,4.0,4.0,4.0,1,30.542317869861304
9025002078540001,9,2,50,2,7854,1,2,2,411,1,,0.0,2.5,2.5,2.0,1.25,1.25,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1.25,1.25,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,2.0,5.0,3.0,,,,,,,2.0,3.0,,411,,2.0,,4,,,,,,,,,,,0,1.25,,,,1.25,,,1.25,,1.25,1,70.46883655224391
9025002078540001,9,2,50,2,7854,1,3,3,411,1,,5.0,2.5,2.5,1.0,3.5,3.5,3.5,3.5,3.5,3.5,,62.0,35.0,100.0,6.0,2.0,62.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,3.0,5.0,4.0,3.0,5.0,3.0,,,,,,,,3.0,,411,,2.0,,4,2.81818181818182,2.81818181818182,0.0,,,,,,,,5,3.5,,,3.5,,,,,,3.5,1,99.37402367764851
9025003008490001,9,2,50,3,849,1,1,1,411,1,,60.0,3.5,3.5,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,15.0,35.0,100.0,6.0,7.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,60,,,2.5,2.5,,,,,,,1,48.56647705344971
9025003008490002,9,2,50,3,849,2,1,1,411,1,,4.0,3.0,3.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,,10.0,35.0,100.0,6.0,7.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.5,1.5,100.0,,,,,,1,0,,,,,,,1,4.0,3.0,,,,,,,1,0.0,,,1.0,4.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.454545454545455,0.454545454545455,0.0,,,,,,,,4,1.5,,,,1.5,,,1.5,1.5,1.5,1,58.3006581462959
9025003008490002,9,2,50,3,849,2,2,2,411,1,,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.363636363636364,0.363636363636364,0.0,,,,,,,,4,1.0,,,,1.0,,,1.0,1.0,1.0,1,104.272681103944
9025003008490003,9,2,50,3,849,3,1,1,411,1,,6.0,3.0,3.0,2.0,6.8,6.8,6.8,6.8,6.8,6.8,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.8,6.8,100.0,,,,,,1,0,,,,,,,1,12.0,3.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,1.81818181818182,1.81818181818182,0.0,,,,,,,,6,6.8,,,,6.8,,,6.8,6.8,6.8,1,30.180656896192303
9025003008490006,9,2,50,3,849,6,2,2,411,1,,5.0,3.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,,48.0,35.0,100.0,6.0,7.0,48.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.0,6.0,,100.0,,,,,1,0,,,,,,,1,12.0,3.0,,,,,,,1,0.0,,,1.0,,,,3.0,5.0,3.0,,,,,,,,,,411,,2.0,,4,2.18181818181818,2.18181818181818,0.0,,,,,,,,5,6.0,,,,6.0,,,6.0,6.0,6.0,1,108.61204923774599
9025003008490006,9,2,50,3,849,6,6,5,411,1,,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,24.0,35.0,100.0,6.0,7.0,24.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,3.0,3.0,,100.0,,,,,1,0,,,,,,,1,6.0,3.0,,,,,,,1,0.0,,,1.0,,,,1.5,5.0,3.0,,,,,,,,,,411,,2.0,,4,1.09090909090909,1.09090909090909,0.0,,,,,,,,5,3.0,,,,3.0,,,3.0,3.0,3.0,1,47.943745800453385
9025003008490010,9,2,50,3,849,10,1,1,411,1,,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,35.0,100.0,6.0,7.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,,,411,,2.0,,4,0.181818181818182,0.181818181818182,0.0,,,,,,,,3,1.0,,,,1.0,,,1.0,1.0,1.0,1,63.6986049303631
9025003008490010,9,2,50,3,849,10,2,2,411,1,,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,35.0,100.0,6.0,7.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,,,411,,2.0,,4,0.181818181818182,0.181818181818182,0.0,,,,,,,,3,1.0,,,,1.0,,,1.0,1.0,1.0,1,62.628162410675
9025003008490011,9,2,50,3,849,11,2,2,411,1,,1.0,3.0,3.0,1.0,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.6,0.6,,100.0,,,,,1,0,,,,,,,1,6.0,3.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,,,,,,,,,,,1,0.6,,,0.6,,,,0.6,0.6,0.6,1,83.5396410679217
9025003008490012,9,2,50,3,849,12,1,2,411,2,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,60.0,35.0,100.0,6.0,7.0,60.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,3.0,3.0,100.0,,,,,,1,0,,,,,,,1,12.0,3.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,1.0,5.0,2.0,,,,,,,1.0,,,411,,2.0,,4,2.7272727272727297,2.7272727272727297,0.0,,,,,,,,3,3.0,,,,3.0,,,3.0,3.0,3.0,0,59.3617016743419
9025003008490012,9,2,50,3,849,12,2,3,411,1,,10.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,80.0,35.0,100.0,6.0,7.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,100.0,,,,,,1,0,,,,,,,1,16.0,3.0,,,,,,,1,0.0,,,1.0,8.0,5.0,3.0,1.0,5.0,2.0,,,,,,,1.0,,,411,,2.0,,4,3.63636363636364,3.63636363636364,0.0,,,,,,,,10,,4.0,,,4.0,,,4.0,4.0,4.0,1,72.3265826753907
9025003008490012,9,2,50,3,849,12,3,4,411,1,,10.0,3.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,,120.0,35.0,100.0,6.0,7.0,120.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.0,6.0,100.0,,,,,,1,0,,,,,,,1,24.0,3.0,,,,,,,1,0.0,,,1.0,12.0,5.0,3.0,1.0,5.0,2.0,,,,,,,2.0,,,411,,2.0,,4,5.4545454545454515,5.4545454545454515,0.0,,,,,,,,10,,6.0,,,6.0,,,6.0,6.0,6.0,1,98.3409577814252
9025003008490012,9,2,50,3,849,12,4,5,411,1,,10.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,80.0,35.0,100.0,6.0,7.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,100.0,,,,,,1,0,,,,,,,1,16.0,3.0,,,,,,,1,0.0,,,1.0,8.0,5.0,3.0,1.0,5.0,2.0,,,,,,,1.0,,,411,,2.0,,4,3.63636363636364,3.63636363636364,0.0,,,,,,,,10,,4.0,,,4.0,,,4.0,4.0,4.0,1,57.885304401565
9025003008490012,9,2,50,3,849,12,8,7,411,1,,4.0,3.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,,80.0,35.0,100.0,6.0,7.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,7.0,7.0,100.0,,,,,,1,0,,,,,,,1,28.0,3.0,,,,,,,1,0.0,,,1.0,14.0,5.0,3.0,1.0,5.0,2.0,,,,,,,1.0,,,411,,2.0,,4,3.63636363636364,3.63636363636364,0.0,,,,,,,,4,7.0,,,,7.0,,,7.0,7.0,7.0,1,93.45829335667679
9025003008490012,9,2,50,3,849,12,9,8,411,1,,4.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,5.0,5.0,100.0,,,,,,1,0,,,,,,,1,10.0,3.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,1.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,1.81818181818182,1.81818181818182,0.0,,,,,,,,4,5.0,,,,5.0,,,5.0,5.0,5.0,1,21.7790930276254
9025003008490013,9,2,50,3,849,13,1,1,411,1,,7.0,3.0,3.0,2.0,5.5,5.5,5.5,5.5,5.5,5.5,,110.0,35.0,100.0,6.0,7.0,110.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,5.5,5.5,,100.0,,,,,1,0,,,,,,,1,30.0,3.0,,,,,,,1,0.0,,,1.0,,,,15.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,5.0,5.0,0.0,,,,,,,,7,5.5,,,,5.5,,,5.5,5.5,5.5,1,46.835131361513604
9025003008490014,9,2,50,3,849,14,1,1,411,1,,5.0,3.0,3.0,2.0,2.25,2.25,2.25,2.25,2.25,2.25,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.25,2.25,100.0,,,,,,1,0,,,,,,,1,4.0,3.0,,,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,0.363636363636364,0.363636363636364,0.0,,,,,,,,5,2.25,,,,2.25,,,2.25,2.25,2.25,1,73.60898069792259
9025003008490015,9,2,50,3,849,15,3,3,411,1,,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,100.0,,,,,,1,0,,,,,,,1,1.0,3.0,,,,,,,1,0.0,,,1.0,1.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.363636363636364,0.363636363636364,0.0,,,,,,,,6,1.0,,,,1.0,,,1.0,1.0,1.0,1,18.6274996883476
9025003008490017,9,2,50,3,849,17,1,1,411,1,,3.0,2.5,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,,15.0,35.0,100.0,6.0,7.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.5,1.5,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,,,,1.0,5.0,2.0,,,,,,,,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,3,1.5,,,,1.5,,,1.5,1.5,1.5,1,34.7525859120085
9025003008490017,9,2,50,3,849,17,2,2,411,1,,3.0,2.5,2.5,2.0,0.75,0.75,0.75,0.75,0.75,0.75,,10.0,35.0,100.0,6.0,7.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,0.75,0.75,100.0,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,,,,0.5,5.0,2.0,,,,,,,,,,411,,2.0,,4,0.454545454545455,0.454545454545455,0.0,,,,,,,,3,0.75,,,,0.75,,,0.75,0.75,0.75,1,58.5545259094394
9025003008490019,9,2,50,3,849,19,1,1,411,1,,4.0,3.0,3.0,2.0,4.5,4.5,4.5,4.5,4.5,4.5,,15.0,35.0,100.0,6.0,7.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.5,4.5,100.0,,,,,,1,0,,,,,,,1,20.0,3.0,,,,,,,1,0.0,,,1.0,5.0,5.0,3.0,3.0,5.0,2.0,,,,,,,2.0,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,4,4.5,,,,4.5,,,4.5,4.5,4.5,1,116.574469768521
9025003008490020,9,2,50,3,849,20,2,1,411,1,,6.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,20.0,35.0,100.0,6.0,7.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,100.0,,,,,,1,0,,,,,,,1,6.0,3.0,,,,,,,1,0.0,,,1.0,8.0,5.0,3.0,,,,12.0,5.0,3.0,,,,,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,6,4.0,,,,4.0,,,4.0,4.0,4.0,1,63.5609469920889
9025004001020001,9,2,50,4,102,1,1,1,411,1,,6.0,3.0,3.0,2.0,2.0,1.4112,2.0,1.4112,2.0,1.4112,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,1.4112,,100.0,,,,,1,0,,,,,,,1,50.0,2.0,100.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.81818181818182,1.81818181818182,0.0,,,,,,,,6,1.4112,,,,1.4112,,,1.4112,1.4112,,1,19.6960263589392
9025004001020002,9,2,50,4,102,2,1,1,411,1,,7.0,3.0,3.0,2.0,4.99,4.99,4.99,4.99,4.99,4.99,,225.0,35.0,100.0,6.0,7.0,225.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.99,4.99,,100.0,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,,,411,,2.0,,4,10.227272727272698,10.227272727272698,0.0,,,,,,,,7,4.99,,,,4.99,,,4.99,4.99,,1,2.73764841747378
9025004001020006,9,2,50,4,102,6,4,1,411,1,,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,60.0,35.0,100.0,6.0,6.0,60.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,,100.0,,,,,1,0,,,,,,,1,,,2002.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,2.0,,411,,2.0,,4,2.7272727272727297,2.7272727272727297,0.0,,,,,,,,10,,2.0,,,2.0,,,2.0,2.0,,1,65.03882721295321
9025004001020006,9,2,50,4,102,6,5,2,411,1,,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1.0,1.0,,100.0,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,411,,2.0,,4,,,,,,,,,,,2,1.0,,,,1.0,,,1.0,1.0,,1,89.36403662694929
9025004001020007,9,2,50,4,102,7,2,2,411,1,,2.0,3.0,3.0,2.0,1.99,1.99,1.99,1.99,1.99,1.99,,40.0,35.0,100.0,6.0,6.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.99,1.99,100.0,,,,,,1,0,,,,,,,1,50.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,,,,0.5,5.0,3.0,,,,,,,,,,411,,2.0,,4,1.81818181818182,1.81818181818182,0.0,,,,,,,,2,1.99,,,,1.99,,,1.99,1.99,1.99,1,51.336280569236706
9025004001020011,9,2,50,4,102,11,1,1,411,1,,4.0,3.0,3.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,,106.0,35.0,100.0,6.0,7.0,106.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.5,2.5,100.0,,,,,,1,0,,,,,,,1,50.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,,,,411,,2.0,,4,4.81818181818182,4.81818181818182,0.0,,,,,,,,4,2.5,,,,2.5,,,2.5,2.5,2.5,1,30.3115856107794
9025004001020012,9,2,50,4,102,12,1,1,411,1,,6.0,3.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,,250.0,35.0,100.0,6.0,7.0,250.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.0,6.0,100.0,,,,,,1,0,,,,,,,1,,,650.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,3.0,,411,,2.0,,4,11.3636363636364,11.3636363636364,0.0,,,,,,,,6,6.0,,,,6.0,,,6.0,6.0,,1,28.2365459350162
9025004001020013,9,2,50,4,102,13,1,1,411,1,,50.0,3.0,3.0,1.0,9.58,9.58,9.58,9.58,9.58,9.58,,58.0,35.0,100.0,6.0,6.0,58.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,450.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,1.0,,411,,2.0,,4,2.63636363636364,2.63636363636364,0.0,,,,,,,,50,,,9.58,9.58,,,,,9.58,,1,35.72558139460261
9025004001020014,9,2,50,4,102,14,1,1,411,1,,50.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,25.0,35.0,100.0,6.0,6.0,25.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,3.0,3.0,100.0,,,,,,1,0,,,,,,,1,,,350.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,,2.0,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,50,,,3.0,3.0,,,,3.0,3.0,,1,21.063218873696602
9025004001020018,9,2,50,4,102,18,1,1,411,1,,10.0,3.0,3.0,2.0,6.55,6.55,6.55,6.55,6.55,6.55,,288.0,35.0,100.0,6.0,7.0,288.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.0,6.0,100.0,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,0.0,5.0,,411,,2.0,,4,13.090909090909099,13.090909090909099,0.0,,,,,,,,10,,6.55,,,6.55,,,6.55,6.55,6.55,1,37.8714466573118
9025004001020019,9,2,50,4,102,19,1,1,411,1,,10.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,430.0,35.0,100.0,6.0,7.0,430.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,10.0,10.0,100.0,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,4.0,5.0,5.0,3.0,,,,,,,,6.0,,411,,2.0,,4,19.5454545454545,19.5454545454545,0.0,,,,,,,,10,,10.0,,,10.0,,,10.0,10.0,10.0,1,19.795010003288
9025004001020020,9,2,50,4,102,20,2,2,411,1,,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,50.0,35.0,100.0,6.0,7.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,3.0,3.0,100.0,,,,,,1,0,,,,,,,1,,,450.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,4.0,3.0,5.0,3.0,,,,,,,,,,411,,2.0,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,5,3.0,,,,3.0,,,3.0,3.0,3.0,1,7.244831101068209
9025054000992213,9,2,50,54,99,2213,2,2,411,1,,10.0,3.0,3.0,2.0,400.0,400.0,400.0,400.0,400.0,400.0,,18000.0,35.0,100.0,6.0,7.0,18000.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,400.0,400.0,,100.0,,,,,1,0,,,,,,,1,64400.0,2.0,,,,,,,1,0.0,,,1.0,200.0,5.0,3.0,,,,200.0,5.0,3.0,,,,,,,411,,2.0,,4,818.1818181818179,818.1818181818179,0.0,,,,,,,,10,,400.0,,,400.0,,,400.0,400.0,400.0,1,1.0
9035054000992229,9,3,50,54,99,2229,1,1,411,1,,12.0,3.0,3.0,3.0,24.75,24.75,24.75,24.75,24.75,24.75,,120.0,35.0,100.0,6.0,7.0,120.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,60.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,5.4545454545454515,5.4545454545454515,0.0,,,,,,,,12,,24.75,,,,24.75,,,,24.75,1,1.0
9035061000992290,9,3,50,61,99,2290,2,2,411,1,,22.0,3.2,3.0,3.0,240.0,240.0,240.0,240.0,170.0,170.0,6.0,1750.0,35.0,100.0,6.0,7.0,1750.0,35.0,100.0,6.0,100.0,,,,,0.0,,,,,0,0,1,170.0,170.0,100.0,,,,,,1,0,,,,,,,1,,,24000.0,2.0,48000.0,2.0,,,1,0.0,,,1.0,510.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,79.5454545454545,79.5454545454545,70.0,70.0,,,,,,70.0,22,,,240.0,,,240.0,,240.0,240.0,240.0,1,1.0
9035061000992643,9,3,50,61,99,2643,1,1,411,1,,15.0,3.0,3.5,3.0,130.0,130.0,130.0,130.0,130.0,130.0,,650.0,35.0,100.0,6.0,7.0,650.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,130.0,130.0,,100.0,,,,,1,0,,,,,,,1,13000.0,2.0,,,,,,,1,0.0,,,1.0,130.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,29.5454545454545,29.5454545454545,0.0,,,,,,,,15,,130.0,,,,130.0,,130.0,130.0,130.0,1,1.0
9035061000992928,9,3,50,61,99,2928,1,1,411,1,,10.0,3.0,3.0,3.0,40.0,40.0,40.0,40.0,30.0,30.0,6.0,870.0,35.0,100.0,6.0,7.0,870.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,40.0,40.0,,100.0,,,,,1,1,,,100.0,2.0,,,1,10000.0,2.0,,,,,,,1,0.0,,,1.0,40.0,2.0,2.0,,,,,,,,,,,,,411,,2.0,,4,39.54545454545449,39.54545454545449,10.0,10.0,,,,,,10.0,10,,40.0,,,,40.0,,40.0,40.0,40.0,1,1.0
9045002015190005,9,4,50,2,1519,5,1,1,411,1,,8.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,,300.0,35.0,100.0,6.0,7.0,300.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,8.0,8.0,,,100.0,,,,1,0,,,,,,,1,,,18.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,5.0,,,,,,,,,,,,,411,,2.0,,4,13.6363636363636,13.6363636363636,0.0,,,,,,,,8,8.0,,,,8.0,,,8.0,8.0,8.0,1,52.557253523224404
9045002016430001,9,4,50,2,1643,1,2,1,411,1,,4.0,3.0,4.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,,200.0,35.0,100.0,6.0,7.0,200.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.0,6.0,,100.0,,,,,1,0,,,,,,,1,6.0,3.0,18.0,3.0,,,,,1,0.0,,,1.0,12.0,5.0,1.0,,,,,,,,,,,,,411,,2.0,,4,9.09090909090909,9.09090909090909,0.0,,,,,,,,4,6.0,,,,6.0,,,6.0,6.0,6.0,1,10.534778868266198
9045002016430005,9,4,50,2,1643,5,1,1,411,1,,7.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,480.0,40.0,20.0,6.0,2.0,480.0,40.0,20.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,,,100.0,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,4.36363636363636,4.36363636363636,0.0,,,,,,,,7,2.0,,,,2.0,,,2.0,,,1,20.685240195525
9045002016430011,9,4,50,2,1643,11,1,1,411,1,,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,180.0,40.0,44.0,6.0,7.0,180.0,40.0,44.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,,,100.0,,,,1,0,,,,,,,1,8.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,3.6,3.6,0.0,,,,,,,,3,2.0,,,,2.0,,,2.0,2.0,,1,55.8220368696151
9045002017280002,9,4,50,2,1728,2,1,1,411,1,,6.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,252.0,40.0,40.0,6.0,1.0,252.0,40.0,40.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,6.0,3.0,,,,,,,1,0.0,,,1.0,5.0,5.0,1.0,,,,,,,,,,,,,411,,2.0,,4,4.5818181818181785,4.5818181818181785,0.0,,,,,,,,6,4.0,,,,4.0,,,,4.0,4.0,1,35.5121731073879
