Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;cg_vive_predio_pr;cg_terredensm;cg_dista_pre_viv;cg_k100;cg_k101;cg_se_define;cg_k102;cg_segsoccam;cg_accesocomp;cg_accesointer;cg_superficie;cg_unidadmedida;grupo1;edad_rango
01015901047250008;01;01;59;01;04725;0008;1;1; ;1;50;5;7;1;2;2;,2;1;1;3
01015901047250009;01;01;59;01;04725;0009;1;1; ;1;72;4;1;2;1;1;4,71;1;4;4
01015901047250010;01;01;59;01;04725;0010;1;1; ;1;54;1;1;1;2;1;2,33;1;3;3
01015901047259999;01;01;59;01;04725;9999;1;1; ;1;99;6;7;2;2;2;,3;1;1;6
01016001074860001;01;01;60;01;07486;0001;1;1; ;1;41;4;3;2;2;1;1200;3;1;3
01016001074860002;01;01;60;01;07486;0002;1;1; ;2;42;4;2;2;1;1;4640;3;1;3
01016001074860003;01;01;60;01;07486;0003;1;1; ;2;54;4;1;2;2;1;400;3;1;3
01016001074860004;01;01;60;01;07486;0004;1;1; ;1;52;4;3;2;1;1;1087;3;1;3
01016001074860005;01;01;60;01;07486;0005;1;1; ;1;47;4;3;2;1;2;1200;3;1;3
01016001074860006;01;01;60;01;07486;0006;2; ;,05;1;73;4;7;2;2;2;1300;3;1;4
01016001074860007;01;01;60;01;07486;0007;2; ;3;1;55;4;1;2;2;1;3380;3;1;3
01016001074860008;01;01;60;01;07486;0008;2; ;1;1;79;4;3;2;2;2;2,52;1;3;4
01016001074860009;01;01;60;01;07486;0009;1;1; ;2;63;4;1;2;2;2;800;3;1;4
01016001074860010;01;01;60;01;07486;0010;1;1; ;2;99;4;1;2;2;2;800;3;1;6
01016001074860011;01;01;60;01;07486;0011;1;1; ;1;34;4;2;2;1;1;8;1;5;2
01016001074869999;01;01;60;01;07486;9999;1;1; ;1;99;4;7;2;2;2;,1;1;1;6
01016001080970001;01;01;60;01;08097;0001;2; ;,5;1;58;4;1;2;2;2;,7;1;1;3
01016001080970002;01;01;60;01;08097;0002;1;1; ;2;72;5;3;2;1;1;8;1;5;4
01016001080970003;01;01;60;01;08097;0003;1;1; ;2;36;4;1;2;1;1;5400;3;1;2
01016001080970004;01;01;60;01;08097;0004;2; ;1;1;56;4;1;2;1;1;,6;1;1;3
01016001080970005;01;01;60;01;08097;0005;2; ;,1;1;76;4;1;2;2;2;,5;1;1;4
01016001080970006;01;01;60;01;08097;0006;1;1; ;2;74;4;1;2;2;2;,51;1;1;4
01016001080970007;01;01;60;01;08097;0007;2; ;,5;2;60;4;1;2;1;1;,6;1;1;3
01016001080979999;01;01;60;01;08097;9999;1;1; ;1;99;4;7;2;2;2;,1;1;1;6
01016001081820001;01;01;60;01;08182;0001;2; ;20;1;76;4;1;2;2;2;9;1;5;4
01016001081820002;01;01;60;01;08182;0002;2; ;1;1;42;4;4;2;1;1;7;1;5;3
01016001081820003;01;01;60;01;08182;0003;2; ;1;1;76;1;1;1;2;2;17,53;1;6;4
01016001083850001;01;01;60;01;08385;0001;1;1; ;1;76;4;1;1;2;2;17,53;1;6;4
01016001083850002;01;01;60;01;08385;0002;2; ;1;1;70;4;1;1;2;2;2;1;3;4
01016001083850003;01;01;60;01;08385;0003;2; ;4;2;61;4;7;2;2;2;,5;1;1;4
01016001083850004;01;01;60;01;08385;0004;2; ;1;1;52;4;7;2;2;2;,32;1;1;3
01016001083850005;01;01;60;01;08385;0005;2; ;20;2;60;4;1;2;2;2;,35;1;1;3
01016001083850006;01;01;60;01;08385;0006;2; ;3;1;38;4;2;2;2;2;,6;1;1;2
01016001083850007;01;01;60;01;08385;0007;1;1; ;1;44;4;2;2;1;1;3;1;4;3
01016001083850008;01;01;60;01;08385;0008;2; ;35;1;54;4;7;2;2;2;1;1;2;3
01016001083859999;01;01;60;01;08385;9999;1;1; ;1;99;6;7;2;2;2;,04;1;1;6
01016001084070001;01;01;60;01;08407;0001;1;1; ;2;48;4;3;2;1;1;,06;1;1;3
01016001084070002;01;01;60;01;08407;0002;2; ;1;1;33;4;2;2;1;1;,1;1;1;2
01016001084070003;01;01;60;01;08407;0003;1;1; ;1;88;4;1;2;2;2;1,35;1;2;5
01016001084070004;01;01;60;01;08407;0004;1;1; ;2;25;4;3;2;1;1;,1;1;1;2
01016001084070005;01;01;60;01;08407;0005;1;1; ;2;76;4;7;2;2;2;,45;1;1;4
01016001084070006;01;01;60;01;08407;0006;2; ;2;1;62;4;2;2;1;1;,34;1;1;4
01016001084070007;01;01;60;01;08407;0007;1;1; ;1;78;4;7;2;2;2;,47;1;1;4
01016001084070008;01;01;60;01;08407;0008;1;1; ;1;27;4;3;2;1;1;,15;1;1;2
01016001084070009;01;01;60;01;08407;0009;1;1; ;2;45;4;1;2;2;1;,25;1;1;3
01016001084070010;01;01;60;01;08407;0010;2; ;10;2;40;4;3;2;1;1;,15;1;1;2
01016001084070011;01;01;60;01;08407;0011;1;1; ;2;21;1;2;2;1;1;,15;1;1;2
01016001084070012;01;01;60;01;08407;0012;1;1; ;2;41;4;7;2;2;1;,06;1;1;3
01016001084070013;01;01;60;01;08407;0013;1;1; ;2;45;4;2;2;2;1;,5;1;1;3
01016001084070014;01;01;60;01;08407;0014;1;1; ;1;38;4;2;2;1;1;,43;1;1;2
01016001084070015;01;01;60;01;08407;0015;1;1; ;1;32;4;1;2;1;1;,4;1;1;2
01016001084070016;01;01;60;01;08407;0016;1;1; ;2;30;4;3;2;1;1;,4;1;1;2
01016001084070017;01;01;60;01;08407;0017;1;1; ;1;28;4;2;2;1;1;1,56;1;2;2
01016001084070018;01;01;60;01;08407;0018;1;1; ;1;53;4;1;2;1;2;,33;1;1;3
01016001084070019;01;01;60;01;08407;0019;2; ;5;1;77;4;1;2;1;1;,81;1;1;4
01016001084070020;01;01;60;01;08407;0020;1;1; ;2;38;4;3;2;1;1;,6;1;1;2
01016001084070021;01;01;60;01;08407;0021;1;1; ;1;99;6;7;2;2;2;,02;1;1;6
01016001084070022;01;01;60;01;08407;0022;1;1; ;1;35;4;2;2;1;1;,3;1;1;2
01016001084070023;01;01;60;01;08407;0023;1;1; ;1;48;4;2;2;2;2;,22;1;1;3
01016001084070024;01;01;60;01;08407;0024;1;1; ;1;60;4;2;2;2;1;,05;1;1;3
01016001084070025;01;01;60;01;08407;0025;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
01016001084079999;01;01;60;01;08407;9999;1;1; ;1;99;6;7;2;2;2;,3;1;1;6
01016101119110001;01;01;61;01;11911;0001;1;1; ;1;81;4;1;2;1;1;,75;1;1;5
01016101119110002;01;01;61;01;11911;0002;1;1; ;1;42;4;1;2;1;1;,22;1;1;3
01016101119110003;01;01;61;01;11911;0003;2; ;10;2;31;4;2;2;1;1;,25;1;1;2
01016101119110004;01;01;61;01;11911;0004;1;1; ;2;28;4;1;2;2;1;,35;1;1;2
01016101119110005;01;01;61;01;11911;0005;1;1; ;1;30;4;1;2;2;2;2,29;1;3;2
01016101119110006;01;01;61;01;11911;0006;1;1; ;2;40;4;1;2;2;2;,25;1;1;2
01016101119110007;01;01;61;01;11911;0007;1;2;1;2;52;4;1;2;1;1;2,51;1;3;3
01016101119110008;01;01;61;01;11911;0008;1;1; ;1;55;1;2;2;1;1;,1;1;1;3
01016101119110009;01;01;61;01;11911;0009;1;1; ;1;65;4;1;2;1;1;3,83;1;4;4
01016101119110010;01;01;61;01;11911;0010;1;1; ;1;47;4;1;2;1;1;14,07;1;6;3
01016101119119999;01;01;61;01;11911;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
01016101120040001;01;01;61;01;12004;0001;2; ;9,1;1;78;4;7;2;2;2;1;1;2;4
01016101120040002;01;01;61;01;12004;0002;1;1; ;1;58;4;1;2;2;1;2,5;1;3;3
01016101120040003;01;01;61;01;12004;0003;1;1; ;1;58;4;1;2;1;1;4,2;1;4;3
01016101120040004;01;01;61;01;12004;0004;1;1; ;2;37;4;1;2;2;1;4;1;4;2
01016101120040005;01;01;61;01;12004;0005;1;1; ;2;32;4;1;2;2;2;1;1;2;2
01016101120049999;01;01;61;01;12004;9999;1;1; ;1;99;6;7;2;2;2;,06;1;1;6
01016101123650001;01;01;61;01;12365;0001;1;1; ;2;37;4;1;1;2;1;,73;1;1;2
01016101123650002;01;01;61;01;12365;0002;1;1; ;1;41;4;1;1;1;1;7,18;1;5;3
01016101123650003;01;01;61;01;12365;0003;1;1; ;2;21;4;6;2;2;2;1,89;1;2;2
01016101123650004;01;01;61;01;12365;0004;1;2;2;2;57;4;7;2;2;2;9,1;1;5;3
01016101123650005;01;01;61;01;12365;0005;1;1; ;2;22;4;1;2;2;2;,15;1;1;2
01016101123650006;01;01;61;01;12365;0006;1;1; ;1;43;4;1;1;1;1;4,43;1;4;3
01016101123650007;01;01;61;01;12365;0007;2; ;1;1;84;5;3;2;1;1;42,75;1;7;5
01016101123659999;01;01;61;01;12365;9999;1;1; ;1;99;4;7;2;2;2;,4;1;1;6
01016101130920001;01;01;61;01;13092;0001;2; ;5;2;38;4;7;2;2;1;6,5;1;5;2
01016101130920002;01;01;61;01;13092;0002;2; ;6;2;35;4;7;2;2;2;2,5;1;3;2
01016101130920003;01;01;61;01;13092;0003;2; ;6;2;62;4;7;1;2;2;3,8;1;4;4
01016101130920004;01;01;61;01;13092;0004;2; ;6;1;68;4;1;2;2;2;3,55;1;4;4
01016101130929999;01;01;61;01;13092;9999;1;1; ;2;99;6;7;2;2;2;,08;1;1;6
01016101137350001;01;01;61;01;13735;0001;2; ;,1;1;32;5;2;2;2;2;3,5;1;4;2
01016101137350002;01;01;61;01;13735;0002;2; ;10;1;39;4;2;2;2;1;2,1;1;3;2
01016101137350003;01;01;61;01;13735;0003;1;1; ;2;36;4;1;2;2;1;,5;1;1;2
01016101137350004;01;01;61;01;13735;0004;2; ;,2;1;63;4;1;1;2;2;6;1;5;4
01016101137350005;01;01;61;01;13735;0005;2; ;1;2;47;4;1;2;2;2;6;1;5;3
01016101137359999;01;01;61;01;13735;9999;1;1; ;1;99;6;7;2;2;2;,12;1;1;6
01016101137400001;01;01;61;01;13740;0001;1;1; ;2;30;4;1;2;1;2;,65;1;1;2
01016101137400002;01;01;61;01;13740;0002;1;1; ;1;91;4;7;2;1;2;,2;1;1;5
01016101137400003;01;01;61;01;13740;0003;1;1; ;2;28;4;7;2;2;2;,1;1;1;2
01016101137400004;01;01;61;01;13740;0004;1;1; ;1;57;4;1;2;2;2;,9;1;1;3
01016101137400005;01;01;61;01;13740;0005;1;1; ;2;59;4;2;1;2;1;3,86;1;4;3
01016101137400006;01;01;61;01;13740;0006;1;1; ;2;28;4;1;2;2;1;1,25;1;2;2
01016101137400007;01;01;61;01;13740;0007;1;1; ;2;51;4;2;1;2;2;5,5;1;5;3
01016101137409999;01;01;61;01;13740;9999;1;1; ;1;99;6;7;2;2;2;,15;1;1;6
01016101139230001;01;01;61;01;13923;0001;1;1; ;2;71;4;7;2;2;2;3,5;1;4;4
01016101139230002;01;01;61;01;13923;0002;1;1; ;2;55;4;1;2;1;1;3;1;4;3
01016101139230003;01;01;61;01;13923;0003;1;1; ;2;43;4;1;2;2;2;2,5;1;3;3
01016101139230004;01;01;61;01;13923;0004;1;1; ;2;79;4;1;2;2;2;2;1;3;4
01016101139230005;01;01;61;01;13923;0005;2; ;2;1;80;4;1;2;2;2;3;1;4;4
01016101139239999;01;01;61;01;13923;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
01016101143210001;01;01;61;01;14321;0001;1;1; ;2;41;4;1;2;1;1;1,5;1;2;3
01016101143210002;01;01;61;01;14321;0002;1;1; ;1;82;4;1;2;2;1;2;1;3;5
01016101143210003;01;01;61;01;14321;0003;1;1; ;1;71;4;1;2;2;2;1,22;1;2;4
01016101143210004;01;01;61;01;14321;0004;1;1; ;2;50;4;1;2;2;2;2,31;1;3;3
01016101143210005;01;01;61;01;14321;0005;1;1; ;2;21;4;3;2;2;2;,53;1;1;2
01016101143210006;01;01;61;01;14321;0006;1;1; ;2;62;4;7;2;1;1;,8;1;1;4
01016101143210007;01;01;61;01;14321;0007;1;1; ;1;35;4;2;2;1;1;,95;1;1;2
01016101143210008;01;01;61;01;14321;0008;1;1; ;2;52;4;7;2;2;2;1,65;1;2;3
01016101143210009;01;01;61;01;14321;0009;1;1; ;2;51;4;1;2;2;1;,25;1;1;3
01016101143210010;01;01;61;01;14321;0010;1;1; ;1;54;4;1;2;1;2;1,98;1;2;3
01016101143210011;01;01;61;01;14321;0011;1;1; ;1;70;4;7;2;2;2;,31;1;1;4
01016101143210012;01;01;61;01;14321;0012;1;1; ;1;72;4;7;1;2;2;1,78;1;2;4
01016101143210013;01;01;61;01;14321;0013;1;1; ;2;31;4;1;2;2;2;,64;1;1;2
01016101143210014;01;01;61;01;14321;0014;1;1; ;2;36;4;1;2;2;1;,13;1;1;2
01016101143210015;01;01;61;01;14321;0015;1;1; ;2;77;4;7;2;1;1;,5;1;1;4
01016101143210016;01;01;61;01;14321;0016;1;1; ;1;99;4;7;2;2;2;,25;1;1;6
01016101143219999;01;01;61;01;14321;9999;1;1; ;1;99;4;7;2;2;2;,18;1;1;6
01016101145480001;01;01;61;01;14548;0001;1;1; ;2;37;4;7;2;2;2;,5;1;1;2
01016101145480002;01;01;61;01;14548;0002;1;1; ;1;41;4;2;2;2;1;1;1;2;3
01016101145480003;01;01;61;01;14548;0003;2; ;,5;1;43;1;1;2;1;1;,5;1;1;3
01016101145480004;01;01;61;01;14548;0004;2; ;1;2;62;4;7;2;2;2;,51;1;1;4
01016101145480005;01;01;61;01;14548;0005;2; ;1;2;42;4;1;2;2;2;,51;1;1;3
01016101145480006;01;01;61;01;14548;0006;1;1; ;1;39;4;2;2;2;2;3,79;1;4;2
01016101145480007;01;01;61;01;14548;0007;2; ;1;1;67;4;1;2;2;2;5,5;1;5;4
01016101145480008;01;01;61;01;14548;0008;2; ;2;2;67;4;7;2;2;2;,51;1;1;4
01016101145489999;01;01;61;01;14548;9999;1;1; ;1;99;2;7;2;2;2;1,2;1;2;6
01016101148430001;01;01;61;01;14843;0001;2; ;1;1;58;4;7;2;2;2;12,2;1;6;3
01016101148439999;01;01;61;01;14843;9999;1;1; ;1;99;4;7;2;2;2;,25;1;1;6
01016101149960001;01;01;61;01;14996;0001;2; ;3;1;40;4;1;2;1;1;3,17;1;4;2
01016101149960002;01;01;61;01;14996;0002;2; ;3;2;43;4;1;2;2;2;1,28;1;2;3
01016101149960003;01;01;61;01;14996;0003;2; ;,5;2;42;4;1;2;2;1;10,36;1;6;3
01016101149960004;01;01;61;01;14996;0004;1;1; ;2;71;4;7;1;2;2;1,67;1;2;4
01016101155210001;01;01;61;01;15521;0001;1;1; ;2;39;4;1;2;2;2;,25;1;1;2
01016101155210002;01;01;61;01;15521;0002;1;1; ;2;39;4;1;2;2;2;,25;1;1;2
01016101155210003;01;01;61;01;15521;0003;1;1; ;2;46;1;1;2;2;2;,5;1;1;3
01016101155210004;01;01;61;01;15521;0004;2; ;30;2;60;4;1;2;2;2;1,25;1;2;3
01016101155210005;01;01;61;01;15521;0005;1;1; ;1;39;4;2;2;2;2;1,5;1;2;2
01016101155210006;01;01;61;01;15521;0006;2; ;30;1;70;4;1;2;2;2;1,5;1;2;4
01016101155210007;01;01;61;01;15521;0007;2; ;40;2;65;4;1;2;2;2;,75;1;1;4
01016101155210008;01;01;61;01;15521;0008;1;1; ;1;53;4;1;2;2;2;9,14;1;5;3
01016101155210009;01;01;61;01;15521;0009;1;1; ;2;60;4;1;2;2;2;4,67;1;4;3
01016101155210010;01;01;61;01;15521;0010;1;1; ;2;47;4;1;2;2;2;1;1;2;3
01016101155219999;01;01;61;01;15521;9999;1;1; ;1;99;6;7;2;2;2;1;1;2;6
01016101155230001;01;01;61;01;15523;0001;1;2;3;1;44;1;1;2;2;2;5,37;1;5;3
01016101155230002;01;01;61;01;15523;0002;2; ;3;1;51;4;1;2;2;1;10;1;6;3
01016101155230003;01;01;61;01;15523;0003;1;1; ;1;47;4;1;2;2;2;3,5;1;4;3
01016101155230004;01;01;61;01;15523;0004;2; ;20;1;28;4;2;2;2;2;10;1;6;2
01016101155230005;01;01;61;01;15523;0005;2; ;,5;2;50;4;1;2;2;1;5;1;5;3
01016101155230006;01;01;61;01;15523;0006;1;1; ;2;73;4;7;2;2;1;1;1;2;4
01016101155230007;01;01;61;01;15523;0007;1;1; ;2;48;4;1;2;2;1;2;1;3;3
01016101155239999;01;01;61;01;15523;9999;1;1; ;1;99;4;7;2;2;2;,6;1;1;6
01016101161270001;01;01;61;01;16127;0001;1;2;50;2;58;4;1;2;2;2;2,5;1;3;3
01016101161270002;01;01;61;01;16127;0002;1;2;,01;2;40;4;1;2;2;1;9,98;1;5;2
01016101161270003;01;01;61;01;16127;0003;2; ;2;2;60;4;1;2;2;2;5;1;5;3
01016101161270004;01;01;61;01;16127;0004;1;1; ;2;50;4;1;2;2;2;8;1;5;3
01016101168660001;01;01;61;01;16866;0001;2; ;2;2;50;4;1;2;2;2;1;1;2;3
01016101168660002;01;01;61;01;16866;0002;2; ;300;1;52;4;1;2;2;2;2,25;1;3;3
01016101168660003;01;01;61;01;16866;0003;2; ;200;1;52;4;1;2;2;2;3,51;1;4;3
01016101168660004;01;01;61;01;16866;0004;2; ;300;1;54;4;7;2;2;2;1;1;2;3
01016101168660005;01;01;61;01;16866;0005;2; ;300;1;65;4;1;2;2;2;3,5;1;4;4
01016101172560001;01;01;61;01;17256;0001;2; ;5;1;70;4;1;2;2;2;3,75;1;4;4
01016101172560002;01;01;61;01;17256;0002;2; ;4;1;65;4;1;2;2;2;3,8;1;4;4
01016101172560003;01;01;61;01;17256;0003;2; ;2;2;52;4;1;2;2;2;5,2;1;5;3
01016101172560004;01;01;61;01;17256;0004;2; ;2;2;80;4;1;2;2;2;2,2;1;3;4
01016101172560005;01;01;61;01;17256;0005;2; ;2;1;52;4;1;2;2;2;1,72;1;2;3
01016301072860001;01;01;63;01;07286;0001;1;1; ;1;49;4;7;2;1;1;12,1;1;6;3
01016301072860002;01;01;63;01;07286;0002;1;1; ;1;44;4;1;2;1;1;2,91;1;3;3
01016301072860003;01;01;63;01;07286;0003;1;1; ;1;67;4;7;2;1;1;1,25;1;2;4
01016301072860004;01;01;63;01;07286;0004;1;1; ;2;52;4;7;2;2;2;1,24;1;2;3
01016301076910001;01;01;63;01;07691;0001;2; ;11;1;29;4;2;2;1;1;1,94;1;2;2
01016301076910002;01;01;63;01;07691;0002;2; ;10;1;48;4;1;2;1;1;3,13;1;4;3
01016301076910003;01;01;63;01;07691;0003;2; ;1;2;29;4;1;2;2;2;1,18;1;2;2
01016301076910004;01;01;63;01;07691;0004;2; ;6;2;33;4;2;2;1;1;,81;1;1;2
01016301076910005;01;01;63;01;07691;0005;2; ;10;2;50;4;1;2;1;1;2,19;1;3;3
01016301076910006;01;01;63;01;07691;0006;2; ;1;1;51;4;1;2;1;1;,91;1;1;3
01016301076919999;01;01;63;01;07691;9999;1;1; ;1;99;6;7;1;2;2;,28;1;1;6
01016301079090001;01;01;63;01;07909;0001;1;1; ;2;79;4;7;2;1;1;4,25;1;4;4
01016301079090002;01;01;63;01;07909;0002;1;1; ;1;65;4;3;2;2;2;5,13;1;5;4
01016301079090003;01;01;63;01;07909;0003;1;1; ;1;99;6;7;2;2;2;12;1;6;6
01016301079099999;01;01;63;01;07909;9999;1;1; ;1;99;6;7;2;2;2;,4;1;1;6
01016301093510001;01;01;63;01;09351;0001;1;2;1;2;49;4;1;2;2;1;4,56;1;4;3
01016301093510002;01;01;63;01;09351;0002;2; ;1;1;76;4;1;2;1;1;4,37;1;4;4
01016301093510003;01;01;63;01;09351;0003;1;2;2;2;49;4;2;2;1;1;2,73;1;3;3
01016401107500001;01;01;64;01;10750;0001;1;1; ;2;43;4;1;1;1;1;,35;1;1;3
01016401107500002;01;01;64;01;10750;0002;1;1; ;2;23;3;2;2;2;1;,16;1;1;2
01016401107500003;01;01;64;01;10750;0003;1;1; ;1;66;4;7;2;2;2;1;1;2;4
01016401107500004;01;01;64;01;10750;0004;1;1; ;2;27;4;1;2;1;1;,73;1;1;2
01016401107500005;01;01;64;01;10750;0005;1;1; ;1;42;4;1;1;2;2;1,25;1;2;3
01016401107500006;01;01;64;01;10750;0006;1;1; ;2;33;4;7;2;2;2;,2;1;1;2
01016401107500007;01;01;64;01;10750;0007;1;1; ;1;33;4;1;2;2;2;1,22;1;2;2
01016401107500008;01;01;64;01;10750;0008;1;1; ;1;74;4;7;2;2;2;1;1;2;4
01016401107500009;01;01;64;01;10750;0009;1;1; ;1;60;4;1;2;2;1;1,06;1;2;3
01016401107500010;01;01;64;01;10750;0010;1;1; ;2;59;4;1;2;2;1;,96;1;1;3
01016401107500011;01;01;64;01;10750;0011;1;1; ;2;57;4;7;1;2;2;1,11;1;2;3
01016401107500012;01;01;64;01;10750;0012;1;1; ;2;54;4;7;2;2;1;1,27;1;2;3
01016401107500013;01;01;64;01;10750;0013;1;1; ;1;38;4;3;2;2;2;2,23;1;3;2
01016401107500014;01;01;64;01;10750;0014;1;1; ;1;51;4;1;2;1;1;5,04;1;5;3
01016401107500015;01;01;64;01;10750;0015;1;1; ;2;77;4;7;2;1;1;4,13;1;4;4
01016401107509999;01;01;64;01;10750;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
01016401108500001;01;01;64;01;10850;0001;1;1; ;2;58;4;1;2;2;2;3,86;1;4;3
01016401108500002;01;01;64;01;10850;0002;2; ;,5;1;79;4;1;2;1;1;5,56;1;5;4
01016401108500003;01;01;64;01;10850;0003;1;1; ;2;34;4;1;2;2;2;2,25;1;3;2
01016401108500004;01;01;64;01;10850;0004;2; ;10;1;25;4;3;2;2;2;1,55;1;2;2
01016401108509999;01;01;64;01;10850;9999;1;1; ;1;99;6;7;2;2;2;,7;1;1;6
01016401109950001;01;01;64;01;10995;0001;1;1; ;1;69;4;7;1;2;1;12,9;1;6;4
01016401109950002;01;01;64;01;10995;0002;1;1; ;1;78;4;1;2;2;1;,88;1;1;4
01016401109950003;01;01;64;01;10995;0003;1;1; ;2;46;4;1;2;2;1;3,53;1;4;3
01016401109950004;01;01;64;01;10995;0004;1;1; ;2;36;4;1;2;2;1;2,07;1;3;2
01016401109950005;01;01;64;01;10995;0005;2; ;99;1;32;4;1;2;2;1;1,71;1;2;2
01016401109959999;01;01;64;01;10995;9999;1;1; ;1;99;6;9;2;2;2;,4;1;1;6
01016401112240001;01;01;64;01;11224;0001;1;1; ;1;84;4;7;2;2;2;,38;1;1;5
01016401112240002;01;01;64;01;11224;0002;2; ;99;1;63;4;7;2;2;2;1,02;1;2;4
01016401112240003;01;01;64;01;11224;0003;1;1; ;2;50;1;7;2;2;2;1,83;1;2;3
01016401112240004;01;01;64;01;11224;0004;1;1; ;2;41;4;1;2;2;2;,75;1;1;3
01016401112240005;01;01;64;01;11224;0005;1;1; ;1;64;4;7;2;2;2;3,77;1;4;4
01016401112240006;01;01;64;01;11224;0006;1;1; ;1;71;4;7;1;2;2;5,06;1;5;4
01016401112240007;01;01;64;01;11224;0007;2; ;99;1;29;4;1;2;2;2;,37;1;1;2
01016401112249999;01;01;64;01;11224;9999;1;1; ;1;99;6;7;2;2;2;,5;1;1;6
01016401119840001;01;01;64;01;11984;0001;1;2;3;1;76;4;7;2;2;2;6,51;1;5;4
01016401119840002;01;01;64;01;11984;0002;2; ;1,5;1;41;4;2;2;2;1;6;1;5;3
01016401119840003;01;01;64;01;11984;0003;2; ;15;2;46;4;1;2;2;1;3,53;1;4;3
01016401119840004;01;01;64;01;11984;0004;2; ;10;1;60;4;1;2;2;2;4;1;4;3
01016401119849999;01;01;64;01;11984;9999;1;1; ;1;99;6;7;2;2;2;,03;1;1;6
01016464000991172;01;01;64;64;00099;1172;1;1; ;2;28;4;7;2;2;2;7000;3;1;2
01016501065490001;01;01;65;01;06549;0001;2; ;4;1;66;5;3;2;1;1;7;1;5;4
01016501065490002;01;01;65;01;06549;0002;1;1; ;1;45;4;3;2;1;1;2,05;1;3;3
01016501065490003;01;01;65;01;06549;0003;1;1; ;2;51;4;1;2;2;2;1;1;2;3
01016501065490004;01;01;65;01;06549;0004;1;1; ;1;56;4;7;2;1;1;1,55;1;2;3
01016501065499999;01;01;65;01;06549;9999;1;1; ;1;99;6;7;2;2;2;,49;1;1;6
01016504000650001;01;01;65;04;00065;0001;1;1; ;1;99;6;7;2;2;2;310;1;10;6
01016504000650002;01;01;65;04;00065;0002;1;1; ;1;66;4;1;2;2;1;15;1;6;4
01016504000650003;01;01;65;04;00065;0003;1;1; ;2;61;4;1;2;1;1;,62;1;1;4
01016504000650004;01;01;65;04;00065;0004;2; ;5;1;63;4;1;2;1;1;2,7;1;3;4
01016504000650005;01;01;65;04;00065;0005;2; ;15;1;80;4;1;2;1;1;15,41;1;6;4
01016504000659999;01;01;65;04;00065;9999;1;1; ;1;99;6;7;2;2;2;,32;1;1;6
01016601050840001;01;01;66;01;05084;0001;2; ;3;1;78;4;1;2;2;2;,4;1;1;4
01016601050840002;01;01;66;01;05084;0002;1;1; ;2;64;4;1;1;1;1;1,13;1;2;4
01016601050840003;01;01;66;01;05084;0003;1;1; ;1;50;4;2;1;1;1;1,66;1;2;3
01016601050840004;01;01;66;01;05084;0004;1;1; ;2;56;4;2;1;2;2;1,15;1;2;3
01016601050840005;01;01;66;01;05084;0005;2; ;2;2;68;4;1;2;2;2;,59;1;1;4
01016601050840006;01;01;66;01;05084;0006;2; ;2;2;58;4;1;1;2;2;,44;1;1;3
01016601050840007;01;01;66;01;05084;0007;2; ;1;2;45;4;1;1;2;2;,52;1;1;3
01016601050840008;01;01;66;01;05084;0008;1;1; ;2;77;4;1;1;2;2;2,23;1;3;4
01016601050840009;01;01;66;01;05084;0009;1;1; ;2;64;4;1;1;2;2;,77;1;1;4
01016601050840010;01;01;66;01;05084;0010;2; ;,5;1;39;4;1;2;2;1;,16;1;1;2
01016601050840011;01;01;66;01;05084;0011;1;1; ;2;30;4;2;2;1;1;,8;1;1;2
01016601050840012;01;01;66;01;05084;0012;1;1; ;1;75;4;1;2;2;2;1,08;1;2;4
01016601050840013;01;01;66;01;05084;0013;1;1; ;1;30;4;2;2;2;1;,75;1;1;2
01016601050840014;01;01;66;01;05084;0014;1;1; ;2;54;4;1;1;2;2;,48;1;1;3
01016601050840015;01;01;66;01;05084;0015;1;1; ;1;78;4;7;2;2;2;,35;1;1;4
01016601052890001;01;01;66;01;05289;0001;2; ;6;2;62;4;7;2;2;2;1;1;2;4
01016601052890002;01;01;66;01;05289;0002;1;1; ;2;69;4;4;2;2;1;7;1;5;4
01016601052890003;01;01;66;01;05289;0003;1;1; ;1;50;4;2;2;2;1;,15;1;1;3
01016601052890004;01;01;66;01;05289;0004;2; ;99;2;99;6;7;2;2;2;1;1;2;6
01016601052890005;01;01;66;01;05289;0005;1;1; ;1;45;4;1;2;2;2;,28;1;1;3
01016601052890006;01;01;66;01;05289;0006;1;1; ;2;36;4;1;2;1;1;,02;1;1;2
01016601052890007;01;01;66;01;05289;0007;1;1; ;2;31;4;2;2;1;1;,45;1;1;2
01016601052890008;01;01;66;01;05289;0008;2; ;99;2;99;4;7;2;1;1;,3;1;1;6
01016601052890009;01;01;66;01;05289;0009;1;1; ;1;82;4;1;1;2;2;,3;1;1;5
01016601052890010;01;01;66;01;05289;0010;1;1; ;1;66;4;2;2;1;1;,13;1;1;4
01016601052890011;01;01;66;01;05289;0011;1;1; ;1;65;4;1;2;2;2;,83;1;1;4
01016601052890012;01;01;66;01;05289;0012;2; ;99;2;99;4;7;2;2;2;,9;1;1;6
01016601052890013;01;01;66;01;05289;0013;2; ;99;2;38;4;7;2;2;2;,75;1;1;2
