Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
8075402037540003,8,7,54,2,3754,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,78.0,9,9.0,,1.0,1.0,,2.0,2.0,,6.0,6.0,,,2.0,,4,17.5128578868727,0,,300.0,1,62,4,3,0,1,1,78.0,1,8,4,0.0,0.0,,,1.0,1.0,0.0,,2,2,411,1,,5.0,2.6,2.6,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,72.0,35.0,100.0,6.0,2.0,72.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,5.0,5.0,1.0,,,,,,,,,,,,,411,,2.0,,4,3.2727272727272703,3.2727272727272703,0.0,,,,,,,,5,5.0,,,,,5.0,,,,5.0,1,13.040396940725904
23015403000380008,23,1,54,3,38,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,4.9,2,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,4,17.516393768629598,1,1.0,,1,59,3,1,1,0,1,4.9,1,4,3,0.0,0.0,,,0.0,0.0,0.0,,4,3,411,1,,15.0,3.0,3.0,2.0,1.95,1.95,1.95,1.95,1.95,1.95,,40.0,35.0,100.0,6.0,2.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,15,,1.95,,,1.95,,,,,,1,22.7499858431916
2075002000390002,2,7,50,2,39,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.9392,5,5.0,,5.0,5.0,,,,,,,,1.0,,,4,17.516753261816,0,,0.5,1,58,4,2,0,0,0,7.0,2,4,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,2,1.0,25.0,4.0,4.0,2.0,7.0,4.9392,7.0,4.9392,7.0,4.9392,,110.0,35.0,100.0,6.0,7.0,110.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,7.0,4.9392,,100.0,,,,,1,0,,,,,,,1,175.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,5.0,5.0,,411,1.0,,,4,5.0,5.0,0.0,,,,,,,,25,,,4.9392,,4.9392,,,4.9392,4.9392,,0,17.516753261816
2075002001980002,2,7,50,2,198,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.056,4,3.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,,1.0,,,4,17.567125028057195,0,,99.0,0,61,4,3,0,0,0,10.0,2,5,4,0.0,0.0,,,1.0,0.0,0.0,,4,2,411,1,,6.0,3.0,3.0,2.0,4.5,3.1752,4.5,3.1752,4.5,3.1752,,15.0,35.0,100.0,6.0,7.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.5,3.1752,,,100.0,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,6,3.1752,,,,3.1752,,,3.1752,,,1,21.7670156389193
12075202056410005,12,7,52,2,5641,5,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,12.7008,11,11.0,,1.0,1.0,,,,,10.0,10.0,,,2.0,,4,17.6450246879882,0,,4.0,1,25,3,2,0,0,0,18.0,2,6,2,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,1,411,1,,15.0,4.0,4.0,2.0,3.0,1.0584,1.5,1.0584,1.5,1.0584,,30.0,35.0,100.0,6.0,7.0,30.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,200.0,2.0,,,,,0,0.0,,,,,,,,1,0.0,,,1.0,,,,3.0,5.0,4.0,,,,,,,10.0,,,411,,2.0,,4,1.3636363636363602,2.6363636363636305,0.0,,,,,,,,15,,1.0584,,,1.0584,,,,1.0584,1.0584,1,55.3735673067295
15015302000970003,15,1,53,2,97,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,3.55,5,2.0,3.0,5.0,2.0,3.0,,,,,,,,,3.0,4,17.645379130823606,0,,0.5,1,67,1,1,1,0,0,3.55,1,4,4,0.0,0.0,,,1.0,1.0,0.0,,1,1,411,1,,8.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,20.0,35.0,100.0,6.0,2.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,2.0,3.0,,,,,,,1,0.0,,,1.0,,,,2.0,5.0,2.0,,,,,,,,,,411,,,3.0,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,8,2.0,,,2.0,,,,,2.0,2.0,1,16.8594726543133
5035104000950013,5,3,51,4,95,13,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,71.0,3,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,4,17.6521175110786,0,,1.5,1,70,4,7,0,0,0,71.0,1,8,4,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,15.0,3.0,3.0,1.0,21.0,21.0,21.0,21.0,18.0,18.0,3.0,54.0,35.0,100.0,6.0,2.0,54.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,2.45454545454545,2.45454545454545,3.0,3.0,,,3.0,,,,15,,21.0,,21.0,,,,,,,1,14.718786149616802
13035002140350001,13,3,50,2,14035,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,120.0,9,9.0,,2.0,2.0,,1.0,1.0,,6.0,6.0,,,2.0,,4,17.687460872926604,0,,15.0,1,66,4,1,0,0,0,120.0,1,9,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,2,1.0,4.0,4.0,4.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,,50.0,38.0,100.0,6.0,7.0,50.0,38.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,8.0,1.0,4.0,,,,,,,,,,3.0,,,411,,2.0,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,4,8.0,,,8.0,,,,,8.0,8.0,0,49.7239425248203
12025202121450003,12,2,52,2,12145,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,3,3.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,,4,17.6920145694025,0,,0.5,1,80,4,1,0,0,0,6.0,1,5,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,1,411,1,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,30.0,35.0,100.0,6.0,7.0,30.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,3.0,3.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,2.0,,,,,,,2.0,,,411,,2.0,,4,1.3636363636363602,1.3636363636363602,0.0,,,,,,,,3,3.0,,,,3.0,,,3.0,3.0,3.0,1,21.7890269477753
2075002001160002,2,7,50,2,116,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4112,1,,1.0,1.0,,1.0,,,,,,,1.0,,,4,17.7561563641012,0,,0.5,0,45,4,1,0,0,0,2.0,2,2,3,0.0,0.0,,,1.0,0.0,0.0,,1,1,411,1,,5.0,3.0,3.0,2.0,2.0,1.4112,2.0,1.4112,2.0,1.4112,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,5,1.4112,,,,1.4112,,,,1.4112,,1,17.7561563641012
2075002001300009,2,7,50,2,130,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,8.4672,3,3.0,,3.0,3.0,,,,,,,,1.0,,,4,17.7634068970148,1,1.0,,1,82,4,1,0,0,0,12.0,2,5,5,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,5.0,3.0,3.0,2.0,11.95,3.5139,4.98,3.5139,4.98,3.5139,,48.0,35.0,100.0,6.0,2.0,48.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,0.0,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,2.18181818181818,5.0,0.0,,,,,,,,5,3.5139,,,,3.5139,,,,,,1,25.661771626359602
5035102004090003,5,3,51,2,409,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.82,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,17.8428508254597,1,1.0,,0,52,4,1,0,0,1,2.82,1,3,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,8.0,3.0,3.0,2.0,2.1,0.7,0.7,0.7,0.7,0.7,,6.0,35.0,100.0,6.0,7.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,4.0,5.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,1.0,,,4,0.272727272727273,0.8181818181818179,0.0,,,,,,,,8,0.7,,,,0.7,,,,0.7,,1,7.47644613557549
9225103009760001,9,22,51,3,976,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,31.0,2,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,4,17.8725207152144,0,,99.0,1,69,4,2,0,0,0,31.0,1,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,411,1,,3.0,3.0,3.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,48.0,35.0,100.0,6.0,2.0,48.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.5,2.5,100.0,,,,,,1,1,,,3.75,2.0,,,0,,,,,,,,,1,0.0,,,1.0,,,,1.25,5.0,4.0,2.5,2.0,4.0,,,,1.0,1.0,,411,,2.0,,4,2.18181818181818,2.18181818181818,0.0,,,,,,,,3,2.5,,,2.5,,,,2.5,2.5,2.5,1,62.5068007676666
23015401042210001,23,1,54,1,4221,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,24.0,3,3.0,,1.0,1.0,,2.0,2.0,,,,,1.0,,,4,17.8862416297309,0,,12.0,1,47,4,2,0,1,1,24.0,1,7,3,0.0,0.0,,,0.0,0.0,1.0,,1,1,411,1,,6.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,120.0,35.0,100.0,6.0,7.0,120.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,5.454545454545452,5.454545454545452,0.0,,,,,,,,6,3.0,,,3.0,,,,,,3.0,1,40.9269055615208
9115302143000001,9,11,53,2,14300,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,162.0,74,71.0,3.0,1.0,1.0,,53.0,50.0,3.0,20.0,20.0,,,2.0,,4,17.9074358232307,1,1.0,,1,99,4,7,0,0,0,162.0,1,9,6,1.0,1.0,,,1.0,1.0,0.0,,1,1,411,1,,4.0,3.0,3.0,2.0,26.9,1.5,1.5,1.5,1.5,1.5,,60.0,35.0,100.0,6.0,7.0,60.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.5,1.5,,,100.0,,,,1,0,,,,,,,1,23.0,3.0,6.0,3.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,2.7272727272727297,39.090909090909136,0.0,,,,,,,,4,1.5,,,,1.5,,,1.5,1.5,1.5,1,37.3703373394677
9045002031520002,9,4,50,2,3152,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,23.0,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,17.913261851751002,1,1.0,,1,55,4,2,0,0,0,23.0,1,7,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,6.0,3.0,3.0,2.0,2.95,2.95,2.95,2.95,2.95,2.95,,80.0,35.0,100.0,6.0,5.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,3.6363636363636402,3.6363636363636402,0.0,,,,,,,,6,2.95,,,,2.95,,,,,,1,47.2869475213678
12125002055360003,12,12,50,2,5536,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,17.9779559869852,1,1.0,,1,69,4,7,1,0,1,6.0,1,5,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,411,1,,6.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,,100.0,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,4.0,,,,,,,,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,6,4.0,,,4.0,,,,4.0,4.0,4.0,1,5.56242967075118
9095002116230001,9,9,50,2,11623,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,,4,18.028372296081,0,,99.0,1,50,4,2,0,1,1,10.0,1,6,3,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,15.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,250.0,35.0,100.0,6.0,1.0,250.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,11.3636363636364,11.3636363636364,0.0,,,,,,,,15,,10.0,,,10.0,,,,,,1,18.028372296081
23015501001360003,23,1,55,1,136,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,4,18.0300014876137,0,,99.0,1,52,4,1,0,0,0,11.0,1,6,3,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,15.0,3.0,3.0,2.0,7.99,7.99,7.99,7.99,7.99,7.99,,197.0,35.0,100.0,6.0,2.0,197.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,800.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,8.95454545454546,8.95454545454546,0.0,,,,,,,,15,,7.99,,,7.99,,,,7.99,7.99,1,4.31398543611116
13115002205250003,13,11,50,2,20525,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,19.0,5,4.0,1.0,3.0,2.0,1.0,,,,2.0,2.0,,,2.0,,4,18.1500693550281,1,1.0,,1,59,3,1,0,0,0,19.0,1,6,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,2,411,1,,4.0,4.0,4.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,8.0,35.0,100.0,6.0,2.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,4,0.5,,,,0.5,,,,,,1,97.9013181348509
12055302036170002,12,5,53,2,3617,2,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,4.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,18.1643106652487,0,,0.7,1,78,2,1,1,0,0,4.0,1,4,4,0.0,0.0,,,0.0,1.0,0.0,,1,1,411,1,,5.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,15.0,35.0,100.0,6.0,5.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,,,100.0,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,5,4.0,,,4.0,,,,4.0,4.0,,1,18.1643106652487
12085002079070005,12,8,50,2,7907,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.6448,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,18.282270417506197,0,,5.0,1,45,3,1,1,0,0,8.0,2,5,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,411,1,,5.0,3.0,3.0,1.0,5.0,3.528,5.0,3.528,5.0,3.528,,130.0,35.0,100.0,6.0,2.0,130.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,5.0,3.528,,100.0,,,,,1,0,,,,,,,1,300.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,4.0,0.5,5.0,4.0,,,,,,,3.0,,,411,,2.0,,4,5.90909090909091,5.90909090909091,0.0,,,,,,,,5,3.528,,,3.528,,,,3.528,3.528,3.528,1,10.83789790799
17095004000360011,17,9,50,4,36,11,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,127.5,3,2.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,,4,18.3545258177236,1,1.0,,0,83,4,1,0,0,1,127.5,1,9,5,0.0,0.0,,,1.0,0.0,0.0,,1,1,411,1,,24.0,5.0,5.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,250.0,35.0,100.0,6.0,7.0,250.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,11.3636363636364,11.3636363636364,0.0,,,,,,,,24,,,10.0,,10.0,,,,,,1,15.011958703540197
9025004001020001,9,2,50,4,102,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.5876,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,18.378666350831303,1,1.0,,0,63,4,1,0,0,0,2.25,2,2,4,0.0,0.0,,,0.0,0.0,0.0,,1,1,411,1,,6.0,3.0,3.0,2.0,2.0,1.4112,2.0,1.4112,2.0,1.4112,,40.0,35.0,100.0,6.0,7.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,1.4112,,100.0,,,,,1,0,,,,,,,1,50.0,2.0,100.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,6,1.4112,,,,1.4112,,,1.4112,1.4112,,1,19.6960263589392
2075002001830013,2,7,50,2,183,13,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,3,3.0,,1.0,1.0,,2.0,2.0,,,,,1.0,,,4,18.4863921548309,1,1.0,,1,40,4,2,0,0,0,10.0,1,6,2,0.0,0.0,,,1.0,0.0,0.0,,4,3,411,1,,4.0,3.0,3.0,1.0,5.99,4.0,4.0,4.0,4.0,4.0,,60.0,35.0,100.0,6.0,7.0,60.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,1400.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,3.0,,,,,,,,,,,,,411,1.0,,,4,2.7272727272727297,3.4090909090909123,0.0,,,,,,,,4,4.0,,,4.0,,,,,4.0,4.0,1,10.945839744733801
2075002001980007,2,7,50,2,198,7,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.5421,2,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,4,18.5057153375358,1,1.0,,0,55,4,1,0,0,0,5.02,2,4,3,0.0,0.0,,,1.0,0.0,0.0,,3,4,411,1,,7.0,4.0,4.0,2.0,4.0,2.8224,4.0,2.8224,4.0,2.8224,,10.0,35.0,100.0,6.0,7.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,2.8224,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,7,2.8224,,,,2.8224,,,2.8224,,,1,15.1986140308854
2075001019800001,2,7,50,1,1980,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,10.584000000000001,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,18.6494903801187,0,,0.1,1,55,4,1,0,0,0,15.0,2,6,3,0.0,0.0,,,0.0,1.0,0.0,,2,2,411,1,,10.0,3.0,3.0,2.0,8.0,5.6448,8.0,5.6448,8.0,5.6448,,86.0,35.0,100.0,6.0,7.0,86.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,,,,,12.0,1.0,0,,,,,,,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,1.0,,,411,1.0,,,4,3.90909090909091,3.90909090909091,0.0,,,,,,,,10,,5.6448,,,5.6448,,,,5.6448,5.6448,1,3.03695784012815
22015803015690001,22,1,58,3,1569,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,32.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,4,18.6636476818864,1,1.0,,1,55,4,1,0,0,0,32.0,1,7,3,0.0,0.0,,,0.0,0.0,0.0,,4,2,411,1,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,50.0,13.0,50.0,6.0,7.0,50.0,13.0,50.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,,3.0,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,3,1.0,,,1.0,,,,,,,1,64.71251025540171
22035002003150004,22,3,50,2,315,4,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,17.02,3,1.0,2.0,3.0,1.0,2.0,,,,,,,,,3.0,4,18.675459171167397,1,1.0,,1,80,4,1,0,1,0,17.02,1,6,4,0.0,0.0,,,1.0,1.0,0.0,,1,1,411,1,,15.0,4.0,4.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,,3.0,35.0,100.0,6.0,5.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,0.0,,,,,,,,1,0.0,,,1.0,,,,1.0,5.0,4.0,1.0,5.0,4.0,,,,,,,411,,,3.0,4,0.136363636363636,0.25,0.0,,,,,,,,15,,1.5,,,1.5,,,,,1.5,1,36.7180041874269
